1e-06 1.36603 1.36603
1.5e-06 1.36603 1.36603
2.25e-06 1.36603 1.36603
3.375e-06 1.36602 1.36603
5.0625e-06 1.36602 1.36603
7.59375e-06 1.36602 1.36603
1.13906e-05 1.36602 1.36603
1.70859e-05 1.36603 1.36603
2.56289e-05 1.36605 1.36603
3.84434e-05 1.36605 1.36603
5.7665e-05 1.36609 1.36603
8.64976e-05 1.36609 1.36603
0.000129746 1.36618 1.36603
0.00019462 1.36618 1.36603
0.000291929 1.36635 1.36603
0.000437894 1.36601 1.36603
0.000656841 1.36601 1.36603
0.000985261 1.36669 1.36603
0.00147789 1.36669 1.36603
0.00221684 1.36804 1.36603
0.00332526 1.36533 1.36603
0.00498789 1.36533 1.36603
0.00748183 1.37075 1.36605
0.0112227 1.37075 1.36605
0.0168341 1.35993 1.36605
0.0252512 1.38165 1.36605
0.0378768 1.38165 1.36605
0.0568151 1.33853 1.36605
0.0852227 1.33853 1.36605
0.127834 1.25603 1.37533
0.191751 1.25603 1.37533
0.287627 1.42603 1.37533
0.43144 1.10603 1.37533
0.64716 1.10603 1.55277
0.97074 0.866025 1.55277
