t	y1	y2
0.222	0.208405	0.872226
0.223	0.209277	0.871583
0.224	0.210148	0.870939
0.225	0.211019	0.870295
0.226	0.211889	0.86965
0.227	0.212758	0.869004
0.228	0.213627	0.868359
0.229	0.214495	0.867712
0.23	0.215362	0.867065
0.231	0.216229	0.866418
0.232	0.217095	0.86577
0.233	0.217961	0.865121
0.234	0.218825	0.864472
0.235	0.219689	0.863822
0.236	0.220553	0.863172
0.237	0.221416	0.862522
0.238	0.222278	0.861871
0.239	0.22314	0.861219
0.24	0.224	0.860567
0.241	0.224861	0.859914
0.242	0.22572	0.859261
0.243	0.226579	0.858607
0.244	0.227437	0.857953
0.245	0.228295	0.857298
0.246	0.229152	0.856643
0.247	0.230008	0.855987
0.248	0.230864	0.855331
0.249	0.231719	0.854674
0.25	0.232573	0.854017
0.251	0.233427	0.853359
0.252	0.23428	0.852701
0.253	0.235132	0.852042
0.254	0.235984	0.851383
0.255	0.236835	0.850723
0.256	0.237686	0.850063
0.257	0.238535	0.849402
0.258	0.239384	0.848741
0.259	0.240233	0.84808
0.26	0.241081	0.847417
0.261	0.241928	0.846755
0.262	0.242774	0.846091
0.263	0.24362	0.845428
0.264	0.244465	0.844764
0.265	0.245309	0.844099
0.266	0.246153	0.843434
0.267	0.246996	0.842768
0.268	0.247839	0.842102
0.269	0.24868	0.841435
0.27	0.249522	0.840768
0.271	0.250362	0.840101
0.272	0.251202	0.839433
0.273	0.252041	0.838764
0.274	0.252879	0.838095
0.275	0.253717	0.837426
0.276	0.254554	0.836756
0.277	0.255391	0.836085
0.278	0.256226	0.835414
0.279	0.257061	0.834743
0.28	0.257896	0.834071
0.281	0.25873	0.833399
0.282	0.259563	0.832726
0.283	0.260395	0.832053
0.284	0.261227	0.831379
0.285	0.262058	0.830705
0.286	0.262888	0.83003
0.287	0.263718	0.829355
0.288	0.264547	0.82868
0.289	0.265375	0.828004
0.29	0.266203	0.827327
0.291	0.26703	0.82665
0.292	0.267856	0.825973
0.293	0.268682	0.825295
0.294	0.269507	0.824616
0.295	0.270331	0.823938
0.296	0.271155	0.823258
0.297	0.271978	0.822579
0.298	0.2728	0.821899
0.299	0.273621	0.821218
0.3	0.274442	0.820537
0.301	0.275262	0.819855
0.302	0.276082	0.819173
0.303	0.276901	0.818491
0.304	0.277719	0.817808
0.305	0.278536	0.817125
0.306	0.279353	0.816441
0.307	0.280169	0.815757
0.308	0.280985	0.815072
0.309	0.281799	0.814387
0.31	0.282613	0.813702
0.311	0.283427	0.813016
0.312	0.284239	0.812329
0.313	0.285051	0.811643
0.314	0.285863	0.810955
0.315	0.286673	0.810268
0.316	0.287483	0.80958
0.317	0.288293	0.808891
0.318	0.289101	0.808202
0.319	0.289909	0.807513
0.32	0.290716	0.806823
0.321	0.291523	0.806133
0.322	0.292328	0.805442
0.323	0.293133	0.804751
0.324	0.293938	0.804059
0.325	0.294742	0.803367
0.326	0.295545	0.802675
0.327	0.296347	0.801982
0.328	0.297149	0.801289
0.329	0.29795	0.800595
0.33	0.29875	0.799901
0.331	0.299549	0.799207
0.332	0.300348	0.798512
0.333	0.301146	0.797816
0.334	0.301944	0.797121
0.335	0.302741	0.796425
0.336	0.303537	0.795728
0.337	0.304332	0.795031
0.338	0.305127	0.794334
0.339	0.305921	0.793636
0.34	0.306714	0.792938
0.341	0.307507	0.792239
0.342	0.308298	0.79154
0.343	0.30909	0.790841
0.344	0.30988	0.790141
0.345	0.31067	0.789441
0.346	0.311459	0.78874
0.347	0.312247	0.788039
0.348	0.313035	0.787338
0.349	0.313822	0.786636
0.35	0.314608	0.785934
0.351	0.315394	0.785231
0.352	0.316179	0.784528
0.353	0.316963	0.783825
0.354	0.317746	0.783121
0.355	0.318529	0.782417
0.356	0.319311	0.781712
0.357	0.320093	0.781007
0.358	0.320873	0.780302
0.359	0.321653	0.779596
0.36	0.322433	0.77889
0.361	0.323211	0.778183
0.362	0.323989	0.777476
0.363	0.324766	0.776769
0.364	0.325542	0.776061
0.365	0.326318	0.775353
0.366	0.327093	0.774645
0.367	0.327867	0.773936
0.368	0.328641	0.773227
0.369	0.329414	0.772517
0.37	0.330186	0.771808
0.371	0.330957	0.771097
0.372	0.331728	0.770387
0.373	0.332498	0.769675
0.374	0.333268	0.768964
0.375	0.334036	0.768252
0.376	0.334804	0.76754
0.377	0.335571	0.766828
0.378	0.336338	0.766115
0.379	0.337104	0.765401
0.38	0.337869	0.764688
0.381	0.338633	0.763974
0.382	0.339397	0.763259
0.383	0.340159	0.762545
0.384	0.340922	0.76183
0.385	0.341683	0.761114
0.386	0.342444	0.760398
0.387	0.343204	0.759682
0.388	0.343963	0.758966
0.389	0.344722	0.758249
0.39	0.34548	0.757531
0.391	0.346237	0.756814
0.392	0.346993	0.756096
0.393	0.347749	0.755378
0.394	0.348504	0.754659
0.395	0.349258	0.75394
0.396	0.350012	0.753221
0.397	0.350765	0.752501
0.398	0.351517	0.751781
