0.57	0.938028	0.0836865	-0.0836865	-0.938028	-0.0836865	0.0836865	0	0	0	-0.221284	0.140168	-0.140168	0.221284	-0.140168	0.140168	0	0	0
0.58	0.935794	0.0850863	-0.0850863	-0.935794	-0.0850863	0.0850863	0	0	0	-0.225454	0.139792	-0.139792	0.225454	-0.139792	0.139792	0	0	0
0.59	0.933519	0.0864823	-0.0864823	-0.933519	-0.0864823	0.0864823	0	0	0	-0.22964	0.139408	-0.139408	0.22964	-0.139408	0.139408	0	0	0
0.6	0.931202	0.0878744	-0.0878744	-0.931202	-0.0878744	0.0878744	0	0	0	-0.233844	0.139015	-0.139015	0.233844	-0.139015	0.139015	0	0	0
0.61	0.928842	0.0892625	-0.0892625	-0.928842	-0.0892625	0.0892625	0	0	0	-0.238064	0.138613	-0.138613	0.238064	-0.138613	0.138613	0	0	0
0.62	0.92644	0.0906466	-0.0906466	-0.92644	-0.0906466	0.0906466	0	0	0	-0.242301	0.138202	-0.138202	0.242301	-0.138202	0.138202	0	0	0
0.63	0.923996	0.0920266	-0.0920266	-0.923996	-0.0920266	0.0920266	0	0	0	-0.246557	0.137782	-0.137782	0.246557	-0.137782	0.137782	0	0	0
0.64	0.921509	0.0934022	-0.0934022	-0.921509	-0.0934022	0.0934022	0	0	0	-0.250831	0.137353	-0.137353	0.250831	-0.137353	0.137353	0	0	0
0.65	0.918979	0.0947736	-0.0947736	-0.918979	-0.0947736	0.0947736	0	0	0	-0.255124	0.136914	-0.136914	0.255124	-0.136914	0.136914	0	0	0
0.66	0.916406	0.0961405	-0.0961405	-0.916406	-0.0961405	0.0961405	0	0	0	-0.259436	0.136465	-0.136465	0.259436	-0.136465	0.136465	0	0	0
0.67	0.91379	0.0975029	-0.0975029	-0.91379	-0.0975029	0.0975029	0	0	0	-0.263768	0.136007	-0.136007	0.263768	-0.136007	0.136007	0	0	0
0.68	0.911131	0.0988606	-0.0988606	-0.911131	-0.0988606	0.0988606	0	0	0	-0.26812	0.135539	-0.135539	0.26812	-0.135539	0.135539	0	0	0
0.69	0.908428	0.100214	-0.100214	-0.908428	-0.100214	0.100214	0	0	0	-0.272492	0.13506	-0.13506	0.272492	-0.13506	0.13506	0	0	0
0.7	0.905681	0.101562	-0.101562	-0.905681	-0.101562	0.101562	0	0	0	-0.276886	0.134572	-0.134572	0.276886	-0.134572	0.134572	0	0	0
0.71	0.90289	0.102905	-0.102905	-0.90289	-0.102905	0.102905	0	0	0	-0.281302	0.134072	-0.134072	0.281302	-0.134072	0.134072	0	0	0
0.72	0.900055	0.104243	-0.104243	-0.900055	-0.104243	0.104243	0	0	0	-0.285739	0.133563	-0.133563	0.285739	-0.133563	0.133563	0	0	0
0.73	0.897175	0.105576	-0.105576	-0.897175	-0.105576	0.105576	0	0	0	-0.290199	0.133042	-0.133042	0.290199	-0.133042	0.133042	0	0	0
0.74	0.894251	0.106904	-0.106904	-0.894251	-0.106904	0.106904	0	0	0	-0.294683	0.13251	-0.13251	0.294683	-0.13251	0.13251	0	0	0
0.75	0.891282	0.108226	-0.108226	-0.891282	-0.108226	0.108226	0	0	0	-0.29919	0.131967	-0.131967	0.29919	-0.131967	0.131967	0	0	0
0.76	0.888267	0.109543	-0.109543	-0.888267	-0.109543	0.109543	0	0	0	-0.303722	0.131412	-0.131412	0.303722	-0.131412	0.131412	0	0	0
0.77	0.885207	0.110855	-0.110855	-0.885207	-0.110855	0.110855	0	0	0	-0.308278	0.130846	-0.130846	0.308278	-0.130846	0.130846	0	0	0
0.78	0.882101	0.11216	-0.11216	-0.882101	-0.11216	0.11216	0	0	0	-0.31286	0.130268	-0.130268	0.31286	-0.130268	0.130268	0	0	0
0.79	0.87895	0.11346	-0.11346	-0.87895	-0.11346	0.11346	0	0	0	-0.317468	0.129678	-0.129678	0.317468	-0.129678	0.129678	0	0	0
0.8	0.875752	0.114754	-0.114754	-0.875752	-0.114754	0.114754	0	0	0	-0.322102	0.129075	-0.129075	0.322102	-0.129075	0.129075	0	0	0
0.81	0.872508	0.116041	-0.116041	-0.872508	-0.116041	0.116041	0	0	0	-0.326764	0.128459	-0.128459	0.326764	-0.128459	0.128459	0	0	0
0.82	0.869217	0.117323	-0.117323	-0.869217	-0.117323	0.117323	0	0	0	-0.331454	0.127831	-0.127831	0.331454	-0.127831	0.127831	0	0	0
0.83	0.865878	0.118598	-0.118598	-0.865878	-0.118598	0.118598	0	0	0	-0.336172	0.12719	-0.12719	0.336172	-0.12719	0.12719	0	0	0
0.84	0.862493	0.119867	-0.119867	-0.862493	-0.119867	0.119867	0	0	0	-0.34092	0.126534	-0.126534	0.34092	-0.126534	0.126534	0	0	0
0.85	0.85906	0.121129	-0.121129	-0.85906	-0.121129	0.121129	0	0	0	-0.345697	0.125866	-0.125866	0.345697	-0.125866	0.125866	0	0	0
0.86	0.855579	0.122384	-0.122384	-0.855579	-0.122384	0.122384	0	0	0	-0.350506	0.125183	-0.125183	0.350506	-0.125183	0.125183	0	0	0
0.87	0.85205	0.123632	-0.123632	-0.85205	-0.123632	0.123632	0	0	0	-0.355345	0.124486	-0.124486	0.355345	-0.124486	0.124486	0	0	0
0.88	0.848472	0.124874	-0.124874	-0.848472	-0.124874	0.124874	0	0	0	-0.360217	0.123774	-0.123774	0.360217	-0.123774	0.123774	0	0	0
0.89	0.844845	0.126108	-0.126108	-0.844845	-0.126108	0.126108	0	0	0	-0.365121	0.123047	-0.123047	0.365121	-0.123047	0.123047	0	0	0
0.9	0.841169	0.127334	-0.127334	-0.841169	-0.127334	0.127334	0	0	0	-0.37006	0.122304	-0.122304	0.37006	-0.122304	0.122304	0	0	0
0.91	0.837444	0.128554	-0.128554	-0.837444	-0.128554	0.128554	0	0	0	-0.375032	0.121546	-0.121546	0.375032	-0.121546	0.121546	0	0	0
0.92	0.833669	0.129765	-0.129765	-0.833669	-0.129765	0.129765	0	0	0	-0.38004	0.120772	-0.120772	0.38004	-0.120772	0.120772	0	0	0
0.93	0.829843	0.130969	-0.130969	-0.829843	-0.130969	0.130969	0	0	0	-0.385084	0.119982	-0.119982	0.385084	-0.119982	0.119982	0	0	0
0.94	0.825967	0.132165	-0.132165	-0.825967	-0.132165	0.132165	0	0	0	-0.390166	0.119174	-0.119174	0.390166	-0.119174	0.119174	0	0	0
0.95	0.82204	0.133352	-0.133352	-0.82204	-0.133352	0.133352	0	0	0	-0.395285	0.118349	-0.118349	0.395285	-0.118349	0.118349	0	0	0
0.96	0.818061	0.134532	-0.134532	-0.818061	-0.134532	0.134532	0	0	0	-0.400443	0.117507	-0.117507	0.400443	-0.117507	0.117507	0	0	0
0.97	0.814031	0.135703	-0.135703	-0.814031	-0.135703	0.135703	0	0	0	-0.405641	0.116646	-0.116646	0.405641	-0.116646	0.116646	0	0	0
0.98	0.809948	0.136865	-0.136865	-0.809948	-0.136865	0.136865	0	0	0	-0.410879	0.115767	-0.115767	0.410879	-0.115767	0.115767	0	0	0
0.99	0.805813	0.138018	-0.138018	-0.805813	-0.138018	0.138018	0	0	0	-0.41616	0.114869	-0.114869	0.41616	-0.114869	0.114869	0	0	0
1	0.801625	0.139162	-0.139162	-0.801625	-0.139162	0.139162	0	0	0	-0.421483	0.113951	-0.113951	0.421483	-0.113951	0.113951	0	0	0
1.01	0.797383	0.140297	-0.140297	-0.797383	-0.140297	0.140297	0	0	0	-0.426851	0.113012	-0.113012	0.426851	-0.113012	0.113012	0	0	0
1.02	0.793088	0.141422	-0.141422	-0.793088	-0.141422	0.141422	0	0	0	-0.432263	0.112054	-0.112054	0.432263	-0.112054	0.112054	0	0	0
1.03	0.788738	0.142538	-0.142538	-0.788738	-0.142538	0.142538	0	0	0	-0.437722	0.111074	-0.111074	0.437722	-0.111074	0.111074	0	0	0
1.04	0.784333	0.143644	-0.143644	-0.784333	-0.143644	0.143644	0	0	0	-0.443228	0.110072	-0.110072	0.443228	-0.110072	0.110072	0	0	0
1.05	0.779873	0.144739	-0.144739	-0.779873	-0.144739	0.144739	0	0	0	-0.448782	0.109048	-0.109048	0.448782	-0.109048	0.109048	0	0	0
1.06	0.775357	0.145824	-0.145824	-0.775357	-0.145824	0.145824	0	0	0	-0.454387	0.108001	-0.108001	0.454387	-0.108001	0.108001	0	0	0
1.07	0.770785	0.146899	-0.146899	-0.770785	-0.146899	0.146899	0	0	0	-0.460042	0.10693	-0.10693	0.460042	-0.10693	0.10693	0	0	0
1.08	0.766156	0.147963	-0.147963	-0.766156	-0.147963	0.147963	0	0	0	-0.465751	0.105835	-0.105835	0.465751	-0.105835	0.105835	0	0	0
1.09	0.76147	0.149016	-0.149016	-0.76147	-0.149016	0.149016	0	0	0	-0.471513	0.104715	-0.104715	0.471513	-0.104715	0.104715	0	0	0
1.1	0.756726	0.150057	-0.150057	-0.756726	-0.150057	0.150057	0	0	0	-0.47733	0.103569	-0.103569	0.47733	-0.103569	0.103569	0	0	0
1.11	0.751923	0.151087	-0.151087	-0.751923	-0.151087	0.151087	0	0	0	-0.483205	0.102396	-0.102396	0.483205	-0.102396	0.102396	0	0	0
1.12	0.747061	0.152105	-0.152105	-0.747061	-0.152105	0.152105	0	0	0	-0.489138	0.101196	-0.101196	0.489138	-0.101196	0.101196	0	0	0
1.13	0.74214	0.153111	-0.153111	-0.74214	-0.153111	0.153111	0	0	0	-0.49513	0.0999679	-0.0999679	0.49513	-0.0999679	0.0999679	0	0	0
1.14	0.737159	0.154104	-0.154104	-0.737159	-0.154104	0.154104	0	0	0	-0.501185	0.0987105	-0.0987105	0.501185	-0.0987105	0.0987105	0	0	0
1.15	0.732116	0.155085	-0.155085	-0.732116	-0.155085	0.155085	0	0	0	-0.507303	0.0974231	-0.0974231	0.507303	-0.0974231	0.0974231	0	0	0
1.16	0.727012	0.156053	-0.156053	-0.727012	-0.156053	0.156053	0	0	0	-0.513486	0.0961046	-0.0961046	0.513486	-0.0961046	0.0961046	0	0	0
1.17	0.721846	0.157007	-0.157007	-0.721846	-0.157007	0.157007	0	0	0	-0.519736	0.0947541	-0.0947541	0.519736	-0.0947541	0.0947541	0	0	0
1.18	0.716617	0.157948	-0.157948	-0.716617	-0.157948	0.157948	0	0	0	-0.526055	0.0933705	-0.0933705	0.526055	-0.0933705	0.0933705	0	0	0
1.19	0.711325	0.158874	-0.158874	-0.711325	-0.158874	0.158874	0	0	0	-0.532445	0.0919528	-0.0919528	0.532445	-0.0919528	0.0919528	0	0	0
1.2	0.705968	0.159786	-0.159786	-0.705968	-0.159786	0.159786	0	0	0	-0.538907	0.0904996	-0.0904996	0.538907	-0.0904996	0.0904996	0	0	0
1.21	0.700547	0.160684	-0.160684	-0.700547	-0.160684	0.160684	0	0	0	-0.545445	0.0890099	-0.0890099	0.545445	-0.0890099	0.0890099	0	0	0
1.22	0.695059	0.161567	-0.161567	-0.695059	-0.161567	0.161567	0	0	0	-0.552061	0.0874824	-0.0874824	0.552061	-0.0874824	0.0874824	0	0	0
1.23	0.689505	0.162434	-0.162434	-0.689505	-0.162434	0.162434	0	0	0	-0.558756	0.0859156	-0.0859156	0.558756	-0.0859156	0.0859156	0	0	0
1.24	0.683884	0.163285	-0.163285	-0.683884	-0.163285	0.163285	0	0	0	-0.565533	0.0843083	-0.0843083	0.565533	-0.0843083	0.0843083	0	0	0
1.25	0.678194	0.16412	-0.16412	-0.678194	-0.16412	0.16412	0	0	0	-0.572395	0.0826588	-0.0826588	0.572395	-0.0826588	0.0826588	0	0	0
1.26	0.672436	0.164938	-0.164938	-0.672436	-0.164938	0.164938	0	0	0	-0.579344	0.0809657	-0.0809657	0.579344	-0.0809657	0.0809657	0	0	0
1.27	0.666607	0.165739	-0.165739	-0.666607	-0.165739	0.165739	0	0	0	-0.586384	0.0792273	-0.0792273	0.586384	-0.0792273	0.0792273	0	0	0
1.28	0.660708	0.166522	-0.166522	-0.660708	-0.166522	0.166522	0	0	0	-0.593516	0.0774419	-0.0774419	0.593516	-0.0774419	0.0774419	0	0	0
1.29	0.654736	0.167287	-0.167287	-0.654736	-0.167287	0.167287	0	0	0	-0.600744	0.0756077	-0.0756077	0.600744	-0.0756077	0.0756077	0	0	0
1.3	0.648692	0.168034	-0.168034	-0.648692	-0.168034	0.168034	0	0	0	-0.608071	0.0737227	-0.0737227	0.608071	-0.0737227	0.0737227	0	0	0
1.31	0.642575	0.168762	-0.168762	-0.642575	-0.168762	0.168762	0	0	0	-0.6155	0.0717848	-0.0717848	0.6155	-0.0717848	0.0717848	0	0	0
1.32	0.636382	0.16947	-0.16947	-0.636382	-0.16947	0.16947	0	0	0	-0.623035	0.069792	-0.069792	0.623035	-0.069792	0.069792	0	0	0
1.33	0.630113	0.170157	-0.170157	-0.630113	-0.170157	0.170157	0	0	0	-0.63068	0.0677421	-0.0677421	0.63068	-0.0677421	0.0677421	0	0	0
1.34	0.623768	0.170824	-0.170824	-0.623768	-0.170824	0.170824	0	0	0	-0.638437	0.0656324	-0.0656324	0.638437	-0.0656324	0.0656324	0	0	0
1.35	0.617344	0.17147	-0.17147	-0.617344	-0.17147	0.17147	0	0	0	-0.646312	0.0634607	-0.0634607	0.646312	-0.0634607	0.0634607	0	0	0
1.36	0.610841	0.172093	-0.172093	-0.610841	-0.172093	0.172093	0	0	0	-0.654307	0.061224	-0.061224	0.654307	-0.061224	0.061224	0	0	0
1.37	0.604258	0.172694	-0.172694	-0.604258	-0.172694	0.172694	0	0	0	-0.662428	0.0589197	-0.0589197	0.662428	-0.0589197	0.0589197	0	0	0
1.38	0.597592	0.173271	-0.173271	-0.597592	-0.173271	0.173271	0	0	0	-0.670678	0.0565445	-0.0565445	0.670678	-0.0565445	0.0565445	0	0	0
1.39	0.590844	0.173825	-0.173825	-0.590844	-0.173825	0.173825	0	0	0	-0.679064	0.0540954	-0.0540954	0.679064	-0.0540954	0.0540954	0	0	0
1.4	0.584011	0.174353	-0.174353	-0.584011	-0.174353	0.174353	0	0	0	-0.687589	0.0515688	-0.0515688	0.687589	-0.0515688	0.0515688	0	0	0
1.41	0.577092	0.174856	-0.174856	-0.577092	-0.174856	0.174856	0	0	0	-0.696259	0.0489612	-0.0489612	0.696259	-0.0489612	0.0489612	0	0	0
1.42	0.570085	0.175332	-0.175332	-0.570085	-0.175332	0.175332	0	0	0	-0.705079	0.0462685	-0.0462685	0.705079	-0.0462685	0.0462685	0	0	0
1.43	0.562989	0.175781	-0.175781	-0.562989	-0.175781	0.175781	0	0	0	-0.714056	0.0434866	-0.0434866	0.714056	-0.0434866	0.0434866	0	0	0
1.44	0.555803	0.176201	-0.176201	-0.555803	-0.176201	0.176201	0	0	0	-0.723196	0.0406111	-0.0406111	0.723196	-0.0406111	0.0406111	0	0	0
1.45	0.548525	0.176593	-0.176593	-0.548525	-0.176593	0.176593	0	0	0	-0.732505	0.0376372	-0.0376372	0.732505	-0.0376372	0.0376372	0	0	0
1.46	0.541153	0.176954	-0.176954	-0.541153	-0.176954	0.176954	0	0	0	-0.741989	0.0345598	-0.0345598	0.741989	-0.0345598	0.0345598	0	0	0
1.47	0.533685	0.177284	-0.177284	-0.533685	-0.177284	0.177284	0	0	0	-0.751657	0.0313733	-0.0313733	0.751657	-0.0313733	0.0313733	0	0	0
1.48	0.526119	0.177581	-0.177581	-0.526119	-0.177581	0.177581	0	0	0	-0.761517	0.0280719	-0.0280719	0.761517	-0.0280719	0.0280719	0	0	0
1.49	0.518454	0.177845	-0.177845	-0.518454	-0.177845	0.177845	0	0	0	-0.771575	0.0246493	-0.0246493	0.771575	-0.0246493	0.0246493	0	0	0
1.5	0.510687	0.178074	-0.178074	-0.510687	-0.178074	0.178074	0	0	0	-0.781841	0.0210986	-0.0210986	0.781841	-0.0210986	0.0210986	0	0	0
1.51	0.502816	0.178266	-0.178266	-0.502816	-0.178266	0.178266	0	0	0	-0.792325	0.0174124	-0.0174124	0.792325	-0.0174124	0.0174124	0	0	0
1.52	0.494839	0.178421	-0.178421	-0.494839	-0.178421	0.178421	0	0	0	-0.803036	0.0135828	-0.0135828	0.803036	-0.0135828	0.0135828	0	0	0
1.53	0.486754	0.178537	-0.178537	-0.486754	-0.178537	0.178537	0	0	0	-0.813984	0.0096012	-0.0096012	0.813984	-0.0096012	0.0096012	0	0	0
1.54	0.478559	0.178613	-0.178613	-0.478559	-0.178613	0.178613	0	0	0	-0.825181	0.00545819	-0.00545819	0.825181	-0.00545819	0.00545819	0	0	0
1.55	0.47025	0.178646	-0.178646	-0.47025	-0.178646	0.178646	0	0	0	-0.836639	0.00114363	-0.00114363	0.836639	-0.00114363	0.00114363	0	0	0
1.56	0.461825	0.178635	-0.178635	-0.461825	-0.178635	0.178635	0	0	0	-0.848371	-0.0033535	0.0033535	0.848371	0.0033535	-0.0033535	0	0	0
1.57	0.453282	0.178578	-0.178578	-0.453282	-0.178578	0.178578	0	0	0	-0.860389	-0.00804526	0.00804526	0.860389	0.00804526	-0.00804526	0	0	0
1.58	0.444616	0.178473	-0.178473	-0.444616	-0.178473	0.178473	0	0	0	-0.87271	-0.0129448	0.0129448	0.87271	0.0129448	-0.0129448	0	0	0
1.59	0.435826	0.178319	-0.178319	-0.435826	-0.178319	0.178319	0	0	0	-0.885347	-0.0180665	0.0180665	0.885347	0.0180665	-0.0180665	0	0	0
1.6	0.426908	0.178111	-0.178111	-0.426908	-0.178111	0.178111	0	0	0	-0.898319	-0.0234261	0.0234261	0.898319	0.0234261	-0.0234261	0	0	0
1.61	0.417859	0.177849	-0.177849	-0.417859	-0.177849	0.177849	0	0	0	-0.911644	-0.0290411	0.0290411	0.911644	0.0290411	-0.0290411	0	0	0
1.62	0.408674	0.17753	-0.17753	-0.408674	-0.17753	0.17753	0	0	0	-0.92534	-0.0349306	0.0349306	0.92534	0.0349306	-0.0349306	0	0	0
1.63	0.399351	0.17715	-0.17715	-0.399351	-0.17715	0.17715	0	0	0	-0.93943	-0.0411157	0.0411157	0.93943	0.0411157	-0.0411157	0	0	0
