t	y1
0	1
0.001	0.999
0.002	0.997999
0.003	0.996997
0.004	0.995994
0.005	0.99499
0.006	0.993985
0.007	0.992979
0.008	0.991972
0.009	0.990964
0.01	0.989955
0.011	0.988945
0.012	0.987934
0.013	0.986922
0.014	0.985909
0.015	0.984896
0.016	0.983881
0.017	0.982865
0.018	0.981848
0.019	0.98083
0.02	0.979811
0.021	0.978792
0.022	0.977771
0.023	0.976749
0.024	0.975726
0.025	0.974703
0.026	0.973678
0.027	0.972652
0.028	0.971626
0.029	0.970598
0.03	0.96957
0.031	0.96854
0.032	0.967509
0.033	0.966478
0.034	0.965446
0.035	0.964412
0.036	0.963378
0.037	0.962343
0.038	0.961306
0.039	0.960269
0.04	0.959231
0.041	0.958192
0.042	0.957151
0.043	0.95611
0.044	0.955068
0.045	0.954025
0.046	0.952981
0.047	0.951936
0.048	0.950891
0.049	0.949844
0.05	0.948796
0.051	0.947747
0.052	0.946698
0.053	0.945647
0.054	0.944596
0.055	0.943543
0.056	0.94249
0.057	0.941435
0.058	0.94038
0.059	0.939324
0.06	0.938266
0.061	0.937208
0.062	0.936149
0.063	0.935089
0.064	0.934028
0.065	0.932966
0.066	0.931904
0.067	0.93084
0.068	0.929775
0.069	0.92871
0.07	0.927643
0.071	0.926576
0.072	0.925507
0.073	0.924438
0.074	0.923368
0.075	0.922297
0.076	0.921224
0.077	0.920151
0.078	0.919077
0.079	0.918003
0.08	0.916927
0.081	0.91585
0.082	0.914773
0.083	0.913694
0.084	0.912615
0.085	0.911534
0.086	0.910453
0.087	0.909371
0.088	0.908288
0.089	0.907204
0.09	0.906119
0.091	0.905033
0.092	0.903947
0.093	0.902859
0.094	0.90177
0.095	0.900681
0.096	0.899591
0.097	0.8985
0.098	0.897407
0.099	0.896314
0.1	0.895221
0.101	0.894126
0.102	0.89303
0.103	0.891933
0.104	0.890836
0.105	0.889738
0.106	0.888638
0.107	0.887538
0.108	0.886437
0.109	0.885335
0.11	0.884232
0.111	0.883129
0.112	0.882024
0.113	0.880919
0.114	0.879812
0.115	0.878705
0.116	0.877597
0.117	0.876488
0.118	0.875378
0.119	0.874268
0.12	0.873156
0.121	0.872044
0.122	0.87093
0.123	0.869816
0.124	0.868701
0.125	0.867585
0.126	0.866468
0.127	0.86535
0.128	0.864232
0.129	0.863112
0.13	0.861992
0.131	0.860871
0.132	0.859749
0.133	0.858626
0.134	0.857502
0.135	0.856378
0.136	0.855252
0.137	0.854126
0.138	0.852999
0.139	0.851871
0.14	0.850742
0.141	0.849613
0.142	0.848482
0.143	0.847351
0.144	0.846218
0.145	0.845085
0.146	0.843951
0.147	0.842817
0.148	0.841681
0.149	0.840544
0.15	0.839407
0.151	0.838269
0.152	0.83713
0.153	0.83599
0.154	0.83485
0.155	0.833708
0.156	0.832566
0.157	0.831423
0.158	0.830279
0.159	0.829134
0.16	0.827988
0.161	0.826842
0.162	0.825694
0.163	0.824546
0.164	0.823397
0.165	0.822247
0.166	0.821097
0.167	0.819945
0.168	0.818793
0.169	0.81764
0.17	0.816486
0.171	0.815332
0.172	0.814176
0.173	0.81302
0.174	0.811863
0.175	0.810705
0.176	0.809546
0.177	0.808386
0.178	0.807226
0.179	0.806065
0.18	0.804903
0.181	0.80374
0.182	0.802576
0.183	0.801412
0.184	0.800247
0.185	0.799081
0.186	0.797914
0.187	0.796746
0.188	0.795578
0.189	0.794409
0.19	0.793239
0.191	0.792068
0.192	0.790896
0.193	0.789724
0.194	0.788551
0.195	0.787377
0.196	0.786202
0.197	0.785027
0.198	0.78385
0.199	0.782673
0.2	0.781495
0.201	0.780317
0.202	0.779137
0.203	0.777957
0.204	0.776776
0.205	0.775594
0.206	0.774412
0.207	0.773228
0.208	0.772044
0.209	0.770859
0.21	0.769674
0.211	0.768487
0.212	0.7673
0.213	0.766112
0.214	0.764923
0.215	0.763734
0.216	0.762544
0.217	0.761353
0.218	0.760161
0.219	0.758968
0.22	0.757775
0.221	0.756581
0.222	0.755386
0.223	0.754191
0.224	0.752994
0.225	0.751797
0.226	0.7506
0.227	0.749401
0.228	0.748202
0.229	0.747002
0.23	0.745801
0.231	0.744599
0.232	0.743397
0.233	0.742194
0.234	0.74099
0.235	0.739786
0.236	0.73858
0.237	0.737374
0.238	0.736168
0.239	0.73496
0.24	0.733752
0.241	0.732543
0.242	0.731333
0.243	0.730123
0.244	0.728912
0.245	0.7277
0.246	0.726487
0.247	0.725274
0.248	0.72406
0.249	0.722845
0.25	0.72163
0.251	0.720413
0.252	0.719196
0.253	0.717979
0.254	0.71676
0.255	0.715541
0.256	0.714321
0.257	0.713101
0.258	0.71188
0.259	0.710658
0.26	0.709435
0.261	0.708212
0.262	0.706988
0.263	0.705763
0.264	0.704537
0.265	0.703311
0.266	0.702084
0.267	0.700857
0.268	0.699628
0.269	0.698399
0.27	0.69717
0.271	0.695939
0.272	0.694708
0.273	0.693476
0.274	0.692244
0.275	0.691011
0.276	0.689777
0.277	0.688542
0.278	0.687307
0.279	0.686071
0.28	0.684834
0.281	0.683597
0.282	0.682359
0.283	0.68112
0.284	0.679881
0.285	0.678641
0.286	0.6774
0.287	0.676159
0.288	0.674917
0.289	0.673674
0.29	0.672431
0.291	0.671187
0.292	0.669942
0.293	0.668696
0.294	0.66745
0.295	0.666203
0.296	0.664956
0.297	0.663708
0.298	0.662459
0.299	0.66121
0.3	0.65996
0.301	0.658709
0.302	0.657457
0.303	0.656205
0.304	0.654953
0.305	0.653699
0.306	0.652445
0.307	0.651191
0.308	0.649935
0.309	0.648679
0.31	0.647423
0.311	0.646165
0.312	0.644907
0.313	0.643649
0.314	0.64239
0.315	0.64113
0.316	0.639869
0.317	0.638608
0.318	0.637346
0.319	0.636084
0.32	0.634821
0.321	0.633557
0.322	0.632293
0.323	0.631028
0.324	0.629762
0.325	0.628496
0.326	0.627229
0.327	0.625962
0.328	0.624694
0.329	0.623425
0.33	0.622155
0.331	0.620885
0.332	0.619615
0.333	0.618344
0.334	0.617072
0.335	0.615799
0.336	0.614526
0.337	0.613253
0.338	0.611978
0.339	0.610703
0.34	0.609428
0.341	0.608152
0.342	0.606875
0.343	0.605598
0.344	0.60432
0.345	0.603041
0.346	0.601762
0.347	0.600482
0.348	0.599202
0.349	0.597921
0.35	0.596639
0.351	0.595357
0.352	0.594074
0.353	0.592791
0.354	0.591507
0.355	0.590223
0.356	0.588937
0.357	0.587652
0.358	0.586365
0.359	0.585079
0.36	0.583791
0.361	0.582503
0.362	0.581214
0.363	0.579925
0.364	0.578635
0.365	0.577345
0.366	0.576054
0.367	0.574763
0.368	0.57347
0.369	0.572178
0.37	0.570884
0.371	0.569591
0.372	0.568296
0.373	0.567001
0.374	0.565706
0.375	0.56441
0.376	0.563113
0.377	0.561816
0.378	0.560518
0.379	0.55922
0.38	0.557921
0.381	0.556621
0.382	0.555321
0.383	0.554021
0.384	0.552719
0.385	0.551418
0.386	0.550116
0.387	0.548813
0.388	0.547509
0.389	0.546206
0.39	0.544901
0.391	0.543596
0.392	0.542291
0.393	0.540984
0.394	0.539678
0.395	0.538371
0.396	0.537063
0.397	0.535755
0.398	0.534446
0.399	0.533137
0.4	0.531827
0.401	0.530517
0.402	0.529206
0.403	0.527894
0.404	0.526582
0.405	0.52527
0.406	0.523957
0.407	0.522643
0.408	0.521329
0.409	0.520015
0.41	0.5187
0.411	0.517384
0.412	0.516068
0.413	0.514751
0.414	0.513434
0.415	0.512116
0.416	0.510798
0.417	0.509479
0.418	0.50816
0.419	0.506841
0.42	0.50552
0.421	0.5042
0.422	0.502878
0.423	0.501557
0.424	0.500234
0.425	0.498912
0.426	0.497588
0.427	0.496265
0.428	0.49494
0.429	0.493616
0.43	0.49229
0.431	0.490965
0.432	0.489639
0.433	0.488312
0.434	0.486985
0.435	0.485657
0.436	0.484329
0.437	0.483
0.438	0.481671
0.439	0.480341
0.44	0.479011
0.441	0.477681
0.442	0.47635
0.443	0.475018
0.444	0.473686
0.445	0.472354
0.446	0.471021
0.447	0.469687
0.448	0.468353
0.449	0.467019
0.45	0.465684
0.451	0.464349
0.452	0.463013
0.453	0.461677
0.454	0.46034
0.455	0.459003
0.456	0.457666
0.457	0.456327
0.458	0.454989
0.459	0.45365
0.46	0.452311
0.461	0.450971
0.462	0.44963
0.463	0.44829
0.464	0.446948
0.465	0.445607
0.466	0.444265
0.467	0.442922
0.468	0.441579
0.469	0.440236
0.47	0.438892
0.471	0.437547
0.472	0.436203
0.473	0.434857
0.474	0.433512
0.475	0.432166
0.476	0.430819
0.477	0.429472
0.478	0.428125
0.479	0.426777
0.48	0.425429
0.481	0.42408
0.482	0.422731
0.483	0.421381
0.484	0.420032
0.485	0.418681
0.486	0.41733
0.487	0.415979
0.488	0.414628
0.489	0.413276
0.49	0.411923
0.491	0.41057
0.492	0.409217
0.493	0.407863
0.494	0.406509
0.495	0.405155
0.496	0.4038
0.497	0.402445
0.498	0.401089
0.499	0.399733
0.5	0.398377
0.501	0.39702
0.502	0.395662
0.503	0.394305
0.504	0.392947
0.505	0.391588
0.506	0.390229
0.507	0.38887
0.508	0.38751
0.509	0.38615
0.51	0.38479
0.511	0.383429
0.512	0.382068
0.513	0.380706
0.514	0.379344
0.515	0.377982
0.516	0.376619
0.517	0.375256
0.518	0.373893
0.519	0.372529
0.52	0.371165
0.521	0.3698
0.522	0.368435
0.523	0.36707
0.524	0.365704
0.525	0.364338
0.526	0.362972
0.527	0.361605
0.528	0.360238
0.529	0.35887
0.53	0.357502
0.531	0.356134
0.532	0.354766
0.533	0.353397
0.534	0.352027
0.535	0.350658
0.536	0.349288
0.537	0.347918
0.538	0.346547
0.539	0.345176
0.54	0.343804
0.541	0.342433
0.542	0.341061
0.543	0.339688
0.544	0.338315
0.545	0.336942
0.546	0.335569
0.547	0.334195
0.548	0.332821
0.549	0.331447
0.55	0.330072
0.551	0.328697
0.552	0.327321
0.553	0.325946
0.554	0.32457
0.555	0.323193
0.556	0.321816
0.557	0.320439
0.558	0.319062
0.559	0.317684
0.56	0.316306
0.561	0.314928
0.562	0.313549
0.563	0.31217
0.564	0.310791
0.565	0.309412
0.566	0.308032
0.567	0.306651
0.568	0.305271
0.569	0.30389
0.57	0.302509
0.571	0.301128
0.572	0.299746
0.573	0.298364
0.574	0.296982
0.575	0.295599
0.576	0.294216
0.577	0.292833
0.578	0.291449
0.579	0.290066
0.58	0.288681
0.581	0.287297
0.582	0.285912
0.583	0.284527
0.584	0.283142
0.585	0.281757
0.586	0.280371
0.587	0.278985
0.588	0.277598
0.589	0.276212
0.59	0.274825
0.591	0.273438
0.592	0.27205
0.593	0.270663
0.594	0.269275
0.595	0.267886
0.596	0.266498
0.597	0.265109
0.598	0.26372
0.599	0.26233
0.6	0.260941
0.601	0.259551
0.602	0.258161
0.603	0.256771
0.604	0.25538
0.605	0.253989
0.606	0.252598
0.607	0.251206
0.608	0.249815
0.609	0.248423
0.61	0.247031
0.611	0.245638
0.612	0.244246
0.613	0.242853
0.614	0.24146
0.615	0.240066
0.616	0.238673
0.617	0.237279
0.618	0.235885
0.619	0.23449
0.62	0.233096
0.621	0.231701
0.622	0.230306
0.623	0.228911
0.624	0.227515
0.625	0.226119
0.626	0.224723
0.627	0.223327
0.628	0.221931
0.629	0.220534
0.63	0.219137
0.631	0.21774
0.632	0.216343
0.633	0.214946
0.634	0.213548
0.635	0.21215
0.636	0.210752
0.637	0.209353
0.638	0.207955
0.639	0.206556
0.64	0.205157
0.641	0.203758
0.642	0.202359
0.643	0.200959
0.644	0.199559
0.645	0.198159
0.646	0.196759
0.647	0.195359
0.648	0.193958
0.649	0.192557
0.65	0.191156
0.651	0.189755
0.652	0.188354
0.653	0.186952
0.654	0.185551
0.655	0.184149
0.656	0.182746
0.657	0.181344
0.658	0.179942
0.659	0.178539
0.66	0.177136
0.661	0.175733
0.662	0.17433
0.663	0.172927
0.664	0.171523
0.665	0.170119
0.666	0.168716
0.667	0.167312
0.668	0.165907
0.669	0.164503
0.67	0.163098
0.671	0.161694
0.672	0.160289
0.673	0.158884
0.674	0.157479
0.675	0.156073
0.676	0.154668
0.677	0.153262
0.678	0.151856
0.679	0.15045
0.68	0.149044
0.681	0.147638
0.682	0.146232
0.683	0.144825
0.684	0.143418
0.685	0.142011
0.686	0.140604
0.687	0.139197
0.688	0.13779
0.689	0.136383
0.69	0.134975
0.691	0.133567
0.692	0.13216
0.693	0.130752
0.694	0.129344
0.695	0.127935
0.696	0.126527
0.697	0.125119
0.698	0.12371
0.699	0.122301
0.7	0.120892
0.701	0.119483
0.702	0.118074
0.703	0.116665
0.704	0.115256
0.705	0.113846
0.706	0.112437
0.707	0.111027
0.708	0.109617
0.709	0.108208
0.71	0.106798
0.711	0.105387
0.712	0.103977
0.713	0.102567
0.714	0.101156
0.715	0.099746
0.716	0.0983354
0.717	0.0969246
0.718	0.0955138
0.719	0.0941029
0.72	0.0926919
0.721	0.0912808
0.722	0.0898696
0.723	0.0884583
0.724	0.087047
0.725	0.0856355
0.726	0.084224
0.727	0.0828123
0.728	0.0814006
0.729	0.0799888
0.73	0.078577
0.731	0.077165
0.732	0.075753
0.733	0.0743409
0.734	0.0729287
0.735	0.0715164
0.736	0.0701041
0.737	0.0686917
0.738	0.0672792
0.739	0.0658667
0.74	0.0644541
0.741	0.0630414
0.742	0.0616287
0.743	0.0602159
0.744	0.058803
0.745	0.0573901
0.746	0.0559772
0.747	0.0545641
0.748	0.053151
0.749	0.0517379
0.75	0.0503247
0.751	0.0489115
0.752	0.0474982
0.753	0.0460848
0.754	0.0446715
0.755	0.043258
0.756	0.0418445
0.757	0.040431
0.758	0.0390175
0.759	0.0376039
0.76	0.0361902
0.761	0.0347766
0.762	0.0333628
0.763	0.0319491
0.764	0.0305353
0.765	0.0291215
0.766	0.0277077
0.767	0.0262938
0.768	0.0248799
0.769	0.023466
0.77	0.0220521
0.771	0.0206381
0.772	0.0192241
0.773	0.0178101
0.774	0.0163961
0.775	0.014982
0.776	0.013568
0.777	0.0121539
0.778	0.0107398
0.779	0.00932572
0.78	0.00791161
0.781	0.0064975
0.782	0.00508337
0.783	0.00366925
0.784	0.00225511
0.785	0.000840977
0.786	-0.00057316
0.787	-0.0019873
0.788	-0.00340143
0.789	-0.00481557
0.79	-0.0062297
0.791	-0.00764382
0.792	-0.00905794
0.793	-0.010472
0.794	-0.0118861
0.795	-0.0133002
0.796	-0.0147143
0.797	-0.0161284
0.798	-0.0175424
0.799	-0.0189564
0.8	-0.0203705
0.801	-0.0217844
0.802	-0.0231984
0.803	-0.0246124
0.804	-0.0260263
0.805	-0.0274402
0.806	-0.0288541
0.807	-0.0302679
0.808	-0.0316817
0.809	-0.0330955
0.81	-0.0345092
0.811	-0.035923
0.812	-0.0373366
0.813	-0.0387503
0.814	-0.0401639
0.815	-0.0415775
0.816	-0.042991
0.817	-0.0444045
0.818	-0.0458179
0.819	-0.0472313
0.82	-0.0486447
0.821	-0.050058
0.822	-0.0514712
0.823	-0.0528844
0.824	-0.0542976
0.825	-0.0557107
0.826	-0.0571237
0.827	-0.0585367
0.828	-0.0599496
0.829	-0.0613625
0.83	-0.0627753
0.831	-0.064188
0.832	-0.0656007
0.833	-0.0670133
0.834	-0.0684259
0.835	-0.0698383
0.836	-0.0712508
0.837	-0.0726631
0.838	-0.0740754
0.839	-0.0754876
0.84	-0.0768997
0.841	-0.0783117
0.842	-0.0797237
0.843	-0.0811356
0.844	-0.0825474
0.845	-0.0839591
0.846	-0.0853708
0.847	-0.0867823
0.848	-0.0881938
0.849	-0.0896052
0.85	-0.0910165
0.851	-0.0924277
0.852	-0.0938388
0.853	-0.0952498
0.854	-0.0966608
0.855	-0.0980716
0.856	-0.0994823
0.857	-0.100893
0.858	-0.102304
0.859	-0.103714
0.86	-0.105124
0.861	-0.106534
0.862	-0.107945
0.863	-0.109355
0.864	-0.110765
0.865	-0.112174
0.866	-0.113584
0.867	-0.114994
0.868	-0.116403
0.869	-0.117812
0.87	-0.119222
0.871	-0.120631
0.872	-0.12204
0.873	-0.123449
0.874	-0.124857
0.875	-0.126266
0.876	-0.127674
0.877	-0.129083
0.878	-0.130491
0.879	-0.131899
0.88	-0.133307
0.881	-0.134715
0.882	-0.136123
0.883	-0.13753
0.884	-0.138938
0.885	-0.140345
0.886	-0.141752
0.887	-0.143159
0.888	-0.144566
0.889	-0.145973
0.89	-0.147379
0.891	-0.148786
0.892	-0.150192
0.893	-0.151598
0.894	-0.153004
0.895	-0.15441
0.896	-0.155816
0.897	-0.157221
0.898	-0.158627
0.899	-0.160032
0.9	-0.161437
0.901	-0.162842
0.902	-0.164247
0.903	-0.165651
0.904	-0.167056
0.905	-0.16846
0.906	-0.169864
0.907	-0.171268
0.908	-0.172671
0.909	-0.174075
0.91	-0.175478
0.911	-0.176882
0.912	-0.178285
0.913	-0.179688
0.914	-0.18109
0.915	-0.182493
0.916	-0.183895
0.917	-0.185297
0.918	-0.186699
0.919	-0.188101
0.92	-0.189502
0.921	-0.190904
0.922	-0.192305
0.923	-0.193706
0.924	-0.195107
0.925	-0.196508
0.926	-0.197908
0.927	-0.199308
0.928	-0.200708
0.929	-0.202108
0.93	-0.203508
0.931	-0.204907
0.932	-0.206306
0.933	-0.207705
0.934	-0.209104
0.935	-0.210503
0.936	-0.211901
0.937	-0.213299
0.938	-0.214697
0.939	-0.216095
0.94	-0.217493
0.941	-0.21889
0.942	-0.220287
0.943	-0.221684
0.944	-0.223081
0.945	-0.224477
0.946	-0.225873
0.947	-0.227269
0.948	-0.228665
0.949	-0.23006
0.95	-0.231456
0.951	-0.232851
0.952	-0.234246
0.953	-0.23564
0.954	-0.237035
0.955	-0.238429
0.956	-0.239823
0.957	-0.241216
0.958	-0.24261
0.959	-0.244003
0.96	-0.245396
0.961	-0.246789
0.962	-0.248181
0.963	-0.249573
0.964	-0.250965
0.965	-0.252357
0.966	-0.253748
0.967	-0.25514
0.968	-0.256531
0.969	-0.257921
0.97	-0.259312
0.971	-0.260702
0.972	-0.262092
0.973	-0.263481
0.974	-0.264871
0.975	-0.26626
0.976	-0.267649
0.977	-0.269037
0.978	-0.270426
0.979	-0.271814
0.98	-0.273202
0.981	-0.274589
0.982	-0.275976
0.983	-0.277363
0.984	-0.27875
0.985	-0.280136
0.986	-0.281522
0.987	-0.282908
0.988	-0.284294
0.989	-0.285679
0.99	-0.287064
0.991	-0.288449
0.992	-0.289833
0.993	-0.291217
0.994	-0.292601
0.995	-0.293985
0.996	-0.295368
0.997	-0.296751
0.998	-0.298134
0.999	-0.299516
1	-0.300898
1.001	-0.30228
1.002	-0.303661
1.003	-0.305043
1.004	-0.306423
1.005	-0.307804
1.006	-0.309184
1.007	-0.310564
1.008	-0.311944
1.009	-0.313323
1.01	-0.314702
1.011	-0.316081
1.012	-0.317459
1.013	-0.318837
1.014	-0.320215
1.015	-0.321592
1.016	-0.32297
1.017	-0.324346
1.018	-0.325723
1.019	-0.327099
1.02	-0.328475
1.021	-0.32985
1.022	-0.331225
1.023	-0.3326
1.024	-0.333975
1.025	-0.335349
1.026	-0.336723
1.027	-0.338096
1.028	-0.339469
1.029	-0.340842
1.03	-0.342215
1.031	-0.343587
1.032	-0.344959
1.033	-0.34633
1.034	-0.347701
1.035	-0.349072
1.036	-0.350442
1.037	-0.351812
1.038	-0.353182
1.039	-0.354551
1.04	-0.35592
1.041	-0.357289
1.042	-0.358657
1.043	-0.360025
1.044	-0.361393
1.045	-0.36276
1.046	-0.364127
1.047	-0.365493
1.048	-0.366859
1.049	-0.368225
1.05	-0.369591
1.051	-0.370956
1.052	-0.37232
1.053	-0.373685
1.054	-0.375048
1.055	-0.376412
1.056	-0.377775
1.057	-0.379138
1.058	-0.3805
1.059	-0.381862
1.06	-0.383224
1.061	-0.384585
1.062	-0.385946
1.063	-0.387307
1.064	-0.388667
1.065	-0.390026
1.066	-0.391386
1.067	-0.392745
1.068	-0.394103
1.069	-0.395461
1.07	-0.396819
1.071	-0.398176
1.072	-0.399533
1.073	-0.40089
1.074	-0.402246
1.075	-0.403602
1.076	-0.404957
1.077	-0.406312
1.078	-0.407667
1.079	-0.409021
1.08	-0.410375
1.081	-0.411728
1.082	-0.413081
1.083	-0.414433
1.084	-0.415785
1.085	-0.417137
1.086	-0.418488
1.087	-0.419839
1.088	-0.42119
1.089	-0.42254
1.09	-0.423889
1.091	-0.425238
1.092	-0.426587
1.093	-0.427935
1.094	-0.429283
1.095	-0.430631
1.096	-0.431978
1.097	-0.433324
1.098	-0.43467
1.099	-0.436016
1.1	-0.437361
1.101	-0.438706
1.102	-0.440051
1.103	-0.441395
1.104	-0.442738
1.105	-0.444081
1.106	-0.445424
1.107	-0.446766
1.108	-0.448108
1.109	-0.449449
1.11	-0.45079
1.111	-0.45213
1.112	-0.45347
1.113	-0.45481
1.114	-0.456149
1.115	-0.457488
1.116	-0.458826
1.117	-0.460163
1.118	-0.461501
1.119	-0.462837
1.12	-0.464174
1.121	-0.465509
1.122	-0.466845
1.123	-0.46818
1.124	-0.469514
1.125	-0.470848
1.126	-0.472182
1.127	-0.473515
1.128	-0.474847
1.129	-0.476179
1.13	-0.477511
1.131	-0.478842
1.132	-0.480173
1.133	-0.481503
1.134	-0.482833
1.135	-0.484162
1.136	-0.48549
1.137	-0.486819
1.138	-0.488146
1.139	-0.489474
1.14	-0.490801
1.141	-0.492127
1.142	-0.493453
1.143	-0.494778
1.144	-0.496103
1.145	-0.497427
1.146	-0.498751
1.147	-0.500074
1.148	-0.501397
1.149	-0.502719
1.15	-0.504041
1.151	-0.505363
1.152	-0.506683
1.153	-0.508004
1.154	-0.509323
1.155	-0.510643
1.156	-0.511962
1.157	-0.51328
1.158	-0.514598
1.159	-0.515915
1.16	-0.517232
1.161	-0.518548
1.162	-0.519863
1.163	-0.521179
1.164	-0.522493
1.165	-0.523807
1.166	-0.525121
1.167	-0.526434
1.168	-0.527747
1.169	-0.529059
1.17	-0.53037
1.171	-0.531681
1.172	-0.532992
1.173	-0.534302
1.174	-0.535611
1.175	-0.53692
1.176	-0.538228
1.177	-0.539536
1.178	-0.540843
1.179	-0.54215
1.18	-0.543456
1.181	-0.544762
1.182	-0.546067
1.183	-0.547371
1.184	-0.548675
1.185	-0.549979
1.186	-0.551282
1.187	-0.552584
1.188	-0.553886
1.189	-0.555187
1.19	-0.556488
1.191	-0.557788
1.192	-0.559087
1.193	-0.560386
1.194	-0.561685
1.195	-0.562983
1.196	-0.56428
1.197	-0.565577
1.198	-0.566873
1.199	-0.568168
1.2	-0.569463
1.201	-0.570758
1.202	-0.572052
1.203	-0.573345
1.204	-0.574638
1.205	-0.57593
1.206	-0.577222
1.207	-0.578513
1.208	-0.579803
1.209	-0.581093
1.21	-0.582383
1.211	-0.583671
1.212	-0.584959
1.213	-0.586247
1.214	-0.587534
1.215	-0.58882
1.216	-0.590106
1.217	-0.591391
1.218	-0.592676
1.219	-0.59396
1.22	-0.595244
1.221	-0.596526
1.222	-0.597809
1.223	-0.59909
1.224	-0.600371
1.225	-0.601652
1.226	-0.602932
1.227	-0.604211
1.228	-0.60549
1.229	-0.606768
1.23	-0.608045
1.231	-0.609322
1.232	-0.610598
1.233	-0.611874
1.234	-0.613149
1.235	-0.614423
1.236	-0.615697
1.237	-0.61697
1.238	-0.618243
1.239	-0.619515
1.24	-0.620786
1.241	-0.622057
1.242	-0.623327
1.243	-0.624596
1.244	-0.625865
1.245	-0.627133
1.246	-0.628401
1.247	-0.629668
1.248	-0.630934
1.249	-0.6322
1.25	-0.633465
1.251	-0.634729
1.252	-0.635993
1.253	-0.637256
1.254	-0.638519
1.255	-0.639781
1.256	-0.641042
1.257	-0.642302
1.258	-0.643562
1.259	-0.644822
1.26	-0.64608
1.261	-0.647338
1.262	-0.648596
1.263	-0.649852
1.264	-0.651109
1.265	-0.652364
1.266	-0.653619
1.267	-0.654873
1.268	-0.656126
1.269	-0.657379
1.27	-0.658631
1.271	-0.659883
1.272	-0.661134
1.273	-0.662384
1.274	-0.663633
1.275	-0.664882
1.276	-0.666131
1.277	-0.667378
1.278	-0.668625
1.279	-0.669871
1.28	-0.671117
1.281	-0.672362
1.282	-0.673606
1.283	-0.674849
1.284	-0.676092
1.285	-0.677334
1.286	-0.678576
1.287	-0.679817
1.288	-0.681057
1.289	-0.682296
1.29	-0.683535
1.291	-0.684773
1.292	-0.68601
1.293	-0.687247
1.294	-0.688483
1.295	-0.689719
1.296	-0.690953
1.297	-0.692187
1.298	-0.693421
1.299	-0.694653
1.3	-0.695885
1.301	-0.697116
1.302	-0.698347
1.303	-0.699577
1.304	-0.700806
1.305	-0.702034
1.306	-0.703262
1.307	-0.704489
1.308	-0.705715
1.309	-0.706941
1.31	-0.708166
1.311	-0.70939
1.312	-0.710613
1.313	-0.711836
1.314	-0.713058
1.315	-0.714279
1.316	-0.7155
1.317	-0.71672
1.318	-0.717939
1.319	-0.719158
1.32	-0.720375
1.321	-0.721592
1.322	-0.722809
1.323	-0.724024
1.324	-0.725239
1.325	-0.726453
1.326	-0.727667
1.327	-0.72888
1.328	-0.730091
1.329	-0.731303
1.33	-0.732513
1.331	-0.733723
1.332	-0.734932
1.333	-0.73614
1.334	-0.737348
1.335	-0.738555
1.336	-0.739761
1.337	-0.740966
1.338	-0.742171
1.339	-0.743375
1.34	-0.744578
1.341	-0.74578
1.342	-0.746982
1.343	-0.748183
1.344	-0.749383
1.345	-0.750583
1.346	-0.751781
1.347	-0.752979
1.348	-0.754176
1.349	-0.755373
1.35	-0.756568
1.351	-0.757763
1.352	-0.758957
1.353	-0.760151
1.354	-0.761343
1.355	-0.762535
1.356	-0.763726
1.357	-0.764917
1.358	-0.766106
1.359	-0.767295
1.36	-0.768483
1.361	-0.76967
1.362	-0.770857
1.363	-0.772043
1.364	-0.773228
1.365	-0.774412
1.366	-0.775595
1.367	-0.776778
1.368	-0.77796
1.369	-0.779141
1.37	-0.780321
1.371	-0.781501
1.372	-0.78268
1.373	-0.783857
1.374	-0.785035
1.375	-0.786211
1.376	-0.787387
1.377	-0.788562
1.378	-0.789736
1.379	-0.790909
1.38	-0.792081
1.381	-0.793253
1.382	-0.794424
1.383	-0.795594
1.384	-0.796763
1.385	-0.797932
1.386	-0.7991
1.387	-0.800266
1.388	-0.801433
1.389	-0.802598
1.39	-0.803762
1.391	-0.804926
1.392	-0.806089
1.393	-0.807251
1.394	-0.808412
1.395	-0.809573
1.396	-0.810733
1.397	-0.811891
1.398	-0.813049
1.399	-0.814207
1.4	-0.815363
1.401	-0.816519
1.402	-0.817674
1.403	-0.818828
1.404	-0.819981
1.405	-0.821133
1.406	-0.822285
1.407	-0.823435
1.408	-0.824585
1.409	-0.825734
1.41	-0.826882
1.411	-0.82803
1.412	-0.829176
1.413	-0.830322
1.414	-0.831467
1.415	-0.832611
1.416	-0.833754
1.417	-0.834897
1.418	-0.836038
1.419	-0.837179
1.42	-0.838319
1.421	-0.839458
1.422	-0.840596
1.423	-0.841734
1.424	-0.84287
1.425	-0.844006
1.426	-0.845141
1.427	-0.846275
1.428	-0.847408
1.429	-0.848541
1.43	-0.849672
1.431	-0.850803
1.432	-0.851933
1.433	-0.853062
1.434	-0.85419
1.435	-0.855317
1.436	-0.856443
1.437	-0.857569
1.438	-0.858693
1.439	-0.859817
1.44	-0.86094
1.441	-0.862062
1.442	-0.863184
1.443	-0.864304
1.444	-0.865423
1.445	-0.866542
1.446	-0.86766
1.447	-0.868777
1.448	-0.869893
1.449	-0.871008
1.45	-0.872122
1.451	-0.873236
1.452	-0.874348
1.453	-0.87546
1.454	-0.876571
1.455	-0.877681
1.456	-0.87879
1.457	-0.879898
1.458	-0.881005
1.459	-0.882112
1.46	-0.883217
1.461	-0.884322
1.462	-0.885426
1.463	-0.886529
1.464	-0.887631
1.465	-0.888732
