t	y1
0	0
0.001	0.002
0.002	0.004
0.003	0.00599999
0.004	0.00799999
0.005	0.00999997
0.006	0.0119999
0.007	0.0139999
0.008	0.0159999
0.009	0.0179998
0.01	0.0199997
0.011	0.0219996
0.012	0.0239995
0.013	0.0259993
0.014	0.0279992
0.015	0.029999
0.016	0.0319988
0.017	0.0339985
0.018	0.0359982
0.019	0.0379979
0.02	0.0399975
0.021	0.0419971
0.022	0.0439967
0.023	0.0459962
0.024	0.0479957
0.025	0.0499951
0.026	0.0519945
0.027	0.0539938
0.028	0.0559931
0.029	0.0579923
0.03	0.0599914
0.031	0.0619905
0.032	0.0639896
0.033	0.0659886
0.034	0.0679875
0.035	0.0699863
0.036	0.0719851
0.037	0.0739838
0.038	0.0759824
0.039	0.077981
0.04	0.0799795
0.041	0.0819779
0.042	0.0839762
0.043	0.0859744
0.044	0.0879726
0.045	0.0899706
0.046	0.0919686
0.047	0.0939665
0.048	0.0959643
0.049	0.097962
0.05	0.0999596
0.051	0.101957
0.052	0.103954
0.053	0.105952
0.054	0.107949
0.055	0.109946
0.056	0.111943
0.057	0.11394
0.058	0.115937
0.059	0.117933
0.06	0.11993
0.061	0.121926
0.062	0.123922
0.063	0.125919
0.064	0.127915
0.065	0.129911
0.066	0.131906
0.067	0.133902
0.068	0.135898
0.069	0.137893
0.07	0.139888
0.071	0.141883
0.072	0.143878
0.073	0.145873
0.074	0.147868
0.075	0.149862
0.076	0.151857
0.077	0.153851
0.078	0.155845
0.079	0.157839
0.08	0.159833
0.081	0.161826
0.082	0.16382
0.083	0.165813
0.084	0.167806
0.085	0.169799
0.086	0.171792
0.087	0.173784
0.088	0.175777
0.089	0.177769
0.09	0.179761
0.091	0.181753
0.092	0.183745
0.093	0.185736
0.094	0.187728
0.095	0.189719
0.096	0.19171
0.097	0.193701
0.098	0.195691
0.099	0.197682
0.1	0.199672
0.101	0.201662
0.102	0.203652
0.103	0.205641
0.104	0.207631
0.105	0.20962
0.106	0.211609
0.107	0.213598
0.108	0.215586
0.109	0.217574
0.11	0.219563
0.111	0.221551
0.112	0.223538
0.113	0.225526
0.114	0.227513
0.115	0.2295
0.116	0.231487
0.117	0.233473
0.118	0.23546
0.119	0.237446
0.12	0.239432
0.121	0.241417
0.122	0.243403
0.123	0.245388
0.124	0.247373
0.125	0.249357
0.126	0.251342
0.127	0.253326
0.128	0.25531
0.129	0.257293
0.13	0.259277
0.131	0.26126
0.132	0.263243
0.133	0.265225
0.134	0.267208
0.135	0.26919
0.136	0.271171
0.137	0.273153
0.138	0.275134
0.139	0.277115
0.14	0.279096
0.141	0.281076
0.142	0.283057
0.143	0.285036
0.144	0.287016
0.145	0.288995
0.146	0.290974
0.147	0.292953
0.148	0.294931
0.149	0.29691
0.15	0.298887
0.151	0.300865
0.152	0.302842
0.153	0.304819
0.154	0.306796
0.155	0.308772
0.156	0.310748
0.157	0.312724
0.158	0.314699
0.159	0.316674
0.16	0.318649
0.161	0.320624
0.162	0.322598
0.163	0.324572
0.164	0.326545
0.165	0.328518
0.166	0.330491
0.167	0.332464
0.168	0.334436
0.169	0.336408
0.17	0.338379
0.171	0.34035
0.172	0.342321
0.173	0.344292
0.174	0.346262
0.175	0.348231
0.176	0.350201
0.177	0.35217
0.178	0.354139
0.179	0.356107
0.18	0.358075
0.181	0.360043
0.182	0.36201
0.183	0.363977
0.184	0.365944
0.185	0.36791
0.186	0.369876
0.187	0.371841
0.188	0.373807
0.189	0.375771
0.19	0.377736
0.191	0.3797
0.192	0.381663
0.193	0.383627
0.194	0.385589
0.195	0.387552
0.196	0.389514
0.197	0.391476
0.198	0.393437
0.199	0.395398
0.2	0.397358
0.201	0.399319
0.202	0.401278
0.203	0.403238
0.204	0.405197
0.205	0.407155
0.206	0.409113
0.207	0.411071
0.208	0.413028
0.209	0.414985
0.21	0.416942
0.211	0.418898
0.212	0.420853
0.213	0.422809
0.214	0.424763
0.215	0.426718
0.216	0.428672
0.217	0.430625
0.218	0.432578
0.219	0.434531
0.22	0.436483
0.221	0.438435
0.222	0.440386
0.223	0.442337
0.224	0.444288
0.225	0.446238
0.226	0.448187
0.227	0.450136
0.228	0.452085
0.229	0.454033
0.23	0.455981
0.231	0.457929
0.232	0.459875
0.233	0.461822
0.234	0.463768
0.235	0.465713
0.236	0.467658
0.237	0.469603
0.238	0.471547
0.239	0.473491
0.24	0.475434
0.241	0.477376
0.242	0.479319
0.243	0.48126
0.244	0.483202
0.245	0.485142
0.246	0.487083
0.247	0.489022
0.248	0.490962
0.249	0.4929
0.25	0.494839
0.251	0.496777
0.252	0.498714
0.253	0.500651
0.254	0.502587
0.255	0.504523
0.256	0.506458
0.257	0.508393
0.258	0.510327
0.259	0.512261
0.26	0.514194
0.261	0.516127
0.262	0.518059
0.263	0.519991
0.264	0.521922
0.265	0.523853
0.266	0.525783
0.267	0.527713
0.268	0.529642
0.269	0.531571
0.27	0.533499
0.271	0.535426
0.272	0.537353
0.273	0.53928
0.274	0.541206
0.275	0.543131
0.276	0.545056
0.277	0.54698
0.278	0.548904
0.279	0.550827
0.28	0.55275
0.281	0.554672
0.282	0.556594
0.283	0.558515
0.284	0.560435
0.285	0.562355
0.286	0.564274
0.287	0.566193
0.288	0.568111
0.289	0.570029
0.29	0.571946
0.291	0.573862
0.292	0.575778
0.293	0.577694
0.294	0.579608
0.295	0.581522
0.296	0.583436
0.297	0.585349
0.298	0.587262
0.299	0.589173
0.3	0.591085
0.301	0.592995
0.302	0.594905
0.303	0.596815
0.304	0.598724
0.305	0.600632
0.306	0.60254
0.307	0.604447
0.308	0.606353
0.309	0.608259
0.31	0.610164
0.311	0.612069
0.312	0.613973
0.313	0.615877
0.314	0.617779
0.315	0.619682
0.316	0.621583
0.317	0.623484
0.318	0.625385
0.319	0.627284
0.32	0.629183
0.321	0.631082
0.322	0.63298
0.323	0.634877
0.324	0.636773
0.325	0.638669
0.326	0.640565
0.327	0.642459
0.328	0.644353
0.329	0.646247
0.33	0.648139
0.331	0.650032
0.332	0.651923
0.333	0.653814
0.334	0.655704
0.335	0.657593
0.336	0.659482
0.337	0.66137
0.338	0.663258
0.339	0.665145
0.34	0.667031
0.341	0.668916
0.342	0.670801
0.343	0.672685
0.344	0.674569
0.345	0.676452
0.346	0.678334
0.347	0.680215
0.348	0.682096
0.349	0.683976
0.35	0.685856
0.351	0.687734
0.352	0.689612
0.353	0.69149
0.354	0.693366
0.355	0.695242
0.356	0.697118
0.357	0.698992
0.358	0.700866
0.359	0.702739
0.36	0.704612
0.361	0.706484
0.362	0.708355
0.363	0.710225
0.364	0.712095
0.365	0.713964
0.366	0.715832
0.367	0.717699
0.368	0.719566
0.369	0.721432
0.37	0.723298
0.371	0.725162
0.372	0.727026
0.373	0.728889
0.374	0.730752
0.375	0.732614
0.376	0.734475
0.377	0.736335
0.378	0.738194
0.379	0.740053
0.38	0.741911
0.381	0.743769
0.382	0.745625
0.383	0.747481
0.384	0.749336
0.385	0.75119
0.386	0.753044
0.387	0.754897
0.388	0.756749
0.389	0.7586
0.39	0.760451
0.391	0.762301
0.392	0.76415
0.393	0.765998
0.394	0.767846
0.395	0.769692
0.396	0.771538
0.397	0.773383
0.398	0.775228
0.399	0.777072
0.4	0.778914
0.401	0.780757
0.402	0.782598
0.403	0.784438
0.404	0.786278
0.405	0.788117
0.406	0.789955
0.407	0.791793
0.408	0.793629
0.409	0.795465
0.41	0.7973
0.411	0.799134
0.412	0.800968
0.413	0.802801
0.414	0.804632
0.415	0.806463
0.416	0.808294
0.417	0.810123
0.418	0.811952
0.419	0.813779
0.42	0.815606
0.421	0.817433
0.422	0.819258
0.423	0.821082
0.424	0.822906
0.425	0.824729
0.426	0.826551
0.427	0.828372
0.428	0.830193
0.429	0.832012
0.43	0.833831
0.431	0.835649
0.432	0.837466
0.433	0.839282
0.434	0.841098
0.435	0.842912
0.436	0.844726
0.437	0.846539
0.438	0.848351
0.439	0.850162
0.44	0.851973
0.441	0.853782
0.442	0.855591
0.443	0.857398
0.444	0.859205
0.445	0.861011
0.446	0.862817
0.447	0.864621
0.448	0.866424
0.449	0.868227
0.45	0.870029
0.451	0.87183
0.452	0.87363
0.453	0.875429
0.454	0.877227
0.455	0.879024
0.456	0.880821
0.457	0.882617
0.458	0.884411
0.459	0.886205
0.46	0.887998
0.461	0.88979
0.462	0.891581
0.463	0.893372
0.464	0.895161
0.465	0.89695
0.466	0.898737
0.467	0.900524
0.468	0.90231
0.469	0.904095
0.47	0.905879
0.471	0.907662
0.472	0.909444
0.473	0.911226
0.474	0.913006
0.475	0.914785
0.476	0.916564
0.477	0.918342
0.478	0.920118
0.479	0.921894
0.48	0.923669
0.481	0.925443
0.482	0.927216
0.483	0.928988
0.484	0.930759
0.485	0.93253
0.486	0.934299
0.487	0.936067
0.488	0.937835
0.489	0.939601
0.49	0.941367
0.491	0.943132
0.492	0.944895
0.493	0.946658
0.494	0.94842
0.495	0.950181
0.496	0.951941
0.497	0.9537
0.498	0.955458
0.499	0.957215
0.5	0.958971
0.501	0.960726
0.502	0.96248
0.503	0.964233
0.504	0.965986
0.505	0.967737
0.506	0.969487
0.507	0.971237
0.508	0.972985
0.509	0.974732
0.51	0.976479
0.511	0.978224
0.512	0.979969
0.513	0.981712
0.514	0.983455
0.515	0.985196
0.516	0.986937
0.517	0.988677
0.518	0.990415
0.519	0.992153
0.52	0.993889
0.521	0.995625
0.522	0.99736
0.523	0.999093
0.524	1.00083
0.525	1.00256
0.526	1.00429
0.527	1.00602
0.528	1.00775
0.529	1.00947
0.53	1.0112
0.531	1.01293
0.532	1.01465
0.533	1.01637
0.534	1.0181
0.535	1.01982
0.536	1.02154
0.537	1.02326
0.538	1.02498
0.539	1.02669
0.54	1.02841
0.541	1.03013
0.542	1.03184
0.543	1.03355
0.544	1.03527
0.545	1.03698
0.546	1.03869
0.547	1.0404
0.548	1.0421
0.549	1.04381
0.55	1.04552
0.551	1.04722
0.552	1.04893
0.553	1.05063
0.554	1.05233
0.555	1.05403
0.556	1.05573
0.557	1.05743
0.558	1.05913
0.559	1.06083
0.56	1.06252
0.561	1.06422
0.562	1.06591
0.563	1.0676
0.564	1.06929
0.565	1.07098
0.566	1.07267
0.567	1.07436
0.568	1.07605
0.569	1.07773
0.57	1.07942
0.571	1.0811
0.572	1.08278
0.573	1.08447
0.574	1.08615
0.575	1.08783
0.576	1.0895
0.577	1.09118
0.578	1.09286
0.579	1.09453
0.58	1.09621
0.581	1.09788
0.582	1.09955
0.583	1.10122
0.584	1.10289
0.585	1.10456
0.586	1.10623
0.587	1.10789
0.588	1.10956
0.589	1.11122
0.59	1.11289
0.591	1.11455
0.592	1.11621
0.593	1.11787
0.594	1.11953
0.595	1.12118
0.596	1.12284
0.597	1.1245
0.598	1.12615
0.599	1.1278
0.6	1.12945
0.601	1.1311
0.602	1.13275
0.603	1.1344
0.604	1.13605
0.605	1.1377
0.606	1.13934
0.607	1.14098
0.608	1.14263
0.609	1.14427
0.61	1.14591
0.611	1.14755
0.612	1.14919
0.613	1.15082
0.614	1.15246
0.615	1.15409
0.616	1.15573
0.617	1.15736
0.618	1.15899
0.619	1.16062
0.62	1.16225
0.621	1.16388
0.622	1.1655
0.623	1.16713
0.624	1.16875
0.625	1.17038
0.626	1.172
0.627	1.17362
0.628	1.17524
0.629	1.17686
0.63	1.17847
0.631	1.18009
0.632	1.18171
0.633	1.18332
0.634	1.18493
0.635	1.18654
0.636	1.18815
0.637	1.18976
0.638	1.19137
0.639	1.19298
0.64	1.19458
0.641	1.19619
0.642	1.19779
0.643	1.19939
0.644	1.20099
0.645	1.20259
0.646	1.20419
0.647	1.20579
0.648	1.20738
0.649	1.20898
0.65	1.21057
0.651	1.21216
0.652	1.21375
0.653	1.21534
0.654	1.21693
0.655	1.21852
0.656	1.2201
0.657	1.22169
0.658	1.22327
0.659	1.22485
0.66	1.22644
0.661	1.22802
0.662	1.22959
0.663	1.23117
0.664	1.23275
0.665	1.23432
0.666	1.2359
0.667	1.23747
0.668	1.23904
0.669	1.24061
0.67	1.24218
0.671	1.24375
0.672	1.24531
0.673	1.24688
0.674	1.24844
0.675	1.25001
0.676	1.25157
0.677	1.25313
0.678	1.25469
0.679	1.25624
0.68	1.2578
0.681	1.25935
0.682	1.26091
0.683	1.26246
0.684	1.26401
0.685	1.26556
0.686	1.26711
0.687	1.26866
0.688	1.27021
0.689	1.27175
0.69	1.27329
0.691	1.27484
0.692	1.27638
0.693	1.27792
0.694	1.27946
0.695	1.28099
0.696	1.28253
0.697	1.28406
0.698	1.2856
0.699	1.28713
0.7	1.28866
0.701	1.29019
0.702	1.29172
0.703	1.29325
0.704	1.29477
0.705	1.2963
0.706	1.29782
0.707	1.29934
0.708	1.30086
0.709	1.30238
0.71	1.3039
0.711	1.30542
0.712	1.30693
0.713	1.30844
0.714	1.30996
0.715	1.31147
0.716	1.31298
0.717	1.31449
0.718	1.316
0.719	1.3175
0.72	1.31901
0.721	1.32051
0.722	1.32201
0.723	1.32351
0.724	1.32501
0.725	1.32651
0.726	1.32801
0.727	1.3295
0.728	1.331
0.729	1.33249
0.73	1.33398
0.731	1.33547
0.732	1.33696
0.733	1.33845
0.734	1.33994
0.735	1.34142
0.736	1.3429
0.737	1.34439
0.738	1.34587
0.739	1.34735
0.74	1.34883
0.741	1.3503
0.742	1.35178
0.743	1.35325
0.744	1.35472
0.745	1.3562
0.746	1.35767
0.747	1.35913
0.748	1.3606
0.749	1.36207
0.75	1.36353
0.751	1.365
0.752	1.36646
0.753	1.36792
0.754	1.36938
0.755	1.37084
0.756	1.37229
0.757	1.37375
0.758	1.3752
0.759	1.37665
0.76	1.3781
0.761	1.37955
0.762	1.381
0.763	1.38245
0.764	1.38389
0.765	1.38534
0.766	1.38678
0.767	1.38822
0.768	1.38966
0.769	1.3911
0.77	1.39254
0.771	1.39397
0.772	1.39541
0.773	1.39684
0.774	1.39827
0.775	1.3997
0.776	1.40113
0.777	1.40256
0.778	1.40399
0.779	1.40541
0.78	1.40683
0.781	1.40825
0.782	1.40968
0.783	1.41109
0.784	1.41251
0.785	1.41393
0.786	1.41534
0.787	1.41676
0.788	1.41817
0.789	1.41958
0.79	1.42099
0.791	1.42239
0.792	1.4238
0.793	1.42521
0.794	1.42661
0.795	1.42801
0.796	1.42941
0.797	1.43081
0.798	1.43221
0.799	1.4336
0.8	1.435
0.801	1.43639
0.802	1.43778
0.803	1.43917
0.804	1.44056
0.805	1.44195
0.806	1.44334
0.807	1.44472
0.808	1.44611
0.809	1.44749
0.81	1.44887
0.811	1.45025
0.812	1.45162
0.813	1.453
0.814	1.45437
0.815	1.45575
0.816	1.45712
0.817	1.45849
0.818	1.45986
0.819	1.46123
0.82	1.46259
0.821	1.46396
0.822	1.46532
0.823	1.46668
0.824	1.46804
0.825	1.4694
0.826	1.47076
0.827	1.47211
0.828	1.47347
0.829	1.47482
0.83	1.47617
0.831	1.47752
0.832	1.47887
0.833	1.48021
0.834	1.48156
0.835	1.4829
0.836	1.48424
0.837	1.48559
0.838	1.48692
0.839	1.48826
0.84	1.4896
0.841	1.49093
0.842	1.49227
0.843	1.4936
0.844	1.49493
0.845	1.49626
0.846	1.49759
0.847	1.49891
0.848	1.50024
0.849	1.50156
0.85	1.50288
0.851	1.5042
0.852	1.50552
0.853	1.50684
0.854	1.50815
0.855	1.50946
0.856	1.51078
0.857	1.51209
0.858	1.5134
0.859	1.5147
0.86	1.51601
0.861	1.51732
0.862	1.51862
0.863	1.51992
0.864	1.52122
0.865	1.52252
0.866	1.52382
0.867	1.52511
0.868	1.52641
0.869	1.5277
0.87	1.52899
0.871	1.53028
0.872	1.53157
0.873	1.53285
0.874	1.53414
0.875	1.53542
0.876	1.5367
0.877	1.53798
0.878	1.53926
0.879	1.54054
0.88	1.54182
0.881	1.54309
0.882	1.54436
0.883	1.54563
0.884	1.5469
0.885	1.54817
0.886	1.54944
0.887	1.5507
0.888	1.55197
0.889	1.55323
0.89	1.55449
0.891	1.55575
0.892	1.55701
0.893	1.55826
0.894	1.55951
0.895	1.56077
0.896	1.56202
0.897	1.56327
0.898	1.56452
0.899	1.56576
0.9	1.56701
0.901	1.56825
0.902	1.56949
0.903	1.57073
0.904	1.57197
0.905	1.57321
0.906	1.57444
0.907	1.57568
0.908	1.57691
0.909	1.57814
0.91	1.57937
0.911	1.58059
0.912	1.58182
0.913	1.58304
0.914	1.58427
0.915	1.58549
0.916	1.58671
0.917	1.58793
0.918	1.58914
0.919	1.59036
0.92	1.59157
0.921	1.59278
0.922	1.59399
0.923	1.5952
0.924	1.59641
0.925	1.59761
0.926	1.59881
0.927	1.60002
0.928	1.60122
0.929	1.60242
0.93	1.60361
0.931	1.60481
0.932	1.606
0.933	1.60719
0.934	1.60839
0.935	1.60957
0.936	1.61076
0.937	1.61195
0.938	1.61313
0.939	1.61431
0.94	1.6155
0.941	1.61668
0.942	1.61785
0.943	1.61903
0.944	1.6202
0.945	1.62138
0.946	1.62255
0.947	1.62372
0.948	1.62489
0.949	1.62605
0.95	1.62722
0.951	1.62838
0.952	1.62954
0.953	1.6307
0.954	1.63186
0.955	1.63302
0.956	1.63417
0.957	1.63533
0.958	1.63648
0.959	1.63763
0.96	1.63878
0.961	1.63992
0.962	1.64107
0.963	1.64221
0.964	1.64335
0.965	1.64449
0.966	1.64563
0.967	1.64677
0.968	1.64791
0.969	1.64904
0.97	1.65017
0.971	1.6513
0.972	1.65243
0.973	1.65356
0.974	1.65468
0.975	1.65581
0.976	1.65693
0.977	1.65805
0.978	1.65917
0.979	1.66029
0.98	1.6614
0.981	1.66252
0.982	1.66363
0.983	1.66474
0.984	1.66585
0.985	1.66695
0.986	1.66806
0.987	1.66916
0.988	1.67027
0.989	1.67137
0.99	1.67247
0.991	1.67356
0.992	1.67466
0.993	1.67575
0.994	1.67684
0.995	1.67794
0.996	1.67902
0.997	1.68011
0.998	1.6812
0.999	1.68228
1	1.68336
1.001	1.68444
1.002	1.68552
1.003	1.6866
1.004	1.68767
1.005	1.68875
1.006	1.68982
1.007	1.69089
1.008	1.69196
1.009	1.69303
1.01	1.69409
1.011	1.69515
1.012	1.69622
1.013	1.69728
1.014	1.69834
1.015	1.69939
1.016	1.70045
1.017	1.7015
1.018	1.70255
1.019	1.7036
1.02	1.70465
1.021	1.7057
1.022	1.70674
1.023	1.70779
1.024	1.70883
1.025	1.70987
1.026	1.7109
1.027	1.71194
1.028	1.71298
1.029	1.71401
1.03	1.71504
1.031	1.71607
1.032	1.7171
1.033	1.71812
1.034	1.71915
1.035	1.72017
1.036	1.72119
1.037	1.72221
1.038	1.72323
1.039	1.72424
1.04	1.72526
1.041	1.72627
1.042	1.72728
1.043	1.72829
1.044	1.7293
1.045	1.7303
1.046	1.7313
1.047	1.73231
1.048	1.73331
1.049	1.73431
1.05	1.7353
1.051	1.7363
1.052	1.73729
1.053	1.73828
1.054	1.73927
1.055	1.74026
1.056	1.74125
1.057	1.74223
1.058	1.74321
1.059	1.74419
1.06	1.74517
1.061	1.74615
1.062	1.74713
1.063	1.7481
1.064	1.74907
1.065	1.75004
1.066	1.75101
1.067	1.75198
1.068	1.75294
1.069	1.75391
1.07	1.75487
1.071	1.75583
1.072	1.75679
1.073	1.75775
1.074	1.7587
1.075	1.75965
1.076	1.7606
1.077	1.76155
1.078	1.7625
1.079	1.76345
1.08	1.76439
1.081	1.76533
1.082	1.76628
1.083	1.76721
1.084	1.76815
1.085	1.76909
1.086	1.77002
1.087	1.77095
1.088	1.77188
1.089	1.77281
1.09	1.77374
1.091	1.77466
1.092	1.77558
1.093	1.77651
1.094	1.77743
1.095	1.77834
1.096	1.77926
1.097	1.78017
1.098	1.78109
1.099	1.782
1.1	1.7829
1.101	1.78381
1.102	1.78472
1.103	1.78562
1.104	1.78652
1.105	1.78742
1.106	1.78832
1.107	1.78922
1.108	1.79011
1.109	1.791
1.11	1.79189
1.111	1.79278
1.112	1.79367
1.113	1.79456
1.114	1.79544
1.115	1.79632
1.116	1.7972
1.117	1.79808
1.118	1.79896
1.119	1.79983
1.12	1.8007
1.121	1.80158
1.122	1.80245
1.123	1.80331
1.124	1.80418
1.125	1.80504
1.126	1.8059
1.127	1.80677
1.128	1.80762
1.129	1.80848
1.13	1.80934
1.131	1.81019
1.132	1.81104
1.133	1.81189
1.134	1.81274
1.135	1.81358
1.136	1.81443
1.137	1.81527
1.138	1.81611
1.139	1.81695
1.14	1.81778
1.141	1.81862
1.142	1.81945
1.143	1.82028
1.144	1.82111
1.145	1.82194
1.146	1.82277
1.147	1.82359
1.148	1.82441
1.149	1.82523
1.15	1.82605
1.151	1.82687
1.152	1.82768
1.153	1.8285
1.154	1.82931
1.155	1.83012
1.156	1.83093
1.157	1.83173
1.158	1.83254
1.159	1.83334
1.16	1.83414
1.161	1.83494
1.162	1.83573
1.163	1.83653
1.164	1.83732
1.165	1.83811
1.166	1.8389
1.167	1.83969
1.168	1.84047
1.169	1.84126
1.17	1.84204
1.171	1.84282
1.172	1.8436
1.173	1.84437
1.174	1.84515
1.175	1.84592
1.176	1.84669
1.177	1.84746
1.178	1.84823
1.179	1.84899
1.18	1.84976
1.181	1.85052
1.182	1.85128
1.183	1.85204
1.184	1.85279
1.185	1.85355
1.186	1.8543
1.187	1.85505
1.188	1.8558
1.189	1.85655
1.19	1.85729
1.191	1.85803
1.192	1.85877
1.193	1.85951
1.194	1.86025
1.195	1.86099
1.196	1.86172
1.197	1.86245
1.198	1.86318
1.199	1.86391
1.2	1.86464
1.201	1.86536
1.202	1.86608
1.203	1.86681
1.204	1.86752
1.205	1.86824
1.206	1.86896
1.207	1.86967
1.208	1.87038
1.209	1.87109
1.21	1.8718
1.211	1.8725
1.212	1.87321
1.213	1.87391
1.214	1.87461
1.215	1.87531
1.216	1.876
1.217	1.8767
1.218	1.87739
1.219	1.87808
1.22	1.87877
1.221	1.87946
1.222	1.88014
1.223	1.88083
1.224	1.88151
1.225	1.88219
1.226	1.88287
1.227	1.88354
1.228	1.88422
1.229	1.88489
1.23	1.88556
1.231	1.88623
1.232	1.88689
1.233	1.88756
1.234	1.88822
1.235	1.88888
1.236	1.88954
1.237	1.8902
1.238	1.89085
1.239	1.8915
1.24	1.89215
1.241	1.8928
1.242	1.89345
1.243	1.8941
1.244	1.89474
1.245	1.89538
1.246	1.89602
1.247	1.89666
1.248	1.8973
1.249	1.89793
1.25	1.89856
1.251	1.89919
1.252	1.89982
1.253	1.90045
1.254	1.90107
1.255	1.9017
1.256	1.90232
1.257	1.90294
1.258	1.90355
1.259	1.90417
1.26	1.90478
1.261	1.90539
1.262	1.906
1.263	1.90661
1.264	1.90721
1.265	1.90782
1.266	1.90842
1.267	1.90902
1.268	1.90962
1.269	1.91021
1.27	1.91081
1.271	1.9114
1.272	1.91199
1.273	1.91258
1.274	1.91317
1.275	1.91375
1.276	1.91433
1.277	1.91491
1.278	1.91549
1.279	1.91607
1.28	1.91664
1.281	1.91722
1.282	1.91779
1.283	1.91836
1.284	1.91893
1.285	1.91949
1.286	1.92005
1.287	1.92062
1.288	1.92118
1.289	1.92173
1.29	1.92229
1.291	1.92284
1.292	1.9234
1.293	1.92395
1.294	1.92449
1.295	1.92504
1.296	1.92558
1.297	1.92613
1.298	1.92667
1.299	1.92721
1.3	1.92774
1.301	1.92828
1.302	1.92881
1.303	1.92934
1.304	1.92987
1.305	1.9304
1.306	1.93092
1.307	1.93145
1.308	1.93197
1.309	1.93249
1.31	1.933
1.311	1.93352
1.312	1.93403
1.313	1.93454
1.314	1.93505
1.315	1.93556
1.316	1.93607
1.317	1.93657
1.318	1.93707
1.319	1.93757
1.32	1.93807
1.321	1.93857
1.322	1.93906
1.323	1.93955
1.324	1.94004
1.325	1.94053
1.326	1.94102
1.327	1.9415
1.328	1.94198
1.329	1.94246
1.33	1.94294
1.331	1.94342
1.332	1.94389
1.333	1.94437
1.334	1.94484
1.335	1.94531
1.336	1.94577
1.337	1.94624
1.338	1.9467
1.339	1.94716
1.34	1.94762
1.341	1.94808
1.342	1.94853
1.343	1.94899
1.344	1.94944
1.345	1.94989
1.346	1.95034
1.347	1.95078
1.348	1.95122
1.349	1.95167
1.35	1.95211
1.351	1.95254
1.352	1.95298
1.353	1.95341
1.354	1.95384
1.355	1.95427
1.356	1.9547
1.357	1.95513
1.358	1.95555
1.359	1.95597
1.36	1.95639
1.361	1.95681
1.362	1.95723
1.363	1.95764
1.364	1.95806
1.365	1.95847
1.366	1.95887
1.367	1.95928
1.368	1.95968
1.369	1.96009
1.37	1.96049
1.371	1.96089
1.372	1.96128
1.373	1.96168
1.374	1.96207
1.375	1.96246
1.376	1.96285
1.377	1.96324
1.378	1.96362
1.379	1.964
1.38	1.96438
1.381	1.96476
1.382	1.96514
1.383	1.96552
1.384	1.96589
1.385	1.96626
1.386	1.96663
1.387	1.967
1.388	1.96736
1.389	1.96772
1.39	1.96809
1.391	1.96844
1.392	1.9688
1.393	1.96916
1.394	1.96951
1.395	1.96986
1.396	1.97021
1.397	1.97056
1.398	1.9709
1.399	1.97125
1.4	1.97159
1.401	1.97193
1.402	1.97227
1.403	1.9726
1.404	1.97294
1.405	1.97327
1.406	1.9736
1.407	1.97392
1.408	1.97425
1.409	1.97457
1.41	1.9749
1.411	1.97522
1.412	1.97553
1.413	1.97585
1.414	1.97616
1.415	1.97648
1.416	1.97679
1.417	1.97709
1.418	1.9774
1.419	1.9777
1.42	1.97801
1.421	1.97831
1.422	1.9786
1.423	1.9789
1.424	1.97919
1.425	1.97949
1.426	1.97978
1.427	1.98006
1.428	1.98035
1.429	1.98063
1.43	1.98092
1.431	1.9812
1.432	1.98148
1.433	1.98175
1.434	1.98203
1.435	1.9823
1.436	1.98257
1.437	1.98284
1.438	1.9831
1.439	1.98337
1.44	1.98363
1.441	1.98389
1.442	1.98415
1.443	1.98441
1.444	1.98466
1.445	1.98491
1.446	1.98516
1.447	1.98541
1.448	1.98566
1.449	1.9859
1.45	1.98615
1.451	1.98639
1.452	1.98663
1.453	1.98686
1.454	1.9871
1.455	1.98733
1.456	1.98756
1.457	1.98779
1.458	1.98802
1.459	1.98824
1.46	1.98846
1.461	1.98868
1.462	1.9889
1.463	1.98912
1.464	1.98933
1.465	1.98955
1.466	1.98976
1.467	1.98997
1.468	1.99017
1.469	1.99038
1.47	1.99058
1.471	1.99078
1.472	1.99098
1.473	1.99118
1.474	1.99137
1.475	1.99156
1.476	1.99176
1.477	1.99194
1.478	1.99213
1.479	1.99232
1.48	1.9925
1.481	1.99268
1.482	1.99286
1.483	1.99304
1.484	1.99321
1.485	1.99338
1.486	1.99355
1.487	1.99372
1.488	1.99389
1.489	1.99406
1.49	1.99422
1.491	1.99438
1.492	1.99454
1.493	1.9947
1.494	1.99485
1.495	1.995
1.496	1.99515
1.497	1.9953
1.498	1.99545
1.499	1.9956
1.5	1.99574
1.501	1.99588
1.502	1.99602
1.503	1.99616
1.504	1.99629
1.505	1.99642
1.506	1.99655
1.507	1.99668
1.508	1.99681
1.509	1.99694
1.51	1.99706
1.511	1.99718
1.512	1.9973
1.513	1.99742
1.514	1.99753
1.515	1.99764
1.516	1.99776
1.517	1.99786
1.518	1.99797
1.519	1.99808
1.52	1.99818
1.521	1.99828
1.522	1.99838
1.523	1.99848
1.524	1.99857
1.525	1.99867
1.526	1.99876
1.527	1.99885
1.528	1.99893
1.529	1.99902
1.53	1.9991
1.531	1.99918
1.532	1.99926
1.533	1.99934
1.534	1.99941
1.535	1.99949
1.536	1.99956
1.537	1.99963
1.538	1.99969
1.539	1.99976
1.54	1.99982
1.541	1.99988
1.542	1.99994
1.543	2
1.544	2.00005
1.545	2.00011
1.546	2.00016
1.547	2.00021
1.548	2.00025
1.549	2.0003
1.55	2.00034
1.551	2.00038
1.552	2.00042
