t	y1
27.072	1.86576
27.073	1.86504
27.074	1.86432
27.075	1.86359
27.076	1.86287
27.077	1.86214
27.078	1.86141
27.079	1.86067
27.08	1.85994
27.081	1.8592
27.082	1.85847
27.083	1.85773
27.084	1.85698
27.085	1.85624
27.086	1.8555
27.087	1.85475
27.088	1.854
27.089	1.85325
27.09	1.85249
27.091	1.85174
27.092	1.85098
27.093	1.85022
27.094	1.84946
27.095	1.8487
27.096	1.84794
27.097	1.84717
27.098	1.8464
27.099	1.84564
27.1	1.84486
27.101	1.84409
27.102	1.84332
27.103	1.84254
27.104	1.84176
27.105	1.84098
27.106	1.8402
27.107	1.83941
27.108	1.83863
27.109	1.83784
27.11	1.83705
27.111	1.83626
27.112	1.83546
27.113	1.83467
27.114	1.83387
27.115	1.83307
27.116	1.83227
27.117	1.83147
27.118	1.83066
27.119	1.82986
27.12	1.82905
27.121	1.82824
27.122	1.82743
27.123	1.82661
27.124	1.8258
27.125	1.82498
27.126	1.82416
27.127	1.82334
27.128	1.82252
27.129	1.82169
27.13	1.82087
27.131	1.82004
27.132	1.81921
27.133	1.81838
27.134	1.81754
27.135	1.81671
27.136	1.81587
27.137	1.81503
27.138	1.81419
27.139	1.81335
27.14	1.8125
27.141	1.81166
27.142	1.81081
27.143	1.80996
27.144	1.80911
27.145	1.80825
27.146	1.8074
27.147	1.80654
27.148	1.80568
27.149	1.80482
27.15	1.80396
27.151	1.80309
27.152	1.80223
27.153	1.80136
27.154	1.80049
27.155	1.79962
27.156	1.79874
27.157	1.79787
27.158	1.79699
27.159	1.79611
27.16	1.79523
27.161	1.79435
27.162	1.79347
27.163	1.79258
27.164	1.79169
27.165	1.7908
27.166	1.78991
27.167	1.78902
27.168	1.78812
27.169	1.78723
27.17	1.78633
27.171	1.78543
27.172	1.78453
27.173	1.78362
27.174	1.78272
27.175	1.78181
27.176	1.7809
27.177	1.77999
27.178	1.77907
27.179	1.77816
27.18	1.77724
27.181	1.77633
27.182	1.77541
27.183	1.77448
27.184	1.77356
27.185	1.77264
27.186	1.77171
27.187	1.77078
27.188	1.76985
27.189	1.76892
27.19	1.76798
27.191	1.76705
27.192	1.76611
27.193	1.76517
27.194	1.76423
27.195	1.76329
27.196	1.76234
27.197	1.76139
27.198	1.76045
27.199	1.7595
27.2	1.75854
27.201	1.75759
27.202	1.75664
27.203	1.75568
27.204	1.75472
27.205	1.75376
27.206	1.7528
27.207	1.75183
27.208	1.75087
27.209	1.7499
27.21	1.74893
27.211	1.74796
27.212	1.74699
27.213	1.74601
27.214	1.74504
27.215	1.74406
27.216	1.74308
27.217	1.7421
27.218	1.74111
27.219	1.74013
27.22	1.73914
27.221	1.73815
27.222	1.73716
27.223	1.73617
27.224	1.73518
27.225	1.73418
27.226	1.73318
27.227	1.73218
27.228	1.73118
27.229	1.73018
27.23	1.72918
27.231	1.72817
27.232	1.72716
27.233	1.72616
27.234	1.72514
27.235	1.72413
27.236	1.72312
27.237	1.7221
27.238	1.72108
27.239	1.72006
27.24	1.71904
27.241	1.71802
27.242	1.71699
27.243	1.71597
27.244	1.71494
27.245	1.71391
27.246	1.71288
27.247	1.71184
27.248	1.71081
27.249	1.70977
27.25	1.70873
27.251	1.70769
27.252	1.70665
27.253	1.70561
27.254	1.70456
27.255	1.70352
27.256	1.70247
27.257	1.70142
27.258	1.70036
27.259	1.69931
27.26	1.69826
27.261	1.6972
27.262	1.69614
27.263	1.69508
27.264	1.69402
27.265	1.69295
27.266	1.69189
27.267	1.69082
27.268	1.68975
27.269	1.68868
27.27	1.68761
27.271	1.68653
27.272	1.68546
27.273	1.68438
27.274	1.6833
27.275	1.68222
27.276	1.68114
27.277	1.68005
27.278	1.67897
27.279	1.67788
27.28	1.67679
27.281	1.6757
27.282	1.67461
27.283	1.67351
27.284	1.67242
27.285	1.67132
27.286	1.67022
27.287	1.66912
27.288	1.66802
27.289	1.66691
27.29	1.6658
27.291	1.6647
27.292	1.66359
27.293	1.66248
27.294	1.66136
27.295	1.66025
27.296	1.65913
27.297	1.65802
27.298	1.6569
27.299	1.65578
27.3	1.65465
27.301	1.65353
27.302	1.6524
27.303	1.65128
27.304	1.65015
27.305	1.64902
27.306	1.64788
27.307	1.64675
27.308	1.64561
27.309	1.64448
27.31	1.64334
27.311	1.6422
27.312	1.64105
27.313	1.63991
27.314	1.63876
27.315	1.63762
27.316	1.63647
27.317	1.63532
27.318	1.63416
27.319	1.63301
27.32	1.63185
27.321	1.6307
27.322	1.62954
27.323	1.62838
27.324	1.62722
27.325	1.62605
27.326	1.62489
27.327	1.62372
27.328	1.62255
27.329	1.62138
27.33	1.62021
27.331	1.61904
27.332	1.61786
27.333	1.61669
27.334	1.61551
27.335	1.61433
27.336	1.61315
27.337	1.61196
27.338	1.61078
27.339	1.60959
27.34	1.6084
27.341	1.60721
27.342	1.60602
27.343	1.60483
27.344	1.60364
27.345	1.60244
27.346	1.60124
27.347	1.60004
27.348	1.59884
27.349	1.59764
27.35	1.59644
27.351	1.59523
27.352	1.59402
27.353	1.59282
27.354	1.5916
27.355	1.59039
27.356	1.58918
27.357	1.58796
27.358	1.58675
27.359	1.58553
27.36	1.58431
27.361	1.58309
27.362	1.58187
27.363	1.58064
27.364	1.57941
27.365	1.57819
27.366	1.57696
27.367	1.57573
27.368	1.57449
27.369	1.57326
27.37	1.57202
27.371	1.57079
27.372	1.56955
27.373	1.56831
27.374	1.56707
27.375	1.56582
27.376	1.56458
27.377	1.56333
27.378	1.56208
27.379	1.56083
27.38	1.55958
27.381	1.55833
27.382	1.55707
27.383	1.55582
27.384	1.55456
27.385	1.5533
27.386	1.55204
27.387	1.55078
27.388	1.54952
27.389	1.54825
27.39	1.54698
27.391	1.54571
27.392	1.54444
27.393	1.54317
27.394	1.5419
27.395	1.54063
27.396	1.53935
27.397	1.53807
27.398	1.53679
27.399	1.53551
27.4	1.53423
27.401	1.53295
27.402	1.53166
27.403	1.53037
27.404	1.52909
27.405	1.5278
27.406	1.5265
27.407	1.52521
27.408	1.52392
27.409	1.52262
27.41	1.52132
27.411	1.52002
27.412	1.51872
27.413	1.51742
27.414	1.51612
27.415	1.51481
27.416	1.51351
27.417	1.5122
27.418	1.51089
27.419	1.50958
27.42	1.50826
27.421	1.50695
27.422	1.50563
27.423	1.50432
27.424	1.503
27.425	1.50168
27.426	1.50036
27.427	1.49903
27.428	1.49771
27.429	1.49638
27.43	1.49505
27.431	1.49373
27.432	1.49239
27.433	1.49106
27.434	1.48973
27.435	1.48839
27.436	1.48706
27.437	1.48572
27.438	1.48438
27.439	1.48304
27.44	1.4817
27.441	1.48035
27.442	1.47901
27.443	1.47766
27.444	1.47631
27.445	1.47496
27.446	1.47361
27.447	1.47226
27.448	1.4709
27.449	1.46955
27.45	1.46819
27.451	1.46683
27.452	1.46547
27.453	1.46411
27.454	1.46274
27.455	1.46138
27.456	1.46001
27.457	1.45865
27.458	1.45728
27.459	1.45591
27.46	1.45453
27.461	1.45316
27.462	1.45179
27.463	1.45041
27.464	1.44903
27.465	1.44765
27.466	1.44627
27.467	1.44489
27.468	1.44351
27.469	1.44212
27.47	1.44073
27.471	1.43935
27.472	1.43796
27.473	1.43657
27.474	1.43517
27.475	1.43378
27.476	1.43239
27.477	1.43099
27.478	1.42959
27.479	1.42819
27.48	1.42679
27.481	1.42539
27.482	1.42398
27.483	1.42258
27.484	1.42117
27.485	1.41977
27.486	1.41836
27.487	1.41695
27.488	1.41553
27.489	1.41412
27.49	1.4127
27.491	1.41129
27.492	1.40987
27.493	1.40845
27.494	1.40703
27.495	1.40561
27.496	1.40418
27.497	1.40276
27.498	1.40133
27.499	1.39991
27.5	1.39848
27.501	1.39705
27.502	1.39561
27.503	1.39418
27.504	1.39275
27.505	1.39131
27.506	1.38987
27.507	1.38843
27.508	1.38699
27.509	1.38555
27.51	1.38411
27.511	1.38266
27.512	1.38122
27.513	1.37977
27.514	1.37832
27.515	1.37687
27.516	1.37542
27.517	1.37397
27.518	1.37252
27.519	1.37106
27.52	1.3696
27.521	1.36815
27.522	1.36669
27.523	1.36522
27.524	1.36376
27.525	1.3623
27.526	1.36083
27.527	1.35937
27.528	1.3579
27.529	1.35643
27.53	1.35496
27.531	1.35349
27.532	1.35202
27.533	1.35054
27.534	1.34907
27.535	1.34759
27.536	1.34611
27.537	1.34463
27.538	1.34315
27.539	1.34167
27.54	1.34018
27.541	1.3387
27.542	1.33721
27.543	1.33572
27.544	1.33423
27.545	1.33274
27.546	1.33125
27.547	1.32976
27.548	1.32826
27.549	1.32677
27.55	1.32527
27.551	1.32377
27.552	1.32227
27.553	1.32077
27.554	1.31927
27.555	1.31776
27.556	1.31626
27.557	1.31475
27.558	1.31324
27.559	1.31174
27.56	1.31023
27.561	1.30871
27.562	1.3072
27.563	1.30569
27.564	1.30417
27.565	1.30265
27.566	1.30114
27.567	1.29962
27.568	1.29809
27.569	1.29657
27.57	1.29505
27.571	1.29352
27.572	1.292
27.573	1.29047
27.574	1.28894
27.575	1.28741
27.576	1.28588
27.577	1.28435
27.578	1.28282
27.579	1.28128
27.58	1.27974
27.581	1.27821
27.582	1.27667
27.583	1.27513
27.584	1.27359
27.585	1.27204
27.586	1.2705
27.587	1.26895
27.588	1.26741
27.589	1.26586
27.59	1.26431
27.591	1.26276
27.592	1.26121
27.593	1.25966
27.594	1.2581
27.595	1.25655
27.596	1.25499
27.597	1.25343
27.598	1.25187
27.599	1.25031
27.6	1.24875
27.601	1.24719
27.602	1.24562
27.603	1.24406
27.604	1.24249
27.605	1.24092
27.606	1.23935
27.607	1.23778
27.608	1.23621
27.609	1.23464
27.61	1.23307
27.611	1.23149
27.612	1.22991
27.613	1.22834
27.614	1.22676
27.615	1.22518
27.616	1.2236
27.617	1.22201
27.618	1.22043
27.619	1.21884
27.62	1.21726
27.621	1.21567
27.622	1.21408
27.623	1.21249
27.624	1.2109
27.625	1.20931
27.626	1.20771
27.627	1.20612
27.628	1.20452
27.629	1.20293
27.63	1.20133
27.631	1.19973
27.632	1.19813
27.633	1.19653
27.634	1.19492
27.635	1.19332
27.636	1.19171
27.637	1.19011
27.638	1.1885
27.639	1.18689
27.64	1.18528
27.641	1.18367
27.642	1.18205
27.643	1.18044
27.644	1.17883
27.645	1.17721
27.646	1.17559
27.647	1.17397
27.648	1.17235
27.649	1.17073
27.65	1.16911
27.651	1.16749
27.652	1.16586
27.653	1.16424
27.654	1.16261
27.655	1.16098
27.656	1.15935
27.657	1.15772
27.658	1.15609
27.659	1.15446
27.66	1.15282
27.661	1.15119
27.662	1.14955
27.663	1.14792
27.664	1.14628
27.665	1.14464
27.666	1.143
27.667	1.14136
27.668	1.13971
27.669	1.13807
27.67	1.13642
27.671	1.13478
27.672	1.13313
27.673	1.13148
27.674	1.12983
27.675	1.12818
27.676	1.12653
27.677	1.12488
27.678	1.12322
27.679	1.12157
27.68	1.11991
27.681	1.11825
27.682	1.11659
27.683	1.11493
27.684	1.11327
27.685	1.11161
27.686	1.10995
27.687	1.10828
27.688	1.10662
27.689	1.10495
27.69	1.10328
27.691	1.10162
27.692	1.09995
27.693	1.09827
27.694	1.0966
27.695	1.09493
27.696	1.09326
27.697	1.09158
27.698	1.0899
27.699	1.08823
27.7	1.08655
27.701	1.08487
27.702	1.08319
27.703	1.08151
27.704	1.07982
27.705	1.07814
27.706	1.07645
27.707	1.07477
27.708	1.07308
27.709	1.07139
27.71	1.0697
27.711	1.06801
27.712	1.06632
27.713	1.06463
27.714	1.06293
27.715	1.06124
27.716	1.05954
27.717	1.05785
27.718	1.05615
27.719	1.05445
27.72	1.05275
27.721	1.05105
27.722	1.04935
27.723	1.04764
27.724	1.04594
27.725	1.04423
27.726	1.04253
27.727	1.04082
27.728	1.03911
27.729	1.0374
27.73	1.03569
27.731	1.03398
27.732	1.03227
27.733	1.03056
27.734	1.02884
27.735	1.02713
27.736	1.02541
27.737	1.02369
27.738	1.02197
27.739	1.02025
27.74	1.01853
27.741	1.01681
27.742	1.01509
27.743	1.01336
27.744	1.01164
27.745	1.00991
27.746	1.00819
27.747	1.00646
27.748	1.00473
27.749	1.003
27.75	1.00127
27.751	0.999537
27.752	0.997804
27.753	0.996071
27.754	0.994336
27.755	0.9926
27.756	0.990863
27.757	0.989125
27.758	0.987387
27.759	0.985647
27.76	0.983906
27.761	0.982164
27.762	0.980422
27.763	0.978678
27.764	0.976933
27.765	0.975188
27.766	0.973441
27.767	0.971693
27.768	0.969945
27.769	0.968195
27.77	0.966445
27.771	0.964693
27.772	0.962941
27.773	0.961187
27.774	0.959433
27.775	0.957678
27.776	0.955921
27.777	0.954164
27.778	0.952406
27.779	0.950647
27.78	0.948887
27.781	0.947126
27.782	0.945364
27.783	0.943601
27.784	0.941837
27.785	0.940072
27.786	0.938306
27.787	0.93654
27.788	0.934772
27.789	0.933003
27.79	0.931234
27.791	0.929463
27.792	0.927692
27.793	0.92592
27.794	0.924146
27.795	0.922372
27.796	0.920597
27.797	0.918821
27.798	0.917044
27.799	0.915267
27.8	0.913488
27.801	0.911708
27.802	0.909928
27.803	0.908146
27.804	0.906364
27.805	0.90458
27.806	0.902796
27.807	0.901011
27.808	0.899225
27.809	0.897438
27.81	0.89565
27.811	0.893862
27.812	0.892072
27.813	0.890282
27.814	0.88849
27.815	0.886698
27.816	0.884905
27.817	0.883111
27.818	0.881316
27.819	0.87952
27.82	0.877724
27.821	0.875926
27.822	0.874128
27.823	0.872328
27.824	0.870528
27.825	0.868727
27.826	0.866925
27.827	0.865122
27.828	0.863319
27.829	0.861514
27.83	0.859709
27.831	0.857903
27.832	0.856096
27.833	0.854288
27.834	0.852479
27.835	0.850669
27.836	0.848859
27.837	0.847047
27.838	0.845235
27.839	0.843422
27.84	0.841608
27.841	0.839794
27.842	0.837978
27.843	0.836162
27.844	0.834344
27.845	0.832526
27.846	0.830707
27.847	0.828888
27.848	0.827067
27.849	0.825246
27.85	0.823423
27.851	0.8216
27.852	0.819777
27.853	0.817952
27.854	0.816126
27.855	0.8143
27.856	0.812473
27.857	0.810645
27.858	0.808816
27.859	0.806987
27.86	0.805156
27.861	0.803325
27.862	0.801493
27.863	0.79966
27.864	0.797827
27.865	0.795992
27.866	0.794157
27.867	0.792321
27.868	0.790485
27.869	0.788647
27.87	0.786809
27.871	0.784969
27.872	0.78313
27.873	0.781289
27.874	0.779447
27.875	0.777605
27.876	0.775762
27.877	0.773918
27.878	0.772074
27.879	0.770228
27.88	0.768382
27.881	0.766535
27.882	0.764688
27.883	0.762839
27.884	0.76099
27.885	0.75914
27.886	0.757289
27.887	0.755438
27.888	0.753586
27.889	0.751733
27.89	0.749879
27.891	0.748025
27.892	0.746169
27.893	0.744313
27.894	0.742457
27.895	0.740599
27.896	0.738741
27.897	0.736882
27.898	0.735022
27.899	0.733162
27.9	0.731301
27.901	0.729439
27.902	0.727576
27.903	0.725713
27.904	0.723849
27.905	0.721984
27.906	0.720119
27.907	0.718253
27.908	0.716386
27.909	0.714518
27.91	0.71265
27.911	0.710781
27.912	0.708911
27.913	0.70704
27.914	0.705169
27.915	0.703297
27.916	0.701425
27.917	0.699551
27.918	0.697677
27.919	0.695802
27.92	0.693927
27.921	0.692051
27.922	0.690174
27.923	0.688297
27.924	0.686418
27.925	0.68454
27.926	0.68266
27.927	0.68078
27.928	0.678899
27.929	0.677017
27.93	0.675135
27.931	0.673252
27.932	0.671369
27.933	0.669484
27.934	0.667599
27.935	0.665714
27.936	0.663827
27.937	0.66194
27.938	0.660053
27.939	0.658165
27.94	0.656276
27.941	0.654386
27.942	0.652496
27.943	0.650605
27.944	0.648713
27.945	0.646821
27.946	0.644928
27.947	0.643035
27.948	0.641141
27.949	0.639246
27.95	0.637351
27.951	0.635454
27.952	0.633558
27.953	0.63166
27.954	0.629763
27.955	0.627864
27.956	0.625965
27.957	0.624065
27.958	0.622164
27.959	0.620263
27.96	0.618362
27.961	0.616459
27.962	0.614556
27.963	0.612653
27.964	0.610749
27.965	0.608844
27.966	0.606939
27.967	0.605033
27.968	0.603126
27.969	0.601219
27.97	0.599311
27.971	0.597403
27.972	0.595494
27.973	0.593584
27.974	0.591674
27.975	0.589763
27.976	0.587852
27.977	0.58594
27.978	0.584027
27.979	0.582114
27.98	0.5802
27.981	0.578286
27.982	0.576371
27.983	0.574456
27.984	0.57254
27.985	0.570623
27.986	0.568706
27.987	0.566788
27.988	0.56487
27.989	0.562951
27.99	0.561032
27.991	0.559112
27.992	0.557191
27.993	0.55527
27.994	0.553349
27.995	0.551426
27.996	0.549504
27.997	0.54758
27.998	0.545656
27.999	0.543732
28	0.541807
28.001	0.539882
28.002	0.537956
28.003	0.536029
28.004	0.534102
28.005	0.532174
28.006	0.530246
28.007	0.528317
28.008	0.526388
28.009	0.524458
28.01	0.522528
28.011	0.520597
28.012	0.518666
28.013	0.516734
28.014	0.514802
28.015	0.512869
28.016	0.510936
28.017	0.509002
28.018	0.507067
28.019	0.505132
28.02	0.503197
28.021	0.501261
28.022	0.499325
28.023	0.497388
28.024	0.49545
28.025	0.493512
28.026	0.491574
28.027	0.489635
28.028	0.487696
28.029	0.485756
28.03	0.483816
28.031	0.481875
28.032	0.479933
28.033	0.477992
28.034	0.476049
28.035	0.474107
28.036	0.472163
28.037	0.47022
28.038	0.468275
28.039	0.466331
28.04	0.464386
28.041	0.46244
28.042	0.460494
28.043	0.458548
28.044	0.456601
28.045	0.454653
28.046	0.452705
28.047	0.450757
28.048	0.448808
28.049	0.446859
28.05	0.444909
28.051	0.442959
28.052	0.441009
28.053	0.439058
28.054	0.437106
28.055	0.435154
28.056	0.433202
28.057	0.431249
28.058	0.429296
28.059	0.427343
28.06	0.425389
28.061	0.423434
28.062	0.421479
28.063	0.419524
28.064	0.417568
28.065	0.415612
28.066	0.413656
28.067	0.411699
28.068	0.409741
28.069	0.407784
28.07	0.405825
28.071	0.403867
28.072	0.401908
28.073	0.399948
28.074	0.397989
28.075	0.396028
28.076	0.394068
28.077	0.392107
28.078	0.390145
28.079	0.388184
28.08	0.386221
28.081	0.384259
28.082	0.382296
28.083	0.380333
28.084	0.378369
28.085	0.376405
28.086	0.37444
28.087	0.372476
28.088	0.37051
28.089	0.368545
28.09	0.366579
28.091	0.364613
28.092	0.362646
28.093	0.360679
28.094	0.358711
28.095	0.356744
28.096	0.354776
28.097	0.352807
28.098	0.350838
28.099	0.348869
28.1	0.3469
28.101	0.34493
28.102	0.34296
28.103	0.340989
28.104	0.339018
28.105	0.337047
28.106	0.335075
28.107	0.333104
28.108	0.331131
28.109	0.329159
28.11	0.327186
28.111	0.325213
28.112	0.323239
28.113	0.321265
28.114	0.319291
28.115	0.317316
28.116	0.315342
28.117	0.313367
28.118	0.311391
28.119	0.309415
28.12	0.307439
28.121	0.305463
28.122	0.303486
28.123	0.301509
28.124	0.299532
28.125	0.297554
28.126	0.295576
28.127	0.293598
28.128	0.29162
28.129	0.289641
28.13	0.287662
28.131	0.285683
28.132	0.283703
28.133	0.281723
28.134	0.279743
28.135	0.277762
28.136	0.275782
28.137	0.273801
28.138	0.271819
28.139	0.269838
28.14	0.267856
28.141	0.265874
28.142	0.263891
28.143	0.261909
28.144	0.259926
28.145	0.257943
28.146	0.255959
28.147	0.253975
28.148	0.251992
28.149	0.250007
28.15	0.248023
28.151	0.246038
28.152	0.244053
28.153	0.242068
28.154	0.240083
28.155	0.238097
28.156	0.236111
28.157	0.234125
28.158	0.232139
28.159	0.230152
28.16	0.228165
28.161	0.226178
28.162	0.224191
28.163	0.222203
28.164	0.220216
28.165	0.218228
28.166	0.21624
28.167	0.214251
28.168	0.212263
28.169	0.210274
28.17	0.208285
28.171	0.206295
28.172	0.204306
28.173	0.202316
28.174	0.200327
28.175	0.198337
28.176	0.196346
28.177	0.194356
28.178	0.192365
28.179	0.190374
28.18	0.188383
28.181	0.186392
28.182	0.184401
28.183	0.182409
28.184	0.180417
28.185	0.178426
28.186	0.176433
28.187	0.174441
28.188	0.172449
28.189	0.170456
28.19	0.168463
28.191	0.16647
28.192	0.164477
28.193	0.162484
28.194	0.16049
28.195	0.158497
28.196	0.156503
28.197	0.154509
28.198	0.152515
28.199	0.150521
28.2	0.148526
28.201	0.146532
28.202	0.144537
28.203	0.142542
28.204	0.140547
28.205	0.138552
28.206	0.136557
28.207	0.134561
28.208	0.132566
28.209	0.13057
28.21	0.128574
28.211	0.126578
28.212	0.124582
28.213	0.122586
28.214	0.12059
28.215	0.118593
28.216	0.116597
28.217	0.1146
28.218	0.112603
28.219	0.110607
28.22	0.10861
28.221	0.106613
28.222	0.104615
28.223	0.102618
28.224	0.100621
28.225	0.098623
28.226	0.0966254
28.227	0.0946277
28.228	0.0926299
28.229	0.090632
28.23	0.088634
28.231	0.0866359
28.232	0.0846378
28.233	0.0826395
28.234	0.0806412
28.235	0.0786428
28.236	0.0766443
28.237	0.0746457
28.238	0.0726471
28.239	0.0706484
28.24	0.0686496
28.241	0.0666507
28.242	0.0646518
28.243	0.0626528
28.244	0.0606538
28.245	0.0586546
28.246	0.0566555
28.247	0.0546563
28.248	0.052657
28.249	0.0506576
28.25	0.0486583
28.251	0.0466588
28.252	0.0446593
28.253	0.0426598
28.254	0.0406603
28.255	0.0386606
28.256	0.036661
28.257	0.0346613
28.258	0.0326616
28.259	0.0306619
28.26	0.0286621
28.261	0.0266623
28.262	0.0246624
28.263	0.0226626
28.264	0.0206627
28.265	0.0186628
28.266	0.0166629
28.267	0.0146629
28.268	0.012663
28.269	0.010663
28.27	0.00866303
28.271	0.00666304
28.272	0.00466305
28.273	0.00266305
28.274	0.000663052
28.275	-0.00133695
28.276	-0.00333695
28.277	-0.00533694
28.278	-0.00733693
28.279	-0.00933691
28.28	-0.0113369
28.281	-0.0133369
28.282	-0.0153368
28.283	-0.0173367
28.284	-0.0193366
28.285	-0.0213365
28.286	-0.0233364
28.287	-0.0253363
28.288	-0.0273361
28.289	-0.0293359
28.29	-0.0313357
28.291	-0.0333354
28.292	-0.0353351
28.293	-0.0373348
28.294	-0.0393344
28.295	-0.041334
28.296	-0.0433336
28.297	-0.0453331
28.298	-0.0473325
28.299	-0.0493319
28.3	-0.0513313
28.301	-0.0533306
28.302	-0.0553299
28.303	-0.0573291
28.304	-0.0593282
28.305	-0.0613273
28.306	-0.0633264
28.307	-0.0653253
28.308	-0.0673242
28.309	-0.0693231
28.31	-0.0713218
28.311	-0.0733205
28.312	-0.0753191
28.313	-0.0773177
28.314	-0.0793161
28.315	-0.0813145
28.316	-0.0833128
28.317	-0.0853111
28.318	-0.0873092
28.319	-0.0893072
28.32	-0.0913052
28.321	-0.0933031
28.322	-0.0953009
28.323	-0.0972985
28.324	-0.0992961
28.325	-0.101294
28.326	-0.103291
28.327	-0.105288
28.328	-0.107285
28.329	-0.109283
28.33	-0.111279
28.331	-0.113276
28.332	-0.115273
28.333	-0.11727
28.334	-0.119266
28.335	-0.121263
28.336	-0.123259
28.337	-0.125255
28.338	-0.127251
28.339	-0.129247
28.34	-0.131243
28.341	-0.133238
28.342	-0.135234
28.343	-0.137229
28.344	-0.139224
28.345	-0.141219
28.346	-0.143214
28.347	-0.145209
28.348	-0.147204
28.349	-0.149198
28.35	-0.151193
28.351	-0.153187
28.352	-0.155181
28.353	-0.157175
28.354	-0.159168
28.355	-0.161162
28.356	-0.163155
28.357	-0.165149
28.358	-0.167142
28.359	-0.169135
28.36	-0.171127
28.361	-0.17312
28.362	-0.175112
28.363	-0.177105
28.364	-0.179097
28.365	-0.181089
28.366	-0.18308
28.367	-0.185072
28.368	-0.187063
28.369	-0.189054
28.37	-0.191045
28.371	-0.193036
28.372	-0.195027
28.373	-0.197017
28.374	-0.199007
28.375	-0.200997
28.376	-0.202987
28.377	-0.204976
28.378	-0.206966
28.379	-0.208955
28.38	-0.210944
28.381	-0.212933
28.382	-0.214921
28.383	-0.216909
28.384	-0.218898
28.385	-0.220885
28.386	-0.222873
28.387	-0.224861
28.388	-0.226848
28.389	-0.228835
28.39	-0.230821
28.391	-0.232808
28.392	-0.234794
28.393	-0.23678
28.394	-0.238766
28.395	-0.240752
28.396	-0.242737
28.397	-0.244722
28.398	-0.246707
28.399	-0.248692
28.4	-0.250676
28.401	-0.25266
28.402	-0.254644
28.403	-0.256627
28.404	-0.258611
28.405	-0.260594
28.406	-0.262577
28.407	-0.264559
28.408	-0.266542
28.409	-0.268524
28.41	-0.270505
28.411	-0.272487
28.412	-0.274468
28.413	-0.276449
28.414	-0.27843
28.415	-0.28041
28.416	-0.28239
28.417	-0.28437
28.418	-0.28635
28.419	-0.288329
28.42	-0.290308
28.421	-0.292286
28.422	-0.294265
28.423	-0.296243
28.424	-0.298221
28.425	-0.300198
28.426	-0.302175
28.427	-0.304152
28.428	-0.306129
28.429	-0.308105
28.43	-0.310081
28.431	-0.312057
28.432	-0.314032
28.433	-0.316007
28.434	-0.317982
28.435	-0.319956
28.436	-0.32193
28.437	-0.323904
28.438	-0.325878
28.439	-0.327851
28.44	-0.329823
28.441	-0.331796
28.442	-0.333768
28.443	-0.33574
28.444	-0.337711
28.445	-0.339682
28.446	-0.341653
28.447	-0.343624
28.448	-0.345594
28.449	-0.347563
28.45	-0.349533
28.451	-0.351502
28.452	-0.35347
28.453	-0.355439
28.454	-0.357407
28.455	-0.359374
28.456	-0.361342
28.457	-0.363309
28.458	-0.365275
28.459	-0.367241
28.46	-0.369207
28.461	-0.371173
28.462	-0.373138
28.463	-0.375102
28.464	-0.377067
28.465	-0.379031
28.466	-0.380994
28.467	-0.382957
28.468	-0.38492
28.469	-0.386883
28.47	-0.388845
28.471	-0.390806
28.472	-0.392768
28.473	-0.394728
28.474	-0.396689
28.475	-0.398649
28.476	-0.400609
28.477	-0.402568
28.478	-0.404527
28.479	-0.406485
28.48	-0.408443
28.481	-0.410401
28.482	-0.412358
28.483	-0.414315
28.484	-0.416271
28.485	-0.418227
28.486	-0.420183
28.487	-0.422138
28.488	-0.424093
28.489	-0.426047
28.49	-0.428001
28.491	-0.429954
28.492	-0.431907
28.493	-0.43386
28.494	-0.435812
28.495	-0.437764
28.496	-0.439715
28.497	-0.441666
28.498	-0.443616
28.499	-0.445566
28.5	-0.447516
28.501	-0.449465
28.502	-0.451414
28.503	-0.453362
28.504	-0.455309
28.505	-0.457257
28.506	-0.459204
28.507	-0.46115
28.508	-0.463096
28.509	-0.465041
28.51	-0.466986
28.511	-0.468931
28.512	-0.470875
28.513	-0.472818
28.514	-0.474761
28.515	-0.476704
28.516	-0.478646
28.517	-0.480588
28.518	-0.482529
28.519	-0.484469
28.52	-0.48641
28.521	-0.488349
28.522	-0.490289
28.523	-0.492227
28.524	-0.494165
28.525	-0.496103
28.526	-0.49804
28.527	-0.499977
28.528	-0.501913
28.529	-0.503849
28.53	-0.505784
28.531	-0.507719
28.532	-0.509653
28.533	-0.511587
28.534	-0.51352
28.535	-0.515453
28.536	-0.517385
28.537	-0.519317
28.538	-0.521248
28.539	-0.523179
28.54	-0.525109
28.541	-0.527038
28.542	-0.528967
28.543	-0.530896
28.544	-0.532824
28.545	-0.534751
28.546	-0.536678
28.547	-0.538605
28.548	-0.54053
28.549	-0.542456
28.55	-0.544381
28.551	-0.546305
28.552	-0.548228
28.553	-0.550152
28.554	-0.552074
28.555	-0.553996
28.556	-0.555918
28.557	-0.557838
28.558	-0.559759
28.559	-0.561679
28.56	-0.563598
28.561	-0.565517
28.562	-0.567435
28.563	-0.569352
28.564	-0.571269
28.565	-0.573185
28.566	-0.575101
28.567	-0.577017
28.568	-0.578931
28.569	-0.580845
28.57	-0.582759
28.571	-0.584672
28.572	-0.586584
28.573	-0.588496
28.574	-0.590407
28.575	-0.592318
28.576	-0.594228
28.577	-0.596137
28.578	-0.598046
28.579	-0.599954
28.58	-0.601862
28.581	-0.603769
28.582	-0.605675
