tolerance error_i/error_{i-1}
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
9.46287e-12 9.46287e-12 
