t	y1	y2
0.223	0.198237	0.77882
0.224	0.199016	0.777844
0.225	0.199793	0.776869
0.226	0.20057	0.775893
0.227	0.201345	0.774918
0.228	0.202119	0.773943
0.229	0.202893	0.772969
0.23	0.203665	0.771995
0.231	0.204437	0.77102
0.232	0.205207	0.770046
0.233	0.205977	0.769073
0.234	0.206745	0.768099
0.235	0.207513	0.767126
0.236	0.20828	0.766153
0.237	0.209045	0.76518
0.238	0.20981	0.764208
0.239	0.210574	0.763235
0.24	0.211337	0.762263
0.241	0.212098	0.761291
0.242	0.212859	0.760319
0.243	0.213619	0.759348
0.244	0.214378	0.758377
0.245	0.215136	0.757406
0.246	0.215893	0.756435
0.247	0.216649	0.755464
0.248	0.217404	0.754494
0.249	0.218158	0.753524
0.25	0.218911	0.752554
0.251	0.219663	0.751585
0.252	0.220414	0.750615
0.253	0.221164	0.749646
0.254	0.221913	0.748677
0.255	0.222661	0.747709
0.256	0.223409	0.74674
0.257	0.224155	0.745772
0.258	0.2249	0.744804
0.259	0.225644	0.743836
0.26	0.226388	0.742869
0.261	0.22713	0.741902
0.262	0.227872	0.740935
0.263	0.228612	0.739968
0.264	0.229351	0.739002
0.265	0.23009	0.738035
0.266	0.230828	0.737069
0.267	0.231564	0.736104
0.268	0.2323	0.735138
0.269	0.233034	0.734173
0.27	0.233768	0.733208
0.271	0.234501	0.732243
0.272	0.235233	0.731279
0.273	0.235963	0.730315
0.274	0.236693	0.729351
0.275	0.237422	0.728387
0.276	0.23815	0.727423
0.277	0.238877	0.72646
0.278	0.239603	0.725497
0.279	0.240328	0.724535
0.28	0.241052	0.723572
0.281	0.241775	0.72261
0.282	0.242497	0.721648
0.283	0.243218	0.720686
0.284	0.243939	0.719725
0.285	0.244658	0.718764
0.286	0.245376	0.717803
0.287	0.246093	0.716842
0.288	0.24681	0.715882
0.289	0.247525	0.714922
0.29	0.24824	0.713962
0.291	0.248953	0.713003
0.292	0.249666	0.712043
0.293	0.250377	0.711084
0.294	0.251088	0.710126
0.295	0.251797	0.709167
0.296	0.252506	0.708209
0.297	0.253214	0.707251
0.298	0.253921	0.706294
0.299	0.254626	0.705336
0.3	0.255331	0.704379
0.301	0.256035	0.703422
0.302	0.256738	0.702466
0.303	0.25744	0.70151
0.304	0.258141	0.700554
0.305	0.258841	0.699598
0.306	0.25954	0.698642
0.307	0.260239	0.697687
0.308	0.260936	0.696732
0.309	0.261632	0.695778
0.31	0.262327	0.694824
0.311	0.263022	0.69387
0.312	0.263715	0.692916
0.313	0.264407	0.691962
0.314	0.265099	0.691009
0.315	0.265789	0.690056
0.316	0.266479	0.689104
0.317	0.267168	0.688152
0.318	0.267855	0.6872
0.319	0.268542	0.686248
0.32	0.269228	0.685296
0.321	0.269913	0.684345
0.322	0.270597	0.683394
0.323	0.271279	0.682444
0.324	0.271961	0.681494
0.325	0.272642	0.680544
0.326	0.273323	0.679594
0.327	0.274002	0.678645
0.328	0.27468	0.677695
0.329	0.275357	0.676747
0.33	0.276033	0.675798
0.331	0.276709	0.67485
0.332	0.277383	0.673902
0.333	0.278056	0.672955
0.334	0.278729	0.672007
0.335	0.2794	0.67106
0.336	0.280071	0.670114
0.337	0.280741	0.669167
0.338	0.281409	0.668221
0.339	0.282077	0.667275
0.34	0.282744	0.66633
0.341	0.28341	0.665385
0.342	0.284075	0.66444
0.343	0.284739	0.663495
0.344	0.285402	0.662551
0.345	0.286064	0.661607
0.346	0.286725	0.660663
0.347	0.287385	0.65972
0.348	0.288044	0.658777
0.349	0.288703	0.657834
0.35	0.28936	0.656892
0.351	0.290016	0.65595
0.352	0.290672	0.655008
0.353	0.291326	0.654067
0.354	0.29198	0.653126
0.355	0.292633	0.652185
0.356	0.293284	0.651244
0.357	0.293935	0.650304
0.358	0.294585	0.649364
0.359	0.295234	0.648425
0.36	0.295882	0.647485
0.361	0.296529	0.646547
0.362	0.297175	0.645608
0.363	0.29782	0.64467
0.364	0.298464	0.643732
0.365	0.299108	0.642794
0.366	0.29975	0.641857
0.367	0.300391	0.64092
0.368	0.301032	0.639983
0.369	0.301671	0.639047
0.37	0.30231	0.638111
0.371	0.302947	0.637175
0.372	0.303584	0.63624
0.373	0.30422	0.635305
0.374	0.304855	0.63437
0.375	0.305489	0.633436
0.376	0.306122	0.632502
0.377	0.306754	0.631568
0.378	0.307385	0.630635
0.379	0.308015	0.629702
0.38	0.308644	0.628769
0.381	0.309273	0.627837
0.382	0.3099	0.626905
0.383	0.310526	0.625973
0.384	0.311152	0.625041
0.385	0.311776	0.62411
0.386	0.3124	0.62318
0.387	0.313023	0.622249
0.388	0.313645	0.621319
0.389	0.314265	0.62039
0.39	0.314885	0.61946
0.391	0.315504	0.618531
0.392	0.316122	0.617603
0.393	0.31674	0.616674
0.394	0.317356	0.615746
0.395	0.317971	0.614819
0.396	0.318585	0.613892
0.397	0.319199	0.612965
0.398	0.319811	0.612038
0.399	0.320423	0.611112
0.4	0.321034	0.610186
0.401	0.321643	0.60926
0.402	0.322252	0.608335
0.403	0.32286	0.60741
0.404	0.323467	0.606486
0.405	0.324073	0.605561
0.406	0.324678	0.604638
0.407	0.325282	0.603714
0.408	0.325885	0.602791
0.409	0.326488	0.601868
0.41	0.327089	0.600946
0.411	0.32769	0.600024
0.412	0.328289	0.599102
0.413	0.328888	0.598181
0.414	0.329486	0.59726
0.415	0.330082	0.596339
0.416	0.330678	0.595419
0.417	0.331273	0.594499
0.418	0.331867	0.593579
0.419	0.33246	0.59266
0.42	0.333053	0.591741
0.421	0.333644	0.590823
0.422	0.334234	0.589905
0.423	0.334824	0.588987
0.424	0.335412	0.58807
0.425	0.336	0.587152
0.426	0.336586	0.586236
0.427	0.337172	0.585319
0.428	0.337757	0.584404
0.429	0.338341	0.583488
0.43	0.338924	0.582573
0.431	0.339506	0.581658
0.432	0.340087	0.580743
0.433	0.340668	0.579829
0.434	0.341247	0.578915
0.435	0.341826	0.578002
0.436	0.342403	0.577089
0.437	0.34298	0.576176
0.438	0.343555	0.575264
0.439	0.34413	0.574352
0.44	0.344704	0.573441
0.441	0.345277	0.572529
0.442	0.345849	0.571619
0.443	0.34642	0.570708
0.444	0.346991	0.569798
0.445	0.34756	0.568888
0.446	0.348128	0.567979
0.447	0.348696	0.56707
0.448	0.349263	0.566162
0.449	0.349828	0.565254
0.45	0.350393	0.564346
0.451	0.350957	0.563438
0.452	0.35152	0.562531
0.453	0.352082	0.561625
0.454	0.352643	0.560718
0.455	0.353203	0.559812
0.456	0.353763	0.558907
0.457	0.354321	0.558002
0.458	0.354879	0.557097
0.459	0.355435	0.556193
0.46	0.355991	0.555289
0.461	0.356546	0.554385
0.462	0.3571	0.553482
0.463	0.357653	0.552579
0.464	0.358205	0.551676
0.465	0.358756	0.550774
0.466	0.359307	0.549873
0.467	0.359856	0.548971
0.468	0.360405	0.54807
0.469	0.360952	0.54717
0.47	0.361499	0.54627
0.471	0.362045	0.54537
0.472	0.36259	0.544471
0.473	0.363134	0.543572
0.474	0.363677	0.542673
0.475	0.364219	0.541775
0.476	0.36476	0.540877
0.477	0.365301	0.53998
0.478	0.36584	0.539083
0.479	0.366379	0.538186
0.48	0.366917	0.53729
0.481	0.367454	0.536394
0.482	0.367989	0.535499
0.483	0.368525	0.534604
0.484	0.369059	0.533709
0.485	0.369592	0.532815
