N	Sequential	Inverted
15885	0.00020874412439297885	0.00006295116327237338
15886	0.00020874412439297885	0.00006295116327237338
15887	0.00020874412439297885	0.00006295116327237338
15888	0.00020874412439297885	0.00006295116327237338
15889	0.00020874412439297885	0.00006295116327237338
15890	0.00020874412439297885	0.00006295116327237338
15891	0.00020874412439297885	0.00006295116327237338
15892	0.00020874412439297885	0.00006295116327237338
15893	0.00020874412439297885	0.00006295116327237338
15894	0.00020874412439297885	0.00006295116327237338
15895	0.00020874412439297885	0.00006295116327237338
15896	0.00020874412439297885	0.00006295116327237338
15897	0.00020874412439297885	0.00006295116327237338
15898	0.00020874412439297885	0.00006295116327237338
15899	0.00020874412439297885	0.00006295116327237338
15900	0.00020874412439297885	0.00006295116327237338
15901	0.00020874412439297885	0.00006295116327237338
15902	0.00020874412439297885	0.00006283195398282260
15903	0.00020874412439297885	0.00006283195398282260
15904	0.00020874412439297885	0.00006283195398282260
15905	0.00020874412439297885	0.00006283195398282260
15906	0.00020874412439297885	0.00006283195398282260
15907	0.00020874412439297885	0.00006283195398282260
15908	0.00020874412439297885	0.00006283195398282260
15909	0.00020874412439297885	0.00006283195398282260
15910	0.00020874412439297885	0.00006283195398282260
15911	0.00020874412439297885	0.00006283195398282260
15912	0.00020874412439297885	0.00006283195398282260
15913	0.00020874412439297885	0.00006283195398282260
15914	0.00020874412439297885	0.00006283195398282260
15915	0.00020874412439297885	0.00006283195398282260
15916	0.00020874412439297885	0.00006283195398282260
15917	0.00020874412439297885	0.00006283195398282260
15918	0.00020874412439297885	0.00006283195398282260
15919	0.00020874412439297885	0.00006283195398282260
15920	0.00020874412439297885	0.00006283195398282260
15921	0.00020874412439297885	0.00006283195398282260
15922	0.00020874412439297885	0.00006283195398282260
15923	0.00020874412439297885	0.00006283195398282260
15924	0.00020874412439297885	0.00006283195398282260
15925	0.00020874412439297885	0.00006283195398282260
15926	0.00020874412439297885	0.00006283195398282260
15927	0.00020874412439297885	0.00006283195398282260
15928	0.00020874412439297885	0.00006283195398282260
15929	0.00020874412439297885	0.00006283195398282260
15930	0.00020874412439297885	0.00006283195398282260
15931	0.00020874412439297885	0.00006283195398282260
15932	0.00020874412439297885	0.00006283195398282260
15933	0.00020874412439297885	0.00006283195398282260
15934	0.00020874412439297885	0.00006283195398282260
15935	0.00020874412439297885	0.00006283195398282260
15936	0.00020874412439297885	0.00006283195398282260
15937	0.00020874412439297885	0.00006283195398282260
15938	0.00020874412439297885	0.00006283195398282260
15939	0.00020874412439297885	0.00006283195398282260
15940	0.00020874412439297885	0.00006271274469327182
15941	0.00020874412439297885	0.00006271274469327182
15942	0.00020874412439297885	0.00006271274469327182
15943	0.00020874412439297885	0.00006271274469327182
15944	0.00020874412439297885	0.00006271274469327182
15945	0.00020874412439297885	0.00006271274469327182
15946	0.00020874412439297885	0.00006271274469327182
15947	0.00020874412439297885	0.00006271274469327182
15948	0.00020874412439297885	0.00006271274469327182
15949	0.00020874412439297885	0.00006271274469327182
15950	0.00020874412439297885	0.00006271274469327182
15951	0.00020874412439297885	0.00006271274469327182
15952	0.00020874412439297885	0.00006271274469327182
15953	0.00020874412439297885	0.00006271274469327182
15954	0.00020874412439297885	0.00006271274469327182
15955	0.00020874412439297885	0.00006271274469327182
15956	0.00020874412439297885	0.00006271274469327182
15957	0.00020874412439297885	0.00006271274469327182
15958	0.00020874412439297885	0.00006271274469327182
15959	0.00020874412439297885	0.00006271274469327182
15960	0.00020874412439297885	0.00006271274469327182
15961	0.00020874412439297885	0.00006271274469327182
15962	0.00020874412439297885	0.00006271274469327182
15963	0.00020874412439297885	0.00006259353540372103
15964	0.00020874412439297885	0.00006259353540372103
15965	0.00020874412439297885	0.00006259353540372103
15966	0.00020874412439297885	0.00006259353540372103
15967	0.00020874412439297885	0.00006259353540372103
15968	0.00020874412439297885	0.00006259353540372103
15969	0.00020874412439297885	0.00006259353540372103
15970	0.00020874412439297885	0.00006259353540372103
15971	0.00020874412439297885	0.00006259353540372103
15972	0.00020874412439297885	0.00006259353540372103
15973	0.00020874412439297885	0.00006259353540372103
15974	0.00020874412439297885	0.00006259353540372103
15975	0.00020874412439297885	0.00006259353540372103
15976	0.00020874412439297885	0.00006259353540372103
15977	0.00020874412439297885	0.00006259353540372103
15978	0.00020874412439297885	0.00006259353540372103
15979	0.00020874412439297885	0.00006259353540372103
15980	0.00020874412439297885	0.00006259353540372103
15981	0.00020874412439297885	0.00006259353540372103
15982	0.00020874412439297885	0.00006259353540372103
15983	0.00020874412439297885	0.00006259353540372103
15984	0.00020874412439297885	0.00006259353540372103
15985	0.00020874412439297885	0.00006259353540372103
15986	0.00020874412439297885	0.00006259353540372103
15987	0.00020874412439297885	0.00006259353540372103
15988	0.00020874412439297885	0.00006259353540372103
15989	0.00020874412439297885	0.00006259353540372103
15990	0.00020874412439297885	0.00006259353540372103
15991	0.00020874412439297885	0.00006259353540372103
15992	0.00020874412439297885	0.00006259353540372103
15993	0.00020874412439297885	0.00006259353540372103
15994	0.00020874412439297885	0.00006259353540372103
15995	0.00020874412439297885	0.00006259353540372103
15996	0.00020874412439297885	0.00006259353540372103
15997	0.00020874412439297885	0.00006259353540372103
15998	0.00020874412439297885	0.00006259353540372103
15999	0.00020874412439297885	0.00006259353540372103
16000	0.00020874412439297885	0.00006259353540372103
16001	0.00020874412439297885	0.00006247432611417025
16002	0.00020874412439297885	0.00006247432611417025
16003	0.00020874412439297885	0.00006247432611417025
16004	0.00020874412439297885	0.00006247432611417025
16005	0.00020874412439297885	0.00006247432611417025
16006	0.00020874412439297885	0.00006247432611417025
16007	0.00020874412439297885	0.00006247432611417025
16008	0.00020874412439297885	0.00006247432611417025
16009	0.00020874412439297885	0.00006247432611417025
16010	0.00020874412439297885	0.00006247432611417025
16011	0.00020874412439297885	0.00006247432611417025
16012	0.00020874412439297885	0.00006247432611417025
16013	0.00020874412439297885	0.00006247432611417025
16014	0.00020874412439297885	0.00006247432611417025
16015	0.00020874412439297885	0.00006247432611417025
16016	0.00020874412439297885	0.00006247432611417025
16017	0.00020874412439297885	0.00006247432611417025
16018	0.00020874412439297885	0.00006247432611417025
16019	0.00020874412439297885	0.00006247432611417025
16020	0.00020874412439297885	0.00006247432611417025
16021	0.00020874412439297885	0.00006247432611417025
16022	0.00020874412439297885	0.00006247432611417025
16023	0.00020874412439297885	0.00006247432611417025
16024	0.00020874412439297885	0.00006235511682461947
16025	0.00020874412439297885	0.00006235511682461947
16026	0.00020874412439297885	0.00006235511682461947
16027	0.00020874412439297885	0.00006235511682461947
16028	0.00020874412439297885	0.00006235511682461947
16029	0.00020874412439297885	0.00006235511682461947
16030	0.00020874412439297885	0.00006235511682461947
16031	0.00020874412439297885	0.00006235511682461947
16032	0.00020874412439297885	0.00006235511682461947
16033	0.00020874412439297885	0.00006235511682461947
16034	0.00020874412439297885	0.00006235511682461947
16035	0.00020874412439297885	0.00006235511682461947
16036	0.00020874412439297885	0.00006235511682461947
16037	0.00020874412439297885	0.00006235511682461947
16038	0.00020874412439297885	0.00006235511682461947
16039	0.00020874412439297885	0.00006235511682461947
16040	0.00020874412439297885	0.00006235511682461947
16041	0.00020874412439297885	0.00006235511682461947
16042	0.00020874412439297885	0.00006235511682461947
16043	0.00020874412439297885	0.00006235511682461947
16044	0.00020874412439297885	0.00006235511682461947
16045	0.00020874412439297885	0.00006235511682461947
16046	0.00020874412439297885	0.00006235511682461947
16047	0.00020874412439297885	0.00006235511682461947
16048	0.00020874412439297885	0.00006235511682461947
16049	0.00020874412439297885	0.00006235511682461947
16050	0.00020874412439297885	0.00006235511682461947
16051	0.00020874412439297885	0.00006235511682461947
16052	0.00020874412439297885	0.00006235511682461947
16053	0.00020874412439297885	0.00006235511682461947
16054	0.00020874412439297885	0.00006235511682461947
16055	0.00020874412439297885	0.00006235511682461947
16056	0.00020874412439297885	0.00006235511682461947
16057	0.00020874412439297885	0.00006235511682461947
16058	0.00020874412439297885	0.00006235511682461947
16059	0.00020874412439297885	0.00006235511682461947
16060	0.00020874412439297885	0.00006235511682461947
16061	0.00020874412439297885	0.00006235511682461947
16062	0.00020874412439297885	0.00006223590753506869
16063	0.00020874412439297885	0.00006223590753506869
16064	0.00020874412439297885	0.00006223590753506869
16065	0.00020874412439297885	0.00006223590753506869
16066	0.00020874412439297885	0.00006223590753506869
16067	0.00020874412439297885	0.00006223590753506869
16068	0.00020874412439297885	0.00006223590753506869
16069	0.00020874412439297885	0.00006223590753506869
16070	0.00020874412439297885	0.00006223590753506869
16071	0.00020874412439297885	0.00006223590753506869
16072	0.00020874412439297885	0.00006223590753506869
16073	0.00020874412439297885	0.00006223590753506869
16074	0.00020874412439297885	0.00006223590753506869
16075	0.00020874412439297885	0.00006223590753506869
16076	0.00020874412439297885	0.00006223590753506869
16077	0.00020874412439297885	0.00006223590753506869
16078	0.00020874412439297885	0.00006223590753506869
16079	0.00020874412439297885	0.00006223590753506869
16080	0.00020874412439297885	0.00006223590753506869
16081	0.00020874412439297885	0.00006223590753506869
16082	0.00020874412439297885	0.00006223590753506869
16083	0.00020874412439297885	0.00006223590753506869
16084	0.00020874412439297885	0.00006223590753506869
16085	0.00020874412439297885	0.00006211669824551791
16086	0.00020874412439297885	0.00006211669824551791
16087	0.00020874412439297885	0.00006211669824551791
16088	0.00020874412439297885	0.00006211669824551791
16089	0.00020874412439297885	0.00006211669824551791
16090	0.00020874412439297885	0.00006211669824551791
16091	0.00020874412439297885	0.00006211669824551791
16092	0.00020874412439297885	0.00006211669824551791
16093	0.00020874412439297885	0.00006211669824551791
16094	0.00020874412439297885	0.00006211669824551791
16095	0.00020874412439297885	0.00006211669824551791
16096	0.00020874412439297885	0.00006211669824551791
16097	0.00020874412439297885	0.00006211669824551791
16098	0.00020874412439297885	0.00006211669824551791
16099	0.00020874412439297885	0.00006211669824551791
16100	0.00020874412439297885	0.00006211669824551791
16101	0.00020874412439297885	0.00006211669824551791
16102	0.00020874412439297885	0.00006211669824551791
16103	0.00020874412439297885	0.00006211669824551791
16104	0.00020874412439297885	0.00006211669824551791
16105	0.00020874412439297885	0.00006211669824551791
16106	0.00020874412439297885	0.00006211669824551791
16107	0.00020874412439297885	0.00006211669824551791
16108	0.00020874412439297885	0.00006211669824551791
16109	0.00020874412439297885	0.00006211669824551791
16110	0.00020874412439297885	0.00006211669824551791
16111	0.00020874412439297885	0.00006211669824551791
16112	0.00020874412439297885	0.00006211669824551791
16113	0.00020874412439297885	0.00006211669824551791
16114	0.00020874412439297885	0.00006211669824551791
16115	0.00020874412439297885	0.00006211669824551791
16116	0.00020874412439297885	0.00006211669824551791
16117	0.00020874412439297885	0.00006211669824551791
16118	0.00020874412439297885	0.00006211669824551791
16119	0.00020874412439297885	0.00006211669824551791
16120	0.00020874412439297885	0.00006211669824551791
16121	0.00020874412439297885	0.00006211669824551791
16122	0.00020874412439297885	0.00006211669824551791
16123	0.00020874412439297885	0.00006211669824551791
16124	0.00020874412439297885	0.00006199748895596713
16125	0.00020874412439297885	0.00006199748895596713
16126	0.00020874412439297885	0.00006199748895596713
16127	0.00020874412439297885	0.00006199748895596713
16128	0.00020874412439297885	0.00006199748895596713
16129	0.00020874412439297885	0.00006199748895596713
16130	0.00020874412439297885	0.00006199748895596713
16131	0.00020874412439297885	0.00006199748895596713
16132	0.00020874412439297885	0.00006199748895596713
16133	0.00020874412439297885	0.00006199748895596713
16134	0.00020874412439297885	0.00006199748895596713
16135	0.00020874412439297885	0.00006199748895596713
16136	0.00020874412439297885	0.00006199748895596713
16137	0.00020874412439297885	0.00006199748895596713
16138	0.00020874412439297885	0.00006199748895596713
16139	0.00020874412439297885	0.00006199748895596713
16140	0.00020874412439297885	0.00006199748895596713
16141	0.00020874412439297885	0.00006199748895596713
16142	0.00020874412439297885	0.00006199748895596713
16143	0.00020874412439297885	0.00006199748895596713
16144	0.00020874412439297885	0.00006199748895596713
16145	0.00020874412439297885	0.00006199748895596713
16146	0.00020874412439297885	0.00006199748895596713
16147	0.00020874412439297885	0.00006187827966641635
16148	0.00020874412439297885	0.00006187827966641635
16149	0.00020874412439297885	0.00006187827966641635
16150	0.00020874412439297885	0.00006187827966641635
16151	0.00020874412439297885	0.00006187827966641635
16152	0.00020874412439297885	0.00006187827966641635
16153	0.00020874412439297885	0.00006187827966641635
16154	0.00020874412439297885	0.00006187827966641635
16155	0.00020874412439297885	0.00006187827966641635
16156	0.00020874412439297885	0.00006187827966641635
16157	0.00020874412439297885	0.00006187827966641635
16158	0.00020874412439297885	0.00006187827966641635
16159	0.00020874412439297885	0.00006187827966641635
16160	0.00020874412439297885	0.00006187827966641635
16161	0.00020874412439297885	0.00006187827966641635
16162	0.00020874412439297885	0.00006187827966641635
16163	0.00020874412439297885	0.00006187827966641635
16164	0.00020874412439297885	0.00006187827966641635
16165	0.00020874412439297885	0.00006187827966641635
16166	0.00020874412439297885	0.00006187827966641635
16167	0.00020874412439297885	0.00006187827966641635
16168	0.00020874412439297885	0.00006187827966641635
16169	0.00020874412439297885	0.00006187827966641635
16170	0.00020874412439297885	0.00006187827966641635
16171	0.00020874412439297885	0.00006187827966641635
16172	0.00020874412439297885	0.00006187827966641635
16173	0.00020874412439297885	0.00006187827966641635
16174	0.00020874412439297885	0.00006187827966641635
16175	0.00020874412439297885	0.00006187827966641635
16176	0.00020874412439297885	0.00006187827966641635
16177	0.00020874412439297885	0.00006187827966641635
16178	0.00020874412439297885	0.00006187827966641635
16179	0.00020874412439297885	0.00006187827966641635
16180	0.00020874412439297885	0.00006187827966641635
16181	0.00020874412439297885	0.00006187827966641635
16182	0.00020874412439297885	0.00006187827966641635
16183	0.00020874412439297885	0.00006187827966641635
16184	0.00020874412439297885	0.00006187827966641635
16185	0.00020874412439297885	0.00006187827966641635
16186	0.00020874412439297885	0.00006175907037686557
16187	0.00020874412439297885	0.00006175907037686557
16188	0.00020874412439297885	0.00006175907037686557
16189	0.00020874412439297885	0.00006175907037686557
16190	0.00020874412439297885	0.00006175907037686557
16191	0.00020874412439297885	0.00006175907037686557
16192	0.00020874412439297885	0.00006175907037686557
16193	0.00020874412439297885	0.00006175907037686557
16194	0.00020874412439297885	0.00006175907037686557
16195	0.00020874412439297885	0.00006175907037686557
16196	0.00020874412439297885	0.00006175907037686557
16197	0.00020874412439297885	0.00006175907037686557
16198	0.00020874412439297885	0.00006175907037686557
16199	0.00020874412439297885	0.00006175907037686557
16200	0.00020874412439297885	0.00006175907037686557
16201	0.00020874412439297885	0.00006175907037686557
16202	0.00020874412439297885	0.00006175907037686557
16203	0.00020874412439297885	0.00006175907037686557
16204	0.00020874412439297885	0.00006175907037686557
16205	0.00020874412439297885	0.00006175907037686557
16206	0.00020874412439297885	0.00006175907037686557
16207	0.00020874412439297885	0.00006175907037686557
16208	0.00020874412439297885	0.00006175907037686557
16209	0.00020874412439297885	0.00006175907037686557
16210	0.00020874412439297885	0.00006163986108731478
16211	0.00020874412439297885	0.00006163986108731478
16212	0.00020874412439297885	0.00006163986108731478
16213	0.00020874412439297885	0.00006163986108731478
16214	0.00020874412439297885	0.00006163986108731478
16215	0.00020874412439297885	0.00006163986108731478
16216	0.00020874412439297885	0.00006163986108731478
16217	0.00020874412439297885	0.00006163986108731478
16218	0.00020874412439297885	0.00006163986108731478
16219	0.00020874412439297885	0.00006163986108731478
16220	0.00020874412439297885	0.00006163986108731478
16221	0.00020874412439297885	0.00006163986108731478
16222	0.00020874412439297885	0.00006163986108731478
16223	0.00020874412439297885	0.00006163986108731478
16224	0.00020874412439297885	0.00006163986108731478
16225	0.00020874412439297885	0.00006163986108731478
16226	0.00020874412439297885	0.00006163986108731478
16227	0.00020874412439297885	0.00006163986108731478
16228	0.00020874412439297885	0.00006163986108731478
16229	0.00020874412439297885	0.00006163986108731478
16230	0.00020874412439297885	0.00006163986108731478
16231	0.00020874412439297885	0.00006163986108731478
16232	0.00020874412439297885	0.00006163986108731478
16233	0.00020874412439297885	0.00006163986108731478
16234	0.00020874412439297885	0.00006163986108731478
16235	0.00020874412439297885	0.00006163986108731478
16236	0.00020874412439297885	0.00006163986108731478
16237	0.00020874412439297885	0.00006163986108731478
16238	0.00020874412439297885	0.00006163986108731478
16239	0.00020874412439297885	0.00006163986108731478
16240	0.00020874412439297885	0.00006163986108731478
16241	0.00020874412439297885	0.00006163986108731478
16242	0.00020874412439297885	0.00006163986108731478
16243	0.00020874412439297885	0.00006163986108731478
16244	0.00020874412439297885	0.00006163986108731478
16245	0.00020874412439297885	0.00006163986108731478
16246	0.00020874412439297885	0.00006163986108731478
16247	0.00020874412439297885	0.00006163986108731478
16248	0.00020874412439297885	0.00006163986108731478
16249	0.00020874412439297885	0.00006152065179776400
16250	0.00020874412439297885	0.00006152065179776400
16251	0.00020874412439297885	0.00006152065179776400
16252	0.00020874412439297885	0.00006152065179776400
16253	0.00020874412439297885	0.00006152065179776400
16254	0.00020874412439297885	0.00006152065179776400
16255	0.00020874412439297885	0.00006152065179776400
16256	0.00020874412439297885	0.00006152065179776400
16257	0.00020874412439297885	0.00006152065179776400
16258	0.00020874412439297885	0.00006152065179776400
16259	0.00020874412439297885	0.00006152065179776400
16260	0.00020874412439297885	0.00006152065179776400
16261	0.00020874412439297885	0.00006152065179776400
16262	0.00020874412439297885	0.00006152065179776400
16263	0.00020874412439297885	0.00006152065179776400
16264	0.00020874412439297885	0.00006152065179776400
16265	0.00020874412439297885	0.00006152065179776400
16266	0.00020874412439297885	0.00006152065179776400
16267	0.00020874412439297885	0.00006152065179776400
16268	0.00020874412439297885	0.00006152065179776400
16269	0.00020874412439297885	0.00006152065179776400
16270	0.00020874412439297885	0.00006152065179776400
16271	0.00020874412439297885	0.00006152065179776400
16272	0.00020874412439297885	0.00006152065179776400
16273	0.00020874412439297885	0.00006140144250821322
16274	0.00020874412439297885	0.00006140144250821322
16275	0.00020874412439297885	0.00006140144250821322
16276	0.00020874412439297885	0.00006140144250821322
16277	0.00020874412439297885	0.00006140144250821322
16278	0.00020874412439297885	0.00006140144250821322
16279	0.00020874412439297885	0.00006140144250821322
16280	0.00020874412439297885	0.00006140144250821322
16281	0.00020874412439297885	0.00006140144250821322
16282	0.00020874412439297885	0.00006140144250821322
16283	0.00020874412439297885	0.00006140144250821322
16284	0.00020874412439297885	0.00006140144250821322
16285	0.00020874412439297885	0.00006140144250821322
16286	0.00020874412439297885	0.00006140144250821322
16287	0.00020874412439297885	0.00006140144250821322
16288	0.00020874412439297885	0.00006140144250821322
16289	0.00020874412439297885	0.00006140144250821322
16290	0.00020874412439297885	0.00006140144250821322
16291	0.00020874412439297885	0.00006140144250821322
16292	0.00020874412439297885	0.00006140144250821322
16293	0.00020874412439297885	0.00006140144250821322
16294	0.00020874412439297885	0.00006140144250821322
16295	0.00020874412439297885	0.00006140144250821322
16296	0.00020874412439297885	0.00006140144250821322
16297	0.00020874412439297885	0.00006140144250821322
16298	0.00020874412439297885	0.00006140144250821322
16299	0.00020874412439297885	0.00006140144250821322
16300	0.00020874412439297885	0.00006140144250821322
16301	0.00020874412439297885	0.00006140144250821322
16302	0.00020874412439297885	0.00006140144250821322
16303	0.00020874412439297885	0.00006140144250821322
16304	0.00020874412439297885	0.00006140144250821322
16305	0.00020874412439297885	0.00006140144250821322
16306	0.00020874412439297885	0.00006140144250821322
16307	0.00020874412439297885	0.00006140144250821322
16308	0.00020874412439297885	0.00006140144250821322
16309	0.00020874412439297885	0.00006140144250821322
16310	0.00020874412439297885	0.00006140144250821322
16311	0.00020874412439297885	0.00006140144250821322
16312	0.00020874412439297885	0.00006128223321866244
16313	0.00020874412439297885	0.00006128223321866244
16314	0.00020874412439297885	0.00006128223321866244
16315	0.00020874412439297885	0.00006128223321866244
16316	0.00020874412439297885	0.00006128223321866244
16317	0.00020874412439297885	0.00006128223321866244
16318	0.00020874412439297885	0.00006128223321866244
16319	0.00020874412439297885	0.00006128223321866244
16320	0.00020874412439297885	0.00006128223321866244
16321	0.00020874412439297885	0.00006128223321866244
16322	0.00020874412439297885	0.00006128223321866244
16323	0.00020874412439297885	0.00006128223321866244
16324	0.00020874412439297885	0.00006128223321866244
16325	0.00020874412439297885	0.00006128223321866244
16326	0.00020874412439297885	0.00006128223321866244
16327	0.00020874412439297885	0.00006128223321866244
16328	0.00020874412439297885	0.00006128223321866244
16329	0.00020874412439297885	0.00006128223321866244
16330	0.00020874412439297885	0.00006128223321866244
16331	0.00020874412439297885	0.00006128223321866244
16332	0.00020874412439297885	0.00006128223321866244
16333	0.00020874412439297885	0.00006128223321866244
16334	0.00020874412439297885	0.00006128223321866244
16335	0.00020874412439297885	0.00006128223321866244
16336	0.00020874412439297885	0.00006116302392911166
16337	0.00020874412439297885	0.00006116302392911166
16338	0.00020874412439297885	0.00006116302392911166
16339	0.00020874412439297885	0.00006116302392911166
16340	0.00020874412439297885	0.00006116302392911166
16341	0.00020874412439297885	0.00006116302392911166
16342	0.00020874412439297885	0.00006116302392911166
16343	0.00020874412439297885	0.00006116302392911166
16344	0.00020874412439297885	0.00006116302392911166
16345	0.00020874412439297885	0.00006116302392911166
16346	0.00020874412439297885	0.00006116302392911166
16347	0.00020874412439297885	0.00006116302392911166
16348	0.00020874412439297885	0.00006116302392911166
16349	0.00020874412439297885	0.00006116302392911166
16350	0.00020874412439297885	0.00006116302392911166
16351	0.00020874412439297885	0.00006116302392911166
16352	0.00020874412439297885	0.00006116302392911166
16353	0.00020874412439297885	0.00006116302392911166
16354	0.00020874412439297885	0.00006116302392911166
16355	0.00020874412439297885	0.00006116302392911166
16356	0.00020874412439297885	0.00006116302392911166
16357	0.00020874412439297885	0.00006116302392911166
16358	0.00020874412439297885	0.00006116302392911166
16359	0.00020874412439297885	0.00006116302392911166
16360	0.00020874412439297885	0.00006116302392911166
16361	0.00020874412439297885	0.00006116302392911166
16362	0.00020874412439297885	0.00006116302392911166
16363	0.00020874412439297885	0.00006116302392911166
16364	0.00020874412439297885	0.00006116302392911166
16365	0.00020874412439297885	0.00006116302392911166
16366	0.00020874412439297885	0.00006116302392911166
16367	0.00020874412439297885	0.00006116302392911166
16368	0.00020874412439297885	0.00006116302392911166
16369	0.00020874412439297885	0.00006116302392911166
16370	0.00020874412439297885	0.00006116302392911166
16371	0.00020874412439297885	0.00006116302392911166
16372	0.00020874412439297885	0.00006116302392911166
16373	0.00020874412439297885	0.00006116302392911166
16374	0.00020874412439297885	0.00006116302392911166
16375	0.00020874412439297885	0.00006116302392911166
16376	0.00020874412439297885	0.00006104381463956088
16377	0.00020874412439297885	0.00006104381463956088
16378	0.00020874412439297885	0.00006104381463956088
16379	0.00020874412439297885	0.00006104381463956088
16380	0.00020874412439297885	0.00006104381463956088
16381	0.00020874412439297885	0.00006104381463956088
16382	0.00020874412439297885	0.00006104381463956088
16383	0.00020874412439297885	0.00006104381463956088
16384	0.00020874412439297885	0.00006104381463956088
16385	0.00020874412439297885	0.00006104381463956088
16386	0.00020874412439297885	0.00006104381463956088
16387	0.00020874412439297885	0.00006104381463956088
16388	0.00020874412439297885	0.00006104381463956088
16389	0.00020874412439297885	0.00006104381463956088
16390	0.00020874412439297885	0.00006104381463956088
16391	0.00020874412439297885	0.00006104381463956088
16392	0.00020874412439297885	0.00006104381463956088
16393	0.00020874412439297885	0.00006104381463956088
16394	0.00020874412439297885	0.00006104381463956088
16395	0.00020874412439297885	0.00006104381463956088
16396	0.00020874412439297885	0.00006104381463956088
16397	0.00020874412439297885	0.00006104381463956088
16398	0.00020874412439297885	0.00006104381463956088
16399	0.00020874412439297885	0.00006104381463956088
16400	0.00020874412439297885	0.00006092460535001010
16401	0.00020874412439297885	0.00006092460535001010
16402	0.00020874412439297885	0.00006092460535001010
16403	0.00020874412439297885	0.00006092460535001010
16404	0.00020874412439297885	0.00006092460535001010
16405	0.00020874412439297885	0.00006092460535001010
16406	0.00020874412439297885	0.00006092460535001010
16407	0.00020874412439297885	0.00006092460535001010
16408	0.00020874412439297885	0.00006092460535001010
16409	0.00020874412439297885	0.00006092460535001010
16410	0.00020874412439297885	0.00006092460535001010
16411	0.00020874412439297885	0.00006092460535001010
16412	0.00020874412439297885	0.00006092460535001010
16413	0.00020874412439297885	0.00006092460535001010
16414	0.00020874412439297885	0.00006092460535001010
16415	0.00020874412439297885	0.00006092460535001010
16416	0.00020874412439297885	0.00006092460535001010
16417	0.00020874412439297885	0.00006092460535001010
16418	0.00020874412439297885	0.00006092460535001010
16419	0.00020874412439297885	0.00006092460535001010
16420	0.00020874412439297885	0.00006092460535001010
16421	0.00020874412439297885	0.00006092460535001010
16422	0.00020874412439297885	0.00006092460535001010
16423	0.00020874412439297885	0.00006092460535001010
16424	0.00020874412439297885	0.00006092460535001010
16425	0.00020874412439297885	0.00006092460535001010
16426	0.00020874412439297885	0.00006092460535001010
16427	0.00020874412439297885	0.00006092460535001010
16428	0.00020874412439297885	0.00006092460535001010
16429	0.00020874412439297885	0.00006092460535001010
16430	0.00020874412439297885	0.00006092460535001010
16431	0.00020874412439297885	0.00006092460535001010
16432	0.00020874412439297885	0.00006092460535001010
16433	0.00020874412439297885	0.00006092460535001010
16434	0.00020874412439297885	0.00006092460535001010
16435	0.00020874412439297885	0.00006092460535001010
16436	0.00020874412439297885	0.00006092460535001010
16437	0.00020874412439297885	0.00006092460535001010
16438	0.00020874412439297885	0.00006092460535001010
16439	0.00020874412439297885	0.00006092460535001010
16440	0.00020874412439297885	0.00006080539606045932
16441	0.00020874412439297885	0.00006080539606045932
16442	0.00020874412439297885	0.00006080539606045932
16443	0.00020874412439297885	0.00006080539606045932
16444	0.00020874412439297885	0.00006080539606045932
16445	0.00020874412439297885	0.00006080539606045932
16446	0.00020874412439297885	0.00006080539606045932
16447	0.00020874412439297885	0.00006080539606045932
16448	0.00020874412439297885	0.00006080539606045932
16449	0.00020874412439297885	0.00006080539606045932
16450	0.00020874412439297885	0.00006080539606045932
16451	0.00020874412439297885	0.00006080539606045932
16452	0.00020874412439297885	0.00006080539606045932
16453	0.00020874412439297885	0.00006080539606045932
16454	0.00020874412439297885	0.00006080539606045932
16455	0.00020874412439297885	0.00006080539606045932
16456	0.00020874412439297885	0.00006080539606045932
16457	0.00020874412439297885	0.00006080539606045932
16458	0.00020874412439297885	0.00006080539606045932
16459	0.00020874412439297885	0.00006080539606045932
16460	0.00020874412439297885	0.00006080539606045932
16461	0.00020874412439297885	0.00006080539606045932
16462	0.00020874412439297885	0.00006080539606045932
16463	0.00020874412439297885	0.00006080539606045932
16464	0.00020874412439297885	0.00006068618677090853
16465	0.00020874412439297885	0.00006068618677090853
16466	0.00020874412439297885	0.00006068618677090853
16467	0.00020874412439297885	0.00006068618677090853
16468	0.00020874412439297885	0.00006068618677090853
16469	0.00020874412439297885	0.00006068618677090853
16470	0.00020874412439297885	0.00006068618677090853
16471	0.00020874412439297885	0.00006068618677090853
16472	0.00020874412439297885	0.00006068618677090853
16473	0.00020874412439297885	0.00006068618677090853
16474	0.00020874412439297885	0.00006068618677090853
16475	0.00020874412439297885	0.00006068618677090853
16476	0.00020874412439297885	0.00006068618677090853
16477	0.00020874412439297885	0.00006068618677090853
16478	0.00020874412439297885	0.00006068618677090853
16479	0.00020874412439297885	0.00006068618677090853
16480	0.00020874412439297885	0.00006068618677090853
16481	0.00020874412439297885	0.00006068618677090853
16482	0.00020874412439297885	0.00006068618677090853
16483	0.00020874412439297885	0.00006068618677090853
16484	0.00020874412439297885	0.00006068618677090853
16485	0.00020874412439297885	0.00006068618677090853
16486	0.00020874412439297885	0.00006068618677090853
16487	0.00020874412439297885	0.00006068618677090853
16488	0.00020874412439297885	0.00006068618677090853
16489	0.00020874412439297885	0.00006068618677090853
16490	0.00020874412439297885	0.00006068618677090853
16491	0.00020874412439297885	0.00006068618677090853
16492	0.00020874412439297885	0.00006068618677090853
