0 0.599837 0.212442
1 0.338027 0.0715929
2 0.443146 0.0229933
3 0.256372 0.372492
4 0.342246 0.0066424
5 0.233797 0.00604578
6 0.23367 0.000286172
7 0.0995292 6.42896e-05
8 0.221062 1.1116e-05
9 0.16123 2.01755e-06
10 0.110044 1.92536e-07
11 0.0987132 5.84719e-09
12 0.0307231 7.3732e-09
13 0.0558922 2.90326e-10
14 0.0686652 9.99167e-12
15 0.11509 9.66622e-11
16 0.0488477 6.1563e-12
17 0.0147278 5.36016e-13
18 0.0260306 3.4639e-14
19 0.0162746 5.66214e-15
20 0.0043566 2.10984e-15
21 0.0214905 8.92536e-16
22 0.00333582 3.33101e-15
23 0.0123319 3.46695e-17
24 0.0021535 3.95937e-17
25 0.00280105 4.46317e-16
26 0.00502989 1.24985e-16
27 0.00415052 1.63198e-17
28 0.000302119 1.12828e-16
29 0.00479182 3.35387e-16
30 0.00203721 3.37596e-16
31 0.00109637 2.51917e-17
32 0.0010471 4.48908e-16
33 0.00127858 3.33489e-16
34 0.00101821 1.13211e-16
35 0.000752519 3.38227e-16
36 0.000175555 2.68239e-17
37 0.000762111 1.14575e-16
38 0.000592081 2.23349e-16
39 0.000248287 4.46541e-16
40 0.000347707 2.28977e-16
