0.5	220886
1	410379
1.5	262702
2	87611
2.5	16465
3	1831
3.5	118
4	8
4.5	0
5	0
5.5	0
6	0
6.5	0
7	0
7.5	0
8	0
8.5	0
9	0
9.5	0
10	0

