0.5	0.393642
1	0.23847
1.5	0.14477
2	0.087579
2.5	0.053219
3	0.032374
3.5	0.019768
4	0.012032
4.5	0.007143
5	0.004359
5.5	0.002551
6	0.00166
6.5	0.000949
7	0.000578
7.5	0.000356
8	0.000203
8.5	0.000139
9	7.7e-05
9.5	4.8e-05
10	3.1e-05

