0 2.35288 2.35284 2.35284
1 -0.783262 -0.782941 -0.782939
2 2.3543 2.35284 2.35284
3 -0.795193 -0.782984 -0.782936
4 2.40962 2.35304 2.35282
5 -1.35703 -0.784609 -0.782817
6 436.833 2.36041 2.35228
7 291.45 -0.847671 -0.778315
8 194.532 2.68723 2.3321
9 129.924 -144.956 -0.620547
10 86.8595 -96.434 1.79938
11 58.1602 -64.0955 0.804269
12 39.043 -42.5508 0.998101
13 26.3216 -28.2092 1
14 17.8754 -18.681 1
15 12.296 -12.3787 1
16 8.65225 -8.25369 1
17 6.33449 -5.62222 1
18 4.95126 -4.0506 1
19 4.252 -3.2657 1
20 4.02543 -3.0239 1
21 4.0003 -3.00022 1
22 4 -3 1
23 4 -3 1
24 4 -3 1
25 4 -3 1
26 4 -3 1
27 4 -3 1
28 4 -3 1
29 4 -3 1
30 4 -3 1
31 4 -3 1
32 4 -3 1
33 4 -3 1
34 4 -3 1
35 4 -3 1
36 4 -3 1
37 4 -3 1
38 4 -3 1
39 4 -3 1
40 4 -3 1
41 4 -3 1
42 4 -3 1
43 4 -3 1
44 4 -3 1
45 4 -3 1
46 4 -3 1
47 4 -3 1
48 4 -3 1
49 4 -3 1
50 4 -3 1
51 4 -3 1
52 4 -3 1
53 4 -3 1
54 4 -3 1
55 4 -3 1
56 4 -3 1
57 4 -3 1
58 4 -3 1
59 4 -3 1
60 4 -3 1
61 4 -3 1
62 4 -3 1
63 4 -3 1
64 4 -3 1
65 4 -3 1
66 4 -3 1
67 4 -3 1
68 4 -3 1
69 4 -3 1
70 4 -3 1
71 4 -3 1
72 4 -3 1
73 4 -3 1
74 4 -3 1
75 4 -3 1
76 4 -3 1
77 4 -3 1
78 4 -3 1
79 4 -3 1
80 4 -3 1
81 4 -3 1
82 4 -3 1
83 4 -3 1
84 4 -3 1
85 4 -3 1
86 4 -3 1
87 4 -3 1
88 4 -3 1
89 4 -3 1
90 4 -3 1
91 4 -3 1
92 4 -3 1
93 4 -3 1
94 4 -3 1
95 4 -3 1
96 4 -3 1
97 4 -3 1
98 4 -3 1
99 4 -3 1

