-1 0.0384615 0.0384615
-0.98 0.0386784 0.039984
-0.96 0.039329 0.0415973
-0.94 0.0404133 0.0433088
-0.92 0.0419313 0.0451264
-0.9 0.0438831 0.0470588
-0.88 0.0462685 0.0491159
-0.86 0.0490877 0.0513084
-0.84 0.0523407 0.0536481
-0.82 0.0560273 0.0561482
-0.8 0.0599451 0.0588235
-0.78 0.0638085 0.0616903
-0.76 0.0676154 0.0647668
-0.74 0.0713659 0.0680735
-0.72 0.0750599 0.0716332
-0.7 0.0786975 0.0754717
-0.68 0.0822786 0.0796178
-0.66 0.0858033 0.0841043
-0.64 0.0892715 0.088968
-0.62 0.0930352 0.0942507
-0.6 0.0977768 0.1
-0.58 0.103513 0.10627
-0.56 0.110245 0.113122
-0.54 0.117972 0.120627
-0.52 0.126695 0.128866
-0.5 0.136412 0.137931
-0.48 0.147125 0.147929
-0.46 0.158833 0.158983
-0.44 0.171747 0.171233
-0.42 0.186424 0.184843
-0.4 0.202894 0.2
-0.38 0.221157 0.21692
-0.36 0.241213 0.235849
-0.34 0.263062 0.257069
-0.32 0.286703 0.280899
-0.3 0.312138 0.307692
-0.28 0.339366 0.337838
-0.26 0.369088 0.371747
-0.24 0.403844 0.409836
-0.22 0.443863 0.452489
-0.2 0.489144 0.5
-0.18 0.539687 0.552486
-0.16 0.595493 0.609756
-0.14 0.656561 0.671141
-0.12 0.722892 0.735294
-0.1 0.794485 0.8
-0.08 0.86805 0.862069
-0.06 0.927045 0.917431
-0.04 0.969184 0.961538
-0.02 0.994468 0.990099
6.17562e-16 1.0029 1
0.02 0.994468 0.990099
0.04 0.969184 0.961538
0.06 0.927045 0.917431
0.08 0.86805 0.862069
0.1 0.794485 0.8
0.12 0.722892 0.735294
0.14 0.656561 0.671141
0.16 0.595493 0.609756
0.18 0.539687 0.552486
0.2 0.489144 0.5
0.22 0.443863 0.452489
0.24 0.403844 0.409836
0.26 0.369088 0.371747
0.28 0.339366 0.337838
0.3 0.312138 0.307692
0.32 0.286703 0.280899
0.34 0.263062 0.257069
0.36 0.241213 0.235849
0.38 0.221157 0.21692
0.4 0.202894 0.2
0.42 0.186424 0.184843
0.44 0.171747 0.171233
0.46 0.158833 0.158983
0.48 0.147125 0.147929
0.5 0.136412 0.137931
0.52 0.126695 0.128866
0.54 0.117972 0.120627
0.56 0.110245 0.113122
0.58 0.103513 0.10627
0.6 0.0977768 0.1
0.62 0.0930352 0.0942507
0.64 0.0892715 0.088968
0.66 0.0858033 0.0841043
0.68 0.0822786 0.0796178
0.7 0.0786975 0.0754717
0.72 0.0750599 0.0716332
0.74 0.0713659 0.0680735
0.76 0.0676154 0.0647668
0.78 0.0638085 0.0616903
0.8 0.0599451 0.0588235
0.82 0.0560273 0.0561482
0.84 0.0523407 0.0536481
0.86 0.0490877 0.0513084
0.88 0.0462685 0.0491159
0.9 0.0438831 0.0470588
0.92 0.0419313 0.0451264
0.94 0.0404133 0.0433088
0.96 0.039329 0.0415973
0.98 0.0386784 0.039984
1 0 0.0384615

