-1 0.0384615 0.0384615
-0.98 0.0933316 0.039984
-0.96 0.130937 0.0415973
-0.94 0.151279 0.0433088
-0.92 0.154356 0.0451264
-0.9 0.140169 0.0470588
-0.88 0.108718 0.0491159
-0.86 0.060002 0.0513084
-0.84 0.00681972 0.0536481
-0.82 -0.0291443 0.0561482
-0.8 -0.0475345 0.0588235
-0.78 -0.0483509 0.0616903
-0.76 -0.0315936 0.0647668
-0.74 0.00273756 0.0680735
-0.72 0.0546425 0.0716332
-0.7 0.115309 0.0754717
-0.68 0.160413 0.0796178
-0.66 0.188546 0.0841043
-0.64 0.199708 0.088968
-0.62 0.193898 0.0942507
-0.6 0.171117 0.1
-0.58 0.131364 0.10627
-0.56 0.0803939 0.113122
-0.54 0.0444628 0.120627
-0.52 0.0268074 0.128866
-0.5 0.0274277 0.137931
-0.48 0.0463236 0.147929
-0.46 0.0834952 0.158983
-0.44 0.138943 0.171233
-0.42 0.209598 0.184843
-0.4 0.27058 0.2
-0.38 0.316435 0.21692
-0.36 0.347163 0.235849
-0.34 0.362765 0.257069
-0.32 0.363239 0.280899
-0.3 0.348586 0.307692
-0.28 0.320335 0.337838
-0.26 0.304845 0.371747
-0.24 0.311665 0.409836
-0.22 0.340798 0.452489
-0.2 0.392241 0.5
-0.18 0.465996 0.552486
-0.16 0.562062 0.609756
-0.14 0.679986 0.671141
-0.12 0.792103 0.735294
-0.1 0.882086 0.8
-0.08 0.949936 0.862069
-0.06 0.995652 0.917431
-0.04 1.01924 0.961538
-0.02 1.02068 0.990099
6.17562e-16 1 1
0.02 0.966072 0.990099
0.04 0.927792 0.961538
0.06 0.885158 0.917431
0.08 0.838172 0.862069
0.1 0.786833 0.8
0.12 0.731141 0.735294
0.14 0.671095 0.671141
0.16 0.609961 0.609756
0.18 0.553266 0.552486
0.2 0.501102 0.5
0.22 0.453469 0.452489
0.24 0.410366 0.409836
0.26 0.371794 0.371747
0.28 0.337753 0.337838
0.3 0.307764 0.307692
0.32 0.280505 0.280899
0.34 0.255899 0.257069
0.36 0.233948 0.235849
0.38 0.21465 0.21692
0.4 0.198006 0.2
0.42 0.184016 0.184843
0.44 0.172327 0.171233
0.46 0.161331 0.158983
0.48 0.15083 0.147929
0.5 0.140825 0.137931
0.52 0.131314 0.128866
0.54 0.122298 0.120627
0.56 0.113778 0.113122
0.58 0.105781 0.10627
0.6 0.0985427 0.1
0.62 0.0921131 0.0942507
0.64 0.0864926 0.088968
0.66 0.0816812 0.0841043
0.68 0.0776789 0.0796178
0.7 0.0744858 0.0754717
0.72 0.0720602 0.0716332
0.74 0.0696871 0.0680735
0.76 0.067107 0.0647668
0.78 0.0643202 0.0616903
0.8 0.0613265 0.0588235
0.82 0.0581259 0.0561482
0.84 0.0547185 0.0536481
0.86 0.0511117 0.0513084
0.88 0.0477555 0.0491159
0.9 0.0449157 0.0470588
0.92 0.0425922 0.0451264
0.94 0.040785 0.0433088
0.96 0.0394942 0.0415973
0.98 0.0387197 0.039984
1 0 0.0384615

