-1 0.0384615 0.0384615
-0.98 -0.0322269 0.039984
-0.96 -0.0831131 0.0415973
-0.94 -0.114197 0.0433088
-0.92 -0.125478 0.0451264
-0.9 -0.116957 0.0470588
-0.88 -0.088634 0.0491159
-0.86 -0.0405083 0.0513084
-0.84 0.0274197 0.0536481
-0.82 0.106427 0.0561482
-0.8 0.16816 0.0588235
-0.78 0.210441 0.0616903
-0.76 0.233267 0.0647668
-0.74 0.23664 0.0680735
-0.72 0.220559 0.0716332
-0.7 0.185024 0.0754717
-0.68 0.130035 0.0796178
-0.66 0.0577983 0.0841043
-0.64 -0.00302065 0.088968
-0.62 -0.0436009 0.0942507
-0.6 -0.0639424 0.1
-0.58 -0.0640452 0.10627
-0.56 -0.0439092 0.113122
-0.54 -0.00353453 0.120627
-0.52 0.0570789 0.128866
-0.5 0.137931 0.137931
-0.48 0.219812 0.147929
-0.46 0.28351 0.158983
-0.44 0.329026 0.171233
-0.42 0.356361 0.184843
-0.4 0.365513 0.2
-0.38 0.356483 0.21692
-0.36 0.329271 0.235849
-0.34 0.283878 0.257069
-0.32 0.229654 0.280899
-0.3 0.196997 0.307692
-0.28 0.188244 0.337838
-0.26 0.203394 0.371747
-0.24 0.242449 0.409836
-0.22 0.305408 0.452489
-0.2 0.392272 0.5
-0.18 0.503039 0.552486
-0.16 0.635189 0.609756
-0.14 0.75595 0.671141
-0.12 0.855236 0.735294
-0.1 0.933049 0.8
-0.08 0.989387 0.862069
-0.06 1.02425 0.917431
-0.04 1.03764 0.961538
-0.02 1.02956 0.990099
6.17562e-16 1 1
0.02 0.958639 0.990099
0.04 0.915145 0.961538
0.06 0.869519 0.917431
0.08 0.821761 0.862069
0.1 0.771869 0.8
0.12 0.719846 0.735294
0.14 0.665689 0.671141
0.16 0.609401 0.609756
0.18 0.552467 0.552486
0.2 0.499725 0.5
0.22 0.451544 0.452489
0.24 0.407927 0.409836
0.26 0.368872 0.371747
0.28 0.334379 0.337838
0.3 0.30445 0.307692
0.32 0.279083 0.280899
0.34 0.258089 0.257069
0.36 0.239011 0.235849
0.38 0.221093 0.21692
0.4 0.204334 0.2
0.42 0.188734 0.184843
0.44 0.174294 0.171233
0.46 0.161014 0.158983
0.48 0.148893 0.147929
0.5 0.137931 0.137931
0.52 0.127998 0.128866
0.54 0.118962 0.120627
0.56 0.110823 0.113122
0.58 0.103581 0.10627
0.6 0.0972369 0.1
0.62 0.0917897 0.0942507
0.64 0.0872398 0.088968
0.66 0.083587 0.0841043
0.68 0.0806072 0.0796178
0.7 0.0775711 0.0754717
0.72 0.0744229 0.0716332
0.74 0.0711624 0.0680735
0.76 0.0677897 0.0647668
0.78 0.0643048 0.0616903
0.8 0.0607076 0.0588235
0.82 0.0569982 0.0561482
0.84 0.0532084 0.0536481
0.86 0.0497521 0.0513084
0.88 0.0467567 0.0491159
0.9 0.044222 0.0470588
0.92 0.0421483 0.0451264
0.94 0.0405353 0.0433088
0.96 0.0393832 0.0415973
0.98 0.038692 0.039984
1 0 0.0384615

