t	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	y17	y18
14.32	0.896424	0.105031	3.28007	0.384144	3.11861	1.52214	-0.969839	-3.53874	5.4056	0.0465128	0.087311	0.182402	-0.437286	-0.136811	0.31314	0.251235	-0.212433	0.357252
14.33	0.896889	0.105904	3.28189	0.379771	3.11725	1.52527	-0.967326	-3.54086	5.40917	0.04639	0.0874374	0.182328	-0.43711	-0.137966	0.313814	0.25155	-0.211783	0.356874
14.34	0.897353	0.106778	3.28371	0.3754	3.11587	1.52841	-0.964811	-3.54298	5.41274	0.0462669	0.0875642	0.182254	-0.436933	-0.139123	0.314488	0.251865	-0.211134	0.356495
14.35	0.897815	0.107654	3.28554	0.37103	3.11447	1.53156	-0.962292	-3.54509	5.4163	0.0461434	0.0876913	0.18218	-0.436753	-0.14028	0.315163	0.252179	-0.210485	0.356116
14.36	0.898277	0.108531	3.28736	0.366663	3.11307	1.53471	-0.95977	-3.5472	5.41986	0.0460197	0.0878187	0.182106	-0.436571	-0.141438	0.315839	0.252492	-0.209837	0.355738
14.37	0.898737	0.109409	3.28918	0.362297	3.11166	1.53787	-0.957245	-3.54929	5.42342	0.0458956	0.0879465	0.182031	-0.436386	-0.142597	0.316515	0.252804	-0.209189	0.35536
14.38	0.899196	0.110288	3.291	0.357933	3.11023	1.54103	-0.954717	-3.55139	5.42697	0.0457712	0.0880746	0.181957	-0.4362	-0.143757	0.317192	0.253115	-0.208541	0.354982
14.39	0.899654	0.111169	3.29282	0.353571	3.10879	1.5442	-0.952186	-3.55347	5.43052	0.0456465	0.088203	0.181882	-0.436012	-0.144918	0.317869	0.253426	-0.207894	0.354605
14.4	0.90011	0.112051	3.29464	0.349211	3.10735	1.54738	-0.949652	-3.55555	5.43407	0.0455214	0.0883318	0.181806	-0.435821	-0.14608	0.318546	0.253735	-0.207247	0.354228
14.41	0.900565	0.112934	3.29645	0.344853	3.10588	1.55057	-0.947114	-3.55762	5.43761	0.045396	0.0884609	0.181731	-0.435628	-0.147243	0.319225	0.254044	-0.206601	0.353851
14.42	0.901019	0.113819	3.29827	0.340497	3.10441	1.55376	-0.944574	-3.55969	5.44115	0.0452703	0.0885904	0.181656	-0.435433	-0.148406	0.319904	0.254352	-0.205955	0.353474
14.43	0.901472	0.114705	3.30009	0.336142	3.10293	1.55696	-0.942031	-3.56175	5.44469	0.0451443	0.0887202	0.18158	-0.435236	-0.149571	0.320583	0.254659	-0.20531	0.353097
14.44	0.901923	0.115592	3.3019	0.33179	3.10143	1.56016	-0.939484	-3.5638	5.44822	0.0450179	0.0888503	0.181504	-0.435037	-0.150737	0.321263	0.254965	-0.204664	0.352721
14.45	0.902374	0.116481	3.30372	0.32744	3.09992	1.56338	-0.936934	-3.56585	5.45174	0.0448911	0.0889808	0.181428	-0.434835	-0.151904	0.321944	0.255271	-0.204019	0.352345
14.46	0.902823	0.117371	3.30553	0.323091	3.09841	1.5666	-0.934382	-3.56789	5.45527	0.0447641	0.0891116	0.181352	-0.434632	-0.153071	0.322625	0.255575	-0.203375	0.351969
14.47	0.90327	0.118262	3.30735	0.318745	3.09687	1.56982	-0.931826	-3.56992	5.45879	0.0446366	0.0892428	0.181275	-0.434426	-0.15424	0.323307	0.255879	-0.202731	0.351593
14.48	0.903717	0.119154	3.30916	0.314401	3.09533	1.57306	-0.929267	-3.57195	5.4623	0.0445089	0.0893743	0.181198	-0.434218	-0.15541	0.323989	0.256182	-0.202087	0.351218
14.49	0.904162	0.120048	3.31097	0.310059	3.09378	1.5763	-0.926705	-3.57397	5.46582	0.0443807	0.0895061	0.181121	-0.434007	-0.15658	0.324672	0.256484	-0.201444	0.350842
14.5	0.904605	0.120943	3.31278	0.305719	3.09221	1.57954	-0.92414	-3.57598	5.46932	0.0442523	0.0896383	0.181044	-0.433795	-0.157752	0.325355	0.256786	-0.200801	0.350467
14.51	0.905048	0.121839	3.31459	0.301381	3.09064	1.5828	-0.921572	-3.57799	5.47283	0.0441234	0.0897708	0.180967	-0.43358	-0.158925	0.326039	0.257086	-0.200159	0.350093
14.52	0.905489	0.122737	3.3164	0.297045	3.08905	1.58606	-0.919002	-3.57999	5.47633	0.0439942	0.0899037	0.180889	-0.433363	-0.160098	0.326724	0.257386	-0.199517	0.349718
14.53	0.905929	0.123636	3.31821	0.292711	3.08744	1.58932	-0.916428	-3.58199	5.47983	0.0438647	0.090037	0.180812	-0.433144	-0.161273	0.327409	0.257685	-0.198875	0.349344
14.54	0.906368	0.124536	3.32002	0.28838	3.08583	1.5926	-0.913851	-3.58398	5.48332	0.0437348	0.0901705	0.180734	-0.432922	-0.162449	0.328095	0.257983	-0.198233	0.348969
14.55	0.906805	0.125438	3.32183	0.284051	3.08421	1.59588	-0.911271	-3.58596	5.48681	0.0436045	0.0903045	0.180656	-0.432698	-0.163626	0.328782	0.25828	-0.197592	0.348596
14.56	0.907241	0.126341	3.32363	0.279724	3.08257	1.59917	-0.908688	-3.58794	5.4903	0.0434739	0.0904387	0.180577	-0.432472	-0.164803	0.329469	0.258577	-0.196952	0.348222
14.57	0.907676	0.127245	3.32544	0.275399	3.08092	1.60246	-0.906103	-3.58991	5.49378	0.0433429	0.0905733	0.180499	-0.432244	-0.165982	0.330156	0.258872	-0.196311	0.347848
14.58	0.908109	0.128151	3.32725	0.271076	3.07926	1.60576	-0.903514	-3.59187	5.49726	0.0432115	0.0907083	0.18042	-0.432013	-0.167162	0.330844	0.259167	-0.195671	0.347475
14.59	0.908541	0.129058	3.32905	0.266756	3.07759	1.60907	-0.900922	-3.59383	5.50073	0.0430797	0.0908436	0.180341	-0.43178	-0.168343	0.331533	0.259461	-0.195032	0.347102
14.6	0.908972	0.129967	3.33085	0.262438	3.07591	1.61239	-0.898328	-3.59578	5.5042	0.0429476	0.0909793	0.180262	-0.431545	-0.169524	0.332223	0.259754	-0.194393	0.346729
14.61	0.909402	0.130877	3.33266	0.258123	3.07421	1.61571	-0.89573	-3.59772	5.50767	0.0428151	0.0911153	0.180183	-0.431307	-0.170707	0.332913	0.260047	-0.193754	0.346356
14.62	0.90983	0.131788	3.33446	0.25381	3.07251	1.61904	-0.89313	-3.59966	5.51113	0.0426822	0.0912517	0.180103	-0.431067	-0.171891	0.333603	0.260339	-0.193115	0.345984
14.63	0.910257	0.1327	3.33626	0.249499	3.07079	1.62237	-0.890526	-3.60159	5.51459	0.0425489	0.0913884	0.180023	-0.430825	-0.173076	0.334294	0.260629	-0.192477	0.345612
14.64	0.910682	0.133614	3.33806	0.245191	3.06906	1.62572	-0.88792	-3.60351	5.51805	0.0424153	0.0915255	0.179943	-0.430581	-0.174262	0.334986	0.26092	-0.19184	0.34524
14.65	0.911106	0.134529	3.33986	0.240885	3.06731	1.62907	-0.885311	-3.60543	5.5215	0.0422812	0.0916629	0.179863	-0.430334	-0.175449	0.335679	0.261209	-0.191202	0.344868
14.66	0.911529	0.135446	3.34166	0.236582	3.06556	1.63242	-0.882699	-3.60734	5.52495	0.0421468	0.0918007	0.179783	-0.430085	-0.176638	0.336372	0.261497	-0.190565	0.344496
14.67	0.911951	0.136364	3.34345	0.232281	3.06379	1.63579	-0.880084	-3.60925	5.5284	0.042012	0.0919388	0.179702	-0.429833	-0.177827	0.337066	0.261785	-0.189928	0.344125
14.68	0.912371	0.137283	3.34525	0.227983	3.06201	1.63916	-0.877466	-3.61115	5.53184	0.0418767	0.0920773	0.179622	-0.429579	-0.179017	0.33776	0.262072	-0.189292	0.343754
14.69	0.91279	0.138204	3.34705	0.223687	3.06022	1.64254	-0.874845	-3.61304	5.53527	0.0417411	0.0922162	0.179541	-0.429323	-0.180208	0.338455	0.262358	-0.188656	0.343383
14.7	0.913207	0.139126	3.34884	0.219394	3.05842	1.64592	-0.872221	-3.61493	5.53871	0.0416051	0.0923554	0.179459	-0.429064	-0.181401	0.33915	0.262644	-0.188021	0.343012
14.71	0.913623	0.14005	3.35064	0.215103	3.05661	1.64931	-0.869595	-3.61681	5.54214	0.0414687	0.0924949	0.179378	-0.428803	-0.182594	0.339847	0.262928	-0.187385	0.342641
14.72	0.914038	0.140975	3.35243	0.210815	3.05478	1.65271	-0.866966	-3.61868	5.54556	0.0413318	0.0926348	0.179296	-0.428539	-0.183789	0.340544	0.263212	-0.18675	0.342271
14.73	0.914451	0.141901	3.35422	0.20653	3.05294	1.65612	-0.864334	-3.62055	5.54899	0.0411946	0.0927751	0.179215	-0.428273	-0.184985	0.341241	0.263495	-0.186116	0.341901
14.74	0.914863	0.142829	3.35602	0.202247	3.05109	1.65953	-0.861699	-3.62241	5.55241	0.0410569	0.0929157	0.179132	-0.428005	-0.186181	0.341939	0.263777	-0.185482	0.341531
14.75	0.915274	0.143758	3.35781	0.197967	3.04923	1.66295	-0.859061	-3.62427	5.55582	0.0409189	0.0930567	0.17905	-0.427734	-0.187379	0.342638	0.264059	-0.184848	0.341161
14.76	0.915683	0.144689	3.3596	0.193689	3.04736	1.66637	-0.85642	-3.62611	5.55923	0.0407804	0.0931981	0.178968	-0.427461	-0.188578	0.343337	0.26434	-0.184214	0.340792
14.77	0.916091	0.145621	3.36139	0.189415	3.04547	1.66981	-0.853777	-3.62796	5.56264	0.0406415	0.0933398	0.178885	-0.427185	-0.189778	0.344037	0.26462	-0.183581	0.340422
14.78	0.916497	0.146554	3.36318	0.185143	3.04358	1.67325	-0.851131	-3.62979	5.56605	0.0405022	0.0934819	0.178802	-0.426907	-0.190979	0.344738	0.264899	-0.182948	0.340053
14.79	0.916902	0.147489	3.36496	0.180874	3.04167	1.67669	-0.848482	-3.63162	5.56945	0.0403624	0.0936243	0.178719	-0.426627	-0.192182	0.345439	0.265177	-0.182316	0.339684
14.8	0.917306	0.148425	3.36675	0.176608	3.03974	1.68015	-0.84583	-3.63344	5.57284	0.0402223	0.0937671	0.178636	-0.426344	-0.193385	0.346141	0.265455	-0.181683	0.339315
14.81	0.917708	0.149363	3.36854	0.172344	3.03781	1.68361	-0.843175	-3.63526	5.57624	0.0400817	0.0939103	0.178552	-0.426058	-0.19459	0.346844	0.265732	-0.181052	0.338947
14.82	0.918109	0.150302	3.37032	0.168084	3.03586	1.68708	-0.840518	-3.63707	5.57963	0.0399406	0.0940538	0.178469	-0.42577	-0.195795	0.347547	0.266008	-0.18042	0.338578
14.83	0.918508	0.151242	3.37211	0.163826	3.03391	1.69055	-0.837858	-3.63888	5.58301	0.0397991	0.0941977	0.178385	-0.42548	-0.197002	0.348251	0.266283	-0.179789	0.33821
14.84	0.918906	0.152184	3.37389	0.159571	3.03194	1.69404	-0.835195	-3.64067	5.58639	0.0396572	0.094342	0.1783	-0.425187	-0.19821	0.348956	0.266558	-0.179158	0.337842
14.85	0.919303	0.153128	3.37568	0.155319	3.02995	1.69753	-0.83253	-3.64247	5.58977	0.0395149	0.0944866	0.178216	-0.424891	-0.199419	0.349661	0.266832	-0.178527	0.337474
14.86	0.919698	0.154073	3.37746	0.15107	3.02796	1.70102	-0.829861	-3.64425	5.59315	0.0393721	0.0946317	0.178132	-0.424593	-0.200629	0.350367	0.267105	-0.177897	0.337107
14.87	0.920091	0.155019	3.37924	0.146824	3.02595	1.70453	-0.82719	-3.64603	5.59652	0.0392289	0.094777	0.178047	-0.424293	-0.201841	0.351074	0.267377	-0.177267	0.336739
14.88	0.920484	0.155967	3.38102	0.142581	3.02394	1.70804	-0.824516	-3.6478	5.59988	0.0390852	0.0949228	0.177962	-0.42399	-0.203053	0.351781	0.267649	-0.176638	0.336372
14.89	0.920875	0.156916	3.3828	0.138342	3.0219	1.71156	-0.82184	-3.64957	5.60325	0.038941	0.0950689	0.177876	-0.423684	-0.204267	0.352489	0.26792	-0.176009	0.336005
14.9	0.921264	0.157867	3.38458	0.134105	3.01986	1.71508	-0.819161	-3.65133	5.60661	0.0387964	0.0952154	0.177791	-0.423376	-0.205482	0.353198	0.26819	-0.17538	0.335638
14.91	0.921652	0.158819	3.38636	0.129871	3.01781	1.71861	-0.816479	-3.65308	5.60996	0.0386514	0.0953622	0.177705	-0.423065	-0.206698	0.353907	0.26846	-0.174751	0.335271
14.92	0.922038	0.159772	3.38813	0.12564	3.01574	1.72215	-0.813794	-3.65483	5.61332	0.0385059	0.0955094	0.177619	-0.422752	-0.207915	0.354617	0.268728	-0.174123	0.334905
14.93	0.922424	0.160728	3.38991	0.121413	3.01366	1.7257	-0.811107	-3.65657	5.61667	0.0383599	0.095657	0.177533	-0.422436	-0.209133	0.355328	0.268996	-0.173495	0.334539
14.94	0.922807	0.161684	3.39168	0.117188	3.01157	1.72925	-0.808417	-3.65831	5.62001	0.0382135	0.095805	0.177447	-0.422117	-0.210353	0.356039	0.269263	-0.172867	0.334173
14.95	0.923189	0.162642	3.39346	0.112967	3.00947	1.73281	-0.805724	-3.66003	5.62335	0.0380666	0.0959534	0.177361	-0.421796	-0.211574	0.356751	0.26953	-0.17224	0.333807
14.96	0.92357	0.163602	3.39523	0.108749	3.00735	1.73638	-0.803029	-3.66176	5.62669	0.0379192	0.0961021	0.177274	-0.421472	-0.212795	0.357464	0.269796	-0.171613	0.333441
14.97	0.923949	0.164563	3.39701	0.104535	3.00522	1.73995	-0.800331	-3.66347	5.63003	0.0377713	0.0962512	0.177187	-0.421146	-0.214018	0.358177	0.270061	-0.170986	0.333075
14.98	0.924327	0.165525	3.39878	0.100323	3.00308	1.74354	-0.79763	-3.66518	5.63336	0.037623	0.0964007	0.1771	-0.420817	-0.215243	0.358892	0.270325	-0.17036	0.33271
14.99	0.924703	0.166489	3.40055	0.096115	3.00093	1.74712	-0.794927	-3.66689	5.63668	0.0374742	0.0965505	0.177012	-0.420485	-0.216468	0.359606	0.270588	-0.169734	0.332345
15	0.925078	0.167455	3.40232	0.0919101	2.99877	1.75072	-0.792221	-3.66858	5.64001	0.0373249	0.0967008	0.176925	-0.420151	-0.217695	0.360322	0.270851	-0.169108	0.33198
15.01	0.925451	0.168422	3.40409	0.0877086	2.99659	1.75432	-0.789513	-3.67028	5.64333	0.0371751	0.0968514	0.176837	-0.419814	-0.218923	0.361038	0.271113	-0.168483	0.331615
15.02	0.925823	0.16939	3.40586	0.0835105	2.9944	1.75793	-0.786802	-3.67196	5.64664	0.0370248	0.0970024	0.176749	-0.419474	-0.220152	0.361755	0.271375	-0.167858	0.33125
15.03	0.926193	0.17036	3.40762	0.0793157	2.9922	1.76155	-0.784088	-3.67364	5.64996	0.0368741	0.0971537	0.17666	-0.419132	-0.221382	0.362473	0.271635	-0.167233	0.330886
15.04	0.926562	0.171332	3.40939	0.0751244	2.98998	1.76518	-0.781372	-3.67531	5.65326	0.0367228	0.0973055	0.176572	-0.418786	-0.222614	0.363191	0.271895	-0.166608	0.330521
15.05	0.926929	0.172305	3.41116	0.0709366	2.98776	1.76881	-0.778653	-3.67698	5.65657	0.0365711	0.0974577	0.176483	-0.418439	-0.223847	0.363911	0.272154	-0.165984	0.330157
15.06	0.927295	0.173279	3.41292	0.0667522	2.98552	1.77245	-0.775931	-3.67864	5.65987	0.0364188	0.0976102	0.176394	-0.418088	-0.225081	0.36463	0.272413	-0.16536	0.329793
15.07	0.927659	0.174256	3.41468	0.0625713	2.98327	1.77609	-0.773207	-3.68029	5.66317	0.036266	0.0977631	0.176305	-0.417735	-0.226316	0.365351	0.27267	-0.164736	0.32943
15.08	0.928022	0.175233	3.41645	0.0583939	2.98101	1.77975	-0.77048	-3.68194	5.66646	0.0361128	0.0979164	0.176215	-0.417379	-0.227552	0.366072	0.272928	-0.164113	0.329066
15.09	0.928383	0.176212	3.41821	0.0542202	2.97873	1.78341	-0.767751	-3.68358	5.66975	0.035959	0.0980701	0.176126	-0.41702	-0.22879	0.366794	0.273184	-0.16349	0.328703
15.1	0.928742	0.177193	3.41997	0.05005	2.97644	1.78708	-0.765019	-3.68521	5.67304	0.0358047	0.0982241	0.176036	-0.416658	-0.230029	0.367517	0.273439	-0.162867	0.328339
15.11	0.9291	0.178175	3.42173	0.0458834	2.97414	1.79075	-0.762285	-3.68684	5.67632	0.0356498	0.0983786	0.175946	-0.416294	-0.231269	0.36824	0.273694	-0.162245	0.327976
15.12	0.929457	0.179159	3.42349	0.0417204	2.97183	1.79443	-0.759548	-3.68846	5.6796	0.0354945	0.0985335	0.175855	-0.415926	-0.232511	0.368965	0.273948	-0.161623	0.327613
15.13	0.929812	0.180144	3.42525	0.0375612	2.9695	1.79812	-0.756808	-3.69008	5.68288	0.0353386	0.0986887	0.175765	-0.415556	-0.233754	0.36969	0.274202	-0.161001	0.327251
15.14	0.930165	0.181131	3.42701	0.0334056	2.96717	1.80182	-0.754066	-3.69169	5.68615	0.0351822	0.0988443	0.175674	-0.415184	-0.234998	0.370415	0.274455	-0.16038	0.326888
15.15	0.930517	0.18212	3.42876	0.0292538	2.96482	1.80552	-0.751322	-3.6933	5.68942	0.0350253	0.0990003	0.175583	-0.414808	-0.236243	0.371142	0.274707	-0.159758	0.326526
15.16	0.930867	0.18311	3.43052	0.0251057	2.96245	1.80924	-0.748575	-3.69489	5.69269	0.0348679	0.0991568	0.175492	-0.41443	-0.23749	0.371869	0.274958	-0.159137	0.326163
15.17	0.931216	0.184101	3.43227	0.0209614	2.96008	1.81295	-0.745825	-3.69648	5.69595	0.0347099	0.0993136	0.1754	-0.414048	-0.238738	0.372597	0.275209	-0.158517	0.325801
15.18	0.931563	0.185094	3.43403	0.0168209	2.95769	1.81668	-0.743073	-3.69807	5.69921	0.0345513	0.0994708	0.175309	-0.413664	-0.239987	0.373326	0.275459	-0.157896	0.32544
15.19	0.931909	0.186089	3.43578	0.0126843	2.95529	1.82041	-0.740318	-3.69965	5.70246	0.0343922	0.0996284	0.175217	-0.413277	-0.241237	0.374055	0.275708	-0.157276	0.325078
15.2	0.932252	0.187085	3.43753	0.00855151	2.95288	1.82415	-0.737561	-3.70122	5.70571	0.0342326	0.0997864	0.175125	-0.412887	-0.242489	0.374785	0.275956	-0.156656	0.324716
15.21	0.932595	0.188083	3.43928	0.00442264	2.95045	1.8279	-0.734802	-3.70279	5.70896	0.0340724	0.0999447	0.175032	-0.412494	-0.243742	0.375516	0.276204	-0.156037	0.324355
15.22	0.932936	0.189083	3.44104	0.000297703	2.94802	1.83166	-0.73204	-3.70435	5.7122	0.0339117	0.100104	0.17494	-0.412098	-0.244997	0.376248	0.276451	-0.155418	0.323994
15.23	0.933275	0.190084	3.44278	-0.00382328	2.94557	1.83542	-0.729275	-3.7059	5.71544	0.0337504	0.100263	0.174847	-0.411699	-0.246252	0.37698	0.276698	-0.154799	0.323633
15.24	0.933612	0.191086	3.44453	-0.00794027	2.9431	1.83919	-0.726508	-3.70745	5.71868	0.0335886	0.100422	0.174754	-0.411298	-0.247509	0.377714	0.276944	-0.15418	0.323272
15.25	0.933948	0.192091	3.44628	-0.0120533	2.94063	1.84297	-0.723739	-3.70899	5.72191	0.0334261	0.100582	0.17466	-0.410893	-0.248768	0.378448	0.277189	-0.153562	0.322911
15.26	0.934282	0.193096	3.44803	-0.0161622	2.93814	1.84675	-0.720967	-3.71053	5.72514	0.0332632	0.100743	0.174567	-0.410486	-0.250027	0.379183	0.277433	-0.152943	0.32255
15.27	0.934615	0.194104	3.44977	-0.020267	2.93564	1.85054	-0.718193	-3.71206	5.72837	0.0330996	0.100903	0.174473	-0.410075	-0.251288	0.379918	0.277677	-0.152326	0.32219
15.28	0.934946	0.195113	3.45152	-0.0243678	2.93313	1.85434	-0.715416	-3.71358	5.73159	0.0329355	0.101065	0.174379	-0.409661	-0.252551	0.380655	0.27792	-0.151708	0.32183
15.29	0.935275	0.196124	3.45326	-0.0284644	2.9306	1.85815	-0.712637	-3.7151	5.73481	0.0327707	0.101226	0.174285	-0.409245	-0.253814	0.381392	0.278162	-0.151091	0.32147
15.3	0.935603	0.197136	3.455	-0.0325569	2.92806	1.86196	-0.709855	-3.71661	5.73802	0.0326054	0.101388	0.17419	-0.408825	-0.255079	0.38213	0.278404	-0.150474	0.32111
15.31	0.935929	0.19815	3.45675	-0.0366451	2.92551	1.86578	-0.707071	-3.71811	5.74123	0.0324396	0.101551	0.174095	-0.408403	-0.256346	0.382868	0.278644	-0.149857	0.32075
15.32	0.936253	0.199165	3.45849	-0.0407291	2.92295	1.86961	-0.704285	-3.71961	5.74444	0.0322731	0.101714	0.174	-0.407977	-0.257614	0.383608	0.278885	-0.149241	0.32039
15.33	0.936576	0.200182	3.46023	-0.0448089	2.92037	1.87345	-0.701496	-3.7211	5.74764	0.032106	0.101877	0.173905	-0.407548	-0.258883	0.384348	0.279124	-0.148624	0.320031
15.34	0.936897	0.201201	3.46197	-0.0488844	2.91779	1.87729	-0.698704	-3.72259	5.75084	0.0319384	0.10204	0.17381	-0.407116	-0.260153	0.385089	0.279363	-0.148008	0.319672
15.35	0.937217	0.202222	3.4637	-0.0529555	2.91518	1.88114	-0.695911	-3.72407	5.75404	0.0317701	0.102204	0.173714	-0.406682	-0.261425	0.385831	0.279601	-0.147393	0.319312
15.36	0.937534	0.203244	3.46544	-0.0570224	2.91257	1.885	-0.693115	-3.72554	5.75723	0.0316012	0.102369	0.173618	-0.406244	-0.262698	0.386574	0.279839	-0.146777	0.318953
15.37	0.93785	0.204267	3.46718	-0.0610848	2.90994	1.88887	-0.690316	-3.72701	5.76042	0.0314317	0.102534	0.173522	-0.405803	-0.263973	0.387318	0.280076	-0.146162	0.318595
15.38	0.938165	0.205293	3.46891	-0.0651428	2.9073	1.89274	-0.687516	-3.72847	5.76361	0.0312616	0.102699	0.173426	-0.405358	-0.265249	0.388062	0.280312	-0.145547	0.318236
15.39	0.938477	0.20632	3.47065	-0.0691964	2.90465	1.89662	-0.684713	-3.72993	5.76679	0.0310909	0.102865	0.173329	-0.404911	-0.266526	0.388807	0.280547	-0.144933	0.317877
15.4	0.938788	0.207348	3.47238	-0.0732455	2.90199	1.90051	-0.681907	-3.73138	5.76997	0.0309196	0.103031	0.173232	-0.40446	-0.267805	0.389553	0.280782	-0.144318	0.317519
15.41	0.939097	0.208379	3.47411	-0.0772901	2.89931	1.9044	-0.679099	-3.73282	5.77315	0.0307476	0.103197	0.173135	-0.404007	-0.269086	0.3903	0.281016	-0.143704	0.317161
15.42	0.939405	0.20941	3.47584	-0.0813302	2.89662	1.90831	-0.676289	-3.73426	5.77632	0.030575	0.103364	0.173037	-0.40355	-0.270367	0.391048	0.28125	-0.14309	0.316803
15.43	0.939711	0.210444	3.47757	-0.0853657	2.89391	1.91222	-0.673477	-3.73569	5.77949	0.0304018	0.103532	0.17294	-0.40309	-0.27165	0.391796	0.281482	-0.142477	0.316445
15.44	0.940015	0.211479	3.4793	-0.0893966	2.8912	1.91614	-0.670662	-3.73711	5.78265	0.030228	0.1037	0.172842	-0.402626	-0.272935	0.392545	0.281715	-0.141863	0.316087
15.45	0.940317	0.212516	3.48103	-0.0934229	2.88847	1.92006	-0.667845	-3.73853	5.78581	0.0300535	0.103868	0.172744	-0.40216	-0.274221	0.393295	0.281946	-0.14125	0.315729
15.46	0.940617	0.213555	3.48276	-0.0974444	2.88572	1.92399	-0.665025	-3.73995	5.78897	0.0298783	0.104036	0.172645	-0.40169	-0.275508	0.394046	0.282177	-0.140638	0.315372
15.47	0.940916	0.214595	3.48449	-0.101461	2.88297	1.92793	-0.662203	-3.74135	5.79212	0.0297026	0.104205	0.172547	-0.401217	-0.276797	0.394798	0.282407	-0.140025	0.315015
15.48	0.941213	0.215638	3.48621	-0.105474	2.8802	1.93188	-0.659379	-3.74275	5.79527	0.0295261	0.104375	0.172448	-0.400741	-0.278087	0.395551	0.282636	-0.139413	0.314657
15.49	0.941508	0.216681	3.48794	-0.109481	2.87742	1.93584	-0.656553	-3.74415	5.79842	0.029349	0.104545	0.172349	-0.400261	-0.279379	0.396304	0.282865	-0.138801	0.3143
15.5	0.941802	0.217727	3.48966	-0.113484	2.87463	1.9398	-0.653724	-3.74553	5.80156	0.0291713	0.104715	0.172249	-0.399778	-0.280672	0.397059	0.283093	-0.138189	0.313943
15.51	0.942094	0.218774	3.49138	-0.117481	2.87182	1.94377	-0.650893	-3.74692	5.8047	0.0289928	0.104886	0.17215	-0.399292	-0.281966	0.397814	0.283321	-0.137577	0.313587
15.52	0.942384	0.219823	3.4931	-0.121474	2.869	1.94775	-0.64806	-3.74829	5.80784	0.0288137	0.105057	0.17205	-0.398802	-0.283262	0.39857	0.283547	-0.136966	0.31323
15.53	0.942672	0.220873	3.49482	-0.125462	2.86617	1.95174	-0.645225	-3.74966	5.81097	0.028634	0.105229	0.17195	-0.39831	-0.28456	0.399327	0.283774	-0.136355	0.312874
15.54	0.942958	0.221926	3.49654	-0.129445	2.86332	1.95573	-0.642387	-3.75102	5.8141	0.0284535	0.105401	0.17185	-0.397813	-0.285859	0.400084	0.283999	-0.135744	0.312517
15.55	0.943243	0.22298	3.49826	-0.133423	2.86046	1.95973	-0.639547	-3.75238	5.81722	0.0282724	0.105573	0.171749	-0.397314	-0.287159	0.400843	0.284224	-0.135134	0.312161
15.56	0.943525	0.224035	3.49998	-0.137397	2.85759	1.96374	-0.636705	-3.75373	5.82034	0.0280906	0.105746	0.171648	-0.39681	-0.288461	0.401602	0.284448	-0.134523	0.311805
15.57	0.943806	0.225093	3.5017	-0.141365	2.85471	1.96775	-0.63386	-3.75508	5.82346	0.0279081	0.105919	0.171547	-0.396304	-0.289765	0.402363	0.284672	-0.133913	0.311449
15.58	0.944085	0.226152	3.50341	-0.145328	2.85181	1.97178	-0.631014	-3.75642	5.82658	0.0277249	0.106093	0.171446	-0.395794	-0.29107	0.403124	0.284894	-0.133303	0.311094
15.59	0.944363	0.227213	3.50513	-0.149286	2.8489	1.97581	-0.628165	-3.75775	5.82969	0.027541	0.106267	0.171344	-0.395281	-0.292376	0.403886	0.285117	-0.132694	0.310738
15.6	0.944638	0.228276	3.50684	-0.153239	2.84598	1.97985	-0.625313	-3.75908	5.8328	0.0273564	0.106442	0.171242	-0.394764	-0.293684	0.404649	0.285338	-0.132084	0.310383
15.61	0.944912	0.22934	3.50855	-0.157186	2.84304	1.98389	-0.62246	-3.7604	5.8359	0.0271711	0.106617	0.17114	-0.394243	-0.294994	0.405413	0.285559	-0.131475	0.310027
15.62	0.945183	0.230406	3.51026	-0.161129	2.84009	1.98795	-0.619604	-3.76171	5.839	0.026985	0.106793	0.171038	-0.39372	-0.296304	0.406178	0.285779	-0.130866	0.309672
15.63	0.945453	0.231474	3.51197	-0.165066	2.83713	1.99201	-0.616747	-3.76302	5.8421	0.0267983	0.106969	0.170935	-0.393192	-0.297617	0.406943	0.285999	-0.130258	0.309317
15.64	0.945721	0.232544	3.51368	-0.168998	2.83415	1.99608	-0.613887	-3.76432	5.84519	0.0266108	0.107145	0.170832	-0.392661	-0.298931	0.40771	0.286218	-0.129649	0.308962
15.65	0.945987	0.233615	3.51539	-0.172924	2.83116	2.00016	-0.611025	-3.76562	5.84828	0.0264226	0.107322	0.170729	-0.392127	-0.300247	0.408477	0.286436	-0.129041	0.308607
15.66	0.946251	0.234688	3.5171	-0.176846	2.82816	2.00424	-0.60816	-3.76691	5.85137	0.0262337	0.107499	0.170625	-0.391589	-0.301564	0.409245	0.286654	-0.128433	0.308253
15.67	0.946514	0.235763	3.5188	-0.180761	2.82514	2.00833	-0.605294	-3.7682	5.85445	0.026044	0.107677	0.170522	-0.391047	-0.302882	0.410015	0.286871	-0.127825	0.307898
15.68	0.946774	0.23684	3.52051	-0.184672	2.82211	2.01243	-0.602425	-3.76947	5.85753	0.0258536	0.107855	0.170418	-0.390502	-0.304203	0.410785	0.287087	-0.127218	0.307544
