t	y1	y2	y3	y4	y5	y6	y7	y8	y9	y10	y11	y12	y13	y14	y15	y16	y17	y18
13.14	8.74371	-10.4657	10.4657	-8.74371	10.4657	-10.4657	0	0	0	0.780144	-0.906473	0.906473	-0.780144	0.906473	-0.906473	0	0	0
13.15	8.75151	-10.4748	10.4748	-8.75151	10.4748	-10.4748	0	0	0	0.780138	-0.906465	0.906465	-0.780138	0.906465	-0.906465	0	0	0
13.16	8.75931	-10.4838	10.4838	-8.75931	10.4838	-10.4838	0	0	0	0.780131	-0.906457	0.906457	-0.780131	0.906457	-0.906457	0	0	0
13.17	8.76712	-10.4929	10.4929	-8.76712	10.4929	-10.4929	0	0	0	0.780125	-0.90645	0.90645	-0.780125	0.90645	-0.90645	0	0	0
13.18	8.77492	-10.5019	10.5019	-8.77492	10.5019	-10.5019	0	0	0	0.780118	-0.906442	0.906442	-0.780118	0.906442	-0.906442	0	0	0
13.19	8.78272	-10.511	10.511	-8.78272	10.511	-10.511	0	0	0	0.780112	-0.906434	0.906434	-0.780112	0.906434	-0.906434	0	0	0
13.2	8.79052	-10.5201	10.5201	-8.79052	10.5201	-10.5201	0	0	0	0.780106	-0.906427	0.906427	-0.780106	0.906427	-0.906427	0	0	0
13.21	8.79832	-10.5291	10.5291	-8.79832	10.5291	-10.5291	0	0	0	0.780099	-0.906419	0.906419	-0.780099	0.906419	-0.906419	0	0	0
13.22	8.80612	-10.5382	10.5382	-8.80612	10.5382	-10.5382	0	0	0	0.780093	-0.906411	0.906411	-0.780093	0.906411	-0.906411	0	0	0
13.23	8.81392	-10.5473	10.5473	-8.81392	10.5473	-10.5473	0	0	0	0.780087	-0.906404	0.906404	-0.780087	0.906404	-0.906404	0	0	0
13.24	8.82172	-10.5563	10.5563	-8.82172	10.5563	-10.5563	0	0	0	0.78008	-0.906396	0.906396	-0.78008	0.906396	-0.906396	0	0	0
13.25	8.82952	-10.5654	10.5654	-8.82952	10.5654	-10.5654	0	0	0	0.780074	-0.906388	0.906388	-0.780074	0.906388	-0.906388	0	0	0
13.26	8.83733	-10.5745	10.5745	-8.83733	10.5745	-10.5745	0	0	0	0.780067	-0.906381	0.906381	-0.780067	0.906381	-0.906381	0	0	0
13.27	8.84513	-10.5835	10.5835	-8.84513	10.5835	-10.5835	0	0	0	0.780061	-0.906373	0.906373	-0.780061	0.906373	-0.906373	0	0	0
13.28	8.85293	-10.5926	10.5926	-8.85293	10.5926	-10.5926	0	0	0	0.780055	-0.906366	0.906366	-0.780055	0.906366	-0.906366	0	0	0
13.29	8.86073	-10.6016	10.6016	-8.86073	10.6016	-10.6016	0	0	0	0.780049	-0.906358	0.906358	-0.780049	0.906358	-0.906358	0	0	0
13.3	8.86853	-10.6107	10.6107	-8.86853	10.6107	-10.6107	0	0	0	0.780042	-0.906351	0.906351	-0.780042	0.906351	-0.906351	0	0	0
13.31	8.87633	-10.6198	10.6198	-8.87633	10.6198	-10.6198	0	0	0	0.780036	-0.906343	0.906343	-0.780036	0.906343	-0.906343	0	0	0
13.32	8.88413	-10.6288	10.6288	-8.88413	10.6288	-10.6288	0	0	0	0.78003	-0.906336	0.906336	-0.78003	0.906336	-0.906336	0	0	0
13.33	8.89193	-10.6379	10.6379	-8.89193	10.6379	-10.6379	0	0	0	0.780023	-0.906328	0.906328	-0.780023	0.906328	-0.906328	0	0	0
13.34	8.89973	-10.647	10.647	-8.89973	10.647	-10.647	0	0	0	0.780017	-0.906321	0.906321	-0.780017	0.906321	-0.906321	0	0	0
13.35	8.90753	-10.656	10.656	-8.90753	10.656	-10.656	0	0	0	0.780011	-0.906313	0.906313	-0.780011	0.906313	-0.906313	0	0	0
13.36	8.91533	-10.6651	10.6651	-8.91533	10.6651	-10.6651	0	0	0	0.780005	-0.906306	0.906306	-0.780005	0.906306	-0.906306	0	0	0
13.37	8.92313	-10.6742	10.6742	-8.92313	10.6742	-10.6742	0	0	0	0.779999	-0.906298	0.906298	-0.779999	0.906298	-0.906298	0	0	0
13.38	8.93093	-10.6832	10.6832	-8.93093	10.6832	-10.6832	0	0	0	0.779992	-0.906291	0.906291	-0.779992	0.906291	-0.906291	0	0	0
13.39	8.93873	-10.6923	10.6923	-8.93873	10.6923	-10.6923	0	0	0	0.779986	-0.906284	0.906284	-0.779986	0.906284	-0.906284	0	0	0
13.4	8.94653	-10.7013	10.7013	-8.94653	10.7013	-10.7013	0	0	0	0.77998	-0.906276	0.906276	-0.77998	0.906276	-0.906276	0	0	0
13.41	8.95433	-10.7104	10.7104	-8.95433	10.7104	-10.7104	0	0	0	0.779974	-0.906269	0.906269	-0.779974	0.906269	-0.906269	0	0	0
13.42	8.96213	-10.7195	10.7195	-8.96213	10.7195	-10.7195	0	0	0	0.779968	-0.906261	0.906261	-0.779968	0.906261	-0.906261	0	0	0
13.43	8.96993	-10.7285	10.7285	-8.96993	10.7285	-10.7285	0	0	0	0.779961	-0.906254	0.906254	-0.779961	0.906254	-0.906254	0	0	0
13.44	8.97773	-10.7376	10.7376	-8.97773	10.7376	-10.7376	0	0	0	0.779955	-0.906247	0.906247	-0.779955	0.906247	-0.906247	0	0	0
13.45	8.98553	-10.7467	10.7467	-8.98553	10.7467	-10.7467	0	0	0	0.779949	-0.906239	0.906239	-0.779949	0.906239	-0.906239	0	0	0
13.46	8.99333	-10.7557	10.7557	-8.99333	10.7557	-10.7557	0	0	0	0.779943	-0.906232	0.906232	-0.779943	0.906232	-0.906232	0	0	0
13.47	9.00113	-10.7648	10.7648	-9.00113	10.7648	-10.7648	0	0	0	0.779937	-0.906225	0.906225	-0.779937	0.906225	-0.906225	0	0	0
13.48	9.00893	-10.7738	10.7738	-9.00893	10.7738	-10.7738	0	0	0	0.779931	-0.906217	0.906217	-0.779931	0.906217	-0.906217	0	0	0
13.49	9.01672	-10.7829	10.7829	-9.01672	10.7829	-10.7829	0	0	0	0.779925	-0.90621	0.90621	-0.779925	0.90621	-0.90621	0	0	0
13.5	9.02452	-10.792	10.792	-9.02452	10.792	-10.792	0	0	0	0.779919	-0.906203	0.906203	-0.779919	0.906203	-0.906203	0	0	0
13.51	9.03232	-10.801	10.801	-9.03232	10.801	-10.801	0	0	0	0.779913	-0.906196	0.906196	-0.779913	0.906196	-0.906196	0	0	0
13.52	9.04012	-10.8101	10.8101	-9.04012	10.8101	-10.8101	0	0	0	0.779907	-0.906188	0.906188	-0.779907	0.906188	-0.906188	0	0	0
13.53	9.04792	-10.8192	10.8192	-9.04792	10.8192	-10.8192	0	0	0	0.7799	-0.906181	0.906181	-0.7799	0.906181	-0.906181	0	0	0
13.54	9.05572	-10.8282	10.8282	-9.05572	10.8282	-10.8282	0	0	0	0.779894	-0.906174	0.906174	-0.779894	0.906174	-0.906174	0	0	0
13.55	9.06352	-10.8373	10.8373	-9.06352	10.8373	-10.8373	0	0	0	0.779888	-0.906167	0.906167	-0.779888	0.906167	-0.906167	0	0	0
13.56	9.07132	-10.8463	10.8463	-9.07132	10.8463	-10.8463	0	0	0	0.779882	-0.906159	0.906159	-0.779882	0.906159	-0.906159	0	0	0
13.57	9.07912	-10.8554	10.8554	-9.07912	10.8554	-10.8554	0	0	0	0.779876	-0.906152	0.906152	-0.779876	0.906152	-0.906152	0	0	0
13.58	9.08692	-10.8645	10.8645	-9.08692	10.8645	-10.8645	0	0	0	0.77987	-0.906145	0.906145	-0.77987	0.906145	-0.906145	0	0	0
13.59	9.09471	-10.8735	10.8735	-9.09471	10.8735	-10.8735	0	0	0	0.779864	-0.906138	0.906138	-0.779864	0.906138	-0.906138	0	0	0
13.6	9.10251	-10.8826	10.8826	-9.10251	10.8826	-10.8826	0	0	0	0.779858	-0.906131	0.906131	-0.779858	0.906131	-0.906131	0	0	0
13.61	9.11031	-10.8916	10.8916	-9.11031	10.8916	-10.8916	0	0	0	0.779852	-0.906124	0.906124	-0.779852	0.906124	-0.906124	0	0	0
13.62	9.11811	-10.9007	10.9007	-9.11811	10.9007	-10.9007	0	0	0	0.779846	-0.906117	0.906117	-0.779846	0.906117	-0.906117	0	0	0
13.63	9.12591	-10.9098	10.9098	-9.12591	10.9098	-10.9098	0	0	0	0.779841	-0.906109	0.906109	-0.779841	0.906109	-0.906109	0	0	0
13.64	9.13371	-10.9188	10.9188	-9.13371	10.9188	-10.9188	0	0	0	0.779835	-0.906102	0.906102	-0.779835	0.906102	-0.906102	0	0	0
13.65	9.14151	-10.9279	10.9279	-9.14151	10.9279	-10.9279	0	0	0	0.779829	-0.906095	0.906095	-0.779829	0.906095	-0.906095	0	0	0
13.66	9.1493	-10.937	10.937	-9.1493	10.937	-10.937	0	0	0	0.779823	-0.906088	0.906088	-0.779823	0.906088	-0.906088	0	0	0
13.67	9.1571	-10.946	10.946	-9.1571	10.946	-10.946	0	0	0	0.779817	-0.906081	0.906081	-0.779817	0.906081	-0.906081	0	0	0
13.68	9.1649	-10.9551	10.9551	-9.1649	10.9551	-10.9551	0	0	0	0.779811	-0.906074	0.906074	-0.779811	0.906074	-0.906074	0	0	0
13.69	9.1727	-10.9641	10.9641	-9.1727	10.9641	-10.9641	0	0	0	0.779805	-0.906067	0.906067	-0.779805	0.906067	-0.906067	0	0	0
13.7	9.1805	-10.9732	10.9732	-9.1805	10.9732	-10.9732	0	0	0	0.779799	-0.90606	0.90606	-0.779799	0.90606	-0.90606	0	0	0
13.71	9.18829	-10.9823	10.9823	-9.18829	10.9823	-10.9823	0	0	0	0.779793	-0.906053	0.906053	-0.779793	0.906053	-0.906053	0	0	0
13.72	9.19609	-10.9913	10.9913	-9.19609	10.9913	-10.9913	0	0	0	0.779787	-0.906046	0.906046	-0.779787	0.906046	-0.906046	0	0	0
13.73	9.20389	-11.0004	11.0004	-9.20389	11.0004	-11.0004	0	0	0	0.779782	-0.906039	0.906039	-0.779782	0.906039	-0.906039	0	0	0
13.74	9.21169	-11.0094	11.0094	-9.21169	11.0094	-11.0094	0	0	0	0.779776	-0.906032	0.906032	-0.779776	0.906032	-0.906032	0	0	0
13.75	9.21949	-11.0185	11.0185	-9.21949	11.0185	-11.0185	0	0	0	0.77977	-0.906025	0.906025	-0.77977	0.906025	-0.906025	0	0	0
13.76	9.22728	-11.0276	11.0276	-9.22728	11.0276	-11.0276	0	0	0	0.779764	-0.906018	0.906018	-0.779764	0.906018	-0.906018	0	0	0
13.77	9.23508	-11.0366	11.0366	-9.23508	11.0366	-11.0366	0	0	0	0.779758	-0.906011	0.906011	-0.779758	0.906011	-0.906011	0	0	0
13.78	9.24288	-11.0457	11.0457	-9.24288	11.0457	-11.0457	0	0	0	0.779752	-0.906004	0.906004	-0.779752	0.906004	-0.906004	0	0	0
13.79	9.25068	-11.0547	11.0547	-9.25068	11.0547	-11.0547	0	0	0	0.779747	-0.905997	0.905997	-0.779747	0.905997	-0.905997	0	0	0
13.8	9.25847	-11.0638	11.0638	-9.25847	11.0638	-11.0638	0	0	0	0.779741	-0.90599	0.90599	-0.779741	0.90599	-0.90599	0	0	0
13.81	9.26627	-11.0729	11.0729	-9.26627	11.0729	-11.0729	0	0	0	0.779735	-0.905983	0.905983	-0.779735	0.905983	-0.905983	0	0	0
13.82	9.27407	-11.0819	11.0819	-9.27407	11.0819	-11.0819	0	0	0	0.779729	-0.905976	0.905976	-0.779729	0.905976	-0.905976	0	0	0
13.83	9.28187	-11.091	11.091	-9.28187	11.091	-11.091	0	0	0	0.779724	-0.90597	0.90597	-0.779724	0.90597	-0.90597	0	0	0
13.84	9.28966	-11.1	11.1	-9.28966	11.1	-11.1	0	0	0	0.779718	-0.905963	0.905963	-0.779718	0.905963	-0.905963	0	0	0
13.85	9.29746	-11.1091	11.1091	-9.29746	11.1091	-11.1091	0	0	0	0.779712	-0.905956	0.905956	-0.779712	0.905956	-0.905956	0	0	0
13.86	9.30526	-11.1182	11.1182	-9.30526	11.1182	-11.1182	0	0	0	0.779706	-0.905949	0.905949	-0.779706	0.905949	-0.905949	0	0	0
13.87	9.31305	-11.1272	11.1272	-9.31305	11.1272	-11.1272	0	0	0	0.779701	-0.905942	0.905942	-0.779701	0.905942	-0.905942	0	0	0
13.88	9.32085	-11.1363	11.1363	-9.32085	11.1363	-11.1363	0	0	0	0.779695	-0.905935	0.905935	-0.779695	0.905935	-0.905935	0	0	0
13.89	9.32865	-11.1453	11.1453	-9.32865	11.1453	-11.1453	0	0	0	0.779689	-0.905929	0.905929	-0.779689	0.905929	-0.905929	0	0	0
13.9	9.33645	-11.1544	11.1544	-9.33645	11.1544	-11.1544	0	0	0	0.779683	-0.905922	0.905922	-0.779683	0.905922	-0.905922	0	0	0
13.91	9.34424	-11.1635	11.1635	-9.34424	11.1635	-11.1635	0	0	0	0.779678	-0.905915	0.905915	-0.779678	0.905915	-0.905915	0	0	0
13.92	9.35204	-11.1725	11.1725	-9.35204	11.1725	-11.1725	0	0	0	0.779672	-0.905908	0.905908	-0.779672	0.905908	-0.905908	0	0	0
13.93	9.35984	-11.1816	11.1816	-9.35984	11.1816	-11.1816	0	0	0	0.779666	-0.905901	0.905901	-0.779666	0.905901	-0.905901	0	0	0
13.94	9.36763	-11.1906	11.1906	-9.36763	11.1906	-11.1906	0	0	0	0.779661	-0.905895	0.905895	-0.779661	0.905895	-0.905895	0	0	0
13.95	9.37543	-11.1997	11.1997	-9.37543	11.1997	-11.1997	0	0	0	0.779655	-0.905888	0.905888	-0.779655	0.905888	-0.905888	0	0	0
13.96	9.38323	-11.2087	11.2087	-9.38323	11.2087	-11.2087	0	0	0	0.77965	-0.905881	0.905881	-0.77965	0.905881	-0.905881	0	0	0
13.97	9.39102	-11.2178	11.2178	-9.39102	11.2178	-11.2178	0	0	0	0.779644	-0.905874	0.905874	-0.779644	0.905874	-0.905874	0	0	0
13.98	9.39882	-11.2269	11.2269	-9.39882	11.2269	-11.2269	0	0	0	0.779638	-0.905868	0.905868	-0.779638	0.905868	-0.905868	0	0	0
13.99	9.40661	-11.2359	11.2359	-9.40661	11.2359	-11.2359	0	0	0	0.779633	-0.905861	0.905861	-0.779633	0.905861	-0.905861	0	0	0
14	9.41441	-11.245	11.245	-9.41441	11.245	-11.245	0	0	0	0.779627	-0.905854	0.905854	-0.779627	0.905854	-0.905854	0	0	0
14.01	9.42221	-11.254	11.254	-9.42221	11.254	-11.254	0	0	0	0.779621	-0.905848	0.905848	-0.779621	0.905848	-0.905848	0	0	0
14.02	9.43	-11.2631	11.2631	-9.43	11.2631	-11.2631	0	0	0	0.779616	-0.905841	0.905841	-0.779616	0.905841	-0.905841	0	0	0
14.03	9.4378	-11.2722	11.2722	-9.4378	11.2722	-11.2722	0	0	0	0.77961	-0.905834	0.905834	-0.77961	0.905834	-0.905834	0	0	0
14.04	9.4456	-11.2812	11.2812	-9.4456	11.2812	-11.2812	0	0	0	0.779605	-0.905828	0.905828	-0.779605	0.905828	-0.905828	0	0	0
14.05	9.45339	-11.2903	11.2903	-9.45339	11.2903	-11.2903	0	0	0	0.779599	-0.905821	0.905821	-0.779599	0.905821	-0.905821	0	0	0
14.06	9.46119	-11.2993	11.2993	-9.46119	11.2993	-11.2993	0	0	0	0.779594	-0.905814	0.905814	-0.779594	0.905814	-0.905814	0	0	0
14.07	9.46898	-11.3084	11.3084	-9.46898	11.3084	-11.3084	0	0	0	0.779588	-0.905808	0.905808	-0.779588	0.905808	-0.905808	0	0	0
14.08	9.47678	-11.3174	11.3174	-9.47678	11.3174	-11.3174	0	0	0	0.779583	-0.905801	0.905801	-0.779583	0.905801	-0.905801	0	0	0
14.09	9.48458	-11.3265	11.3265	-9.48458	11.3265	-11.3265	0	0	0	0.779577	-0.905795	0.905795	-0.779577	0.905795	-0.905795	0	0	0
14.1	9.49237	-11.3356	11.3356	-9.49237	11.3356	-11.3356	0	0	0	0.779572	-0.905788	0.905788	-0.779572	0.905788	-0.905788	0	0	0
14.11	9.50017	-11.3446	11.3446	-9.50017	11.3446	-11.3446	0	0	0	0.779566	-0.905781	0.905781	-0.779566	0.905781	-0.905781	0	0	0
14.12	9.50796	-11.3537	11.3537	-9.50796	11.3537	-11.3537	0	0	0	0.779561	-0.905775	0.905775	-0.779561	0.905775	-0.905775	0	0	0
14.13	9.51576	-11.3627	11.3627	-9.51576	11.3627	-11.3627	0	0	0	0.779555	-0.905768	0.905768	-0.779555	0.905768	-0.905768	0	0	0
14.14	9.52355	-11.3718	11.3718	-9.52355	11.3718	-11.3718	0	0	0	0.77955	-0.905762	0.905762	-0.77955	0.905762	-0.905762	0	0	0
14.15	9.53135	-11.3809	11.3809	-9.53135	11.3809	-11.3809	0	0	0	0.779544	-0.905755	0.905755	-0.779544	0.905755	-0.905755	0	0	0
14.16	9.53914	-11.3899	11.3899	-9.53914	11.3899	-11.3899	0	0	0	0.779539	-0.905749	0.905749	-0.779539	0.905749	-0.905749	0	0	0
14.17	9.54694	-11.399	11.399	-9.54694	11.399	-11.399	0	0	0	0.779533	-0.905742	0.905742	-0.779533	0.905742	-0.905742	0	0	0
14.18	9.55474	-11.408	11.408	-9.55474	11.408	-11.408	0	0	0	0.779528	-0.905736	0.905736	-0.779528	0.905736	-0.905736	0	0	0
14.19	9.56253	-11.4171	11.4171	-9.56253	11.4171	-11.4171	0	0	0	0.779522	-0.905729	0.905729	-0.779522	0.905729	-0.905729	0	0	0
14.2	9.57033	-11.4261	11.4261	-9.57033	11.4261	-11.4261	0	0	0	0.779517	-0.905723	0.905723	-0.779517	0.905723	-0.905723	0	0	0
14.21	9.57812	-11.4352	11.4352	-9.57812	11.4352	-11.4352	0	0	0	0.779511	-0.905716	0.905716	-0.779511	0.905716	-0.905716	0	0	0
14.22	9.58592	-11.4443	11.4443	-9.58592	11.4443	-11.4443	0	0	0	0.779506	-0.90571	0.90571	-0.779506	0.90571	-0.90571	0	0	0
14.23	9.59371	-11.4533	11.4533	-9.59371	11.4533	-11.4533	0	0	0	0.779501	-0.905703	0.905703	-0.779501	0.905703	-0.905703	0	0	0
14.24	9.60151	-11.4624	11.4624	-9.60151	11.4624	-11.4624	0	0	0	0.779495	-0.905697	0.905697	-0.779495	0.905697	-0.905697	0	0	0
14.25	9.6093	-11.4714	11.4714	-9.6093	11.4714	-11.4714	0	0	0	0.77949	-0.90569	0.90569	-0.77949	0.90569	-0.90569	0	0	0
14.26	9.6171	-11.4805	11.4805	-9.6171	11.4805	-11.4805	0	0	0	0.779484	-0.905684	0.905684	-0.779484	0.905684	-0.905684	0	0	0
14.27	9.62489	-11.4895	11.4895	-9.62489	11.4895	-11.4895	0	0	0	0.779479	-0.905678	0.905678	-0.779479	0.905678	-0.905678	0	0	0
14.28	9.63269	-11.4986	11.4986	-9.63269	11.4986	-11.4986	0	0	0	0.779474	-0.905671	0.905671	-0.779474	0.905671	-0.905671	0	0	0
14.29	9.64048	-11.5077	11.5077	-9.64048	11.5077	-11.5077	0	0	0	0.779468	-0.905665	0.905665	-0.779468	0.905665	-0.905665	0	0	0
14.3	9.64828	-11.5167	11.5167	-9.64828	11.5167	-11.5167	0	0	0	0.779463	-0.905658	0.905658	-0.779463	0.905658	-0.905658	0	0	0
14.31	9.65607	-11.5258	11.5258	-9.65607	11.5258	-11.5258	0	0	0	0.779458	-0.905652	0.905652	-0.779458	0.905652	-0.905652	0	0	0
14.32	9.66386	-11.5348	11.5348	-9.66386	11.5348	-11.5348	0	0	0	0.779452	-0.905646	0.905646	-0.779452	0.905646	-0.905646	0	0	0
14.33	9.67166	-11.5439	11.5439	-9.67166	11.5439	-11.5439	0	0	0	0.779447	-0.905639	0.905639	-0.779447	0.905639	-0.905639	0	0	0
14.34	9.67945	-11.5529	11.5529	-9.67945	11.5529	-11.5529	0	0	0	0.779442	-0.905633	0.905633	-0.779442	0.905633	-0.905633	0	0	0
14.35	9.68725	-11.562	11.562	-9.68725	11.562	-11.562	0	0	0	0.779436	-0.905627	0.905627	-0.779436	0.905627	-0.905627	0	0	0
14.36	9.69504	-11.571	11.571	-9.69504	11.571	-11.571	0	0	0	0.779431	-0.90562	0.90562	-0.779431	0.90562	-0.90562	0	0	0
14.37	9.70284	-11.5801	11.5801	-9.70284	11.5801	-11.5801	0	0	0	0.779426	-0.905614	0.905614	-0.779426	0.905614	-0.905614	0	0	0
14.38	9.71063	-11.5892	11.5892	-9.71063	11.5892	-11.5892	0	0	0	0.779421	-0.905608	0.905608	-0.779421	0.905608	-0.905608	0	0	0
14.39	9.71842	-11.5982	11.5982	-9.71842	11.5982	-11.5982	0	0	0	0.779415	-0.905602	0.905602	-0.779415	0.905602	-0.905602	0	0	0
14.4	9.72622	-11.6073	11.6073	-9.72622	11.6073	-11.6073	0	0	0	0.77941	-0.905595	0.905595	-0.77941	0.905595	-0.905595	0	0	0
14.41	9.73401	-11.6163	11.6163	-9.73401	11.6163	-11.6163	0	0	0	0.779405	-0.905589	0.905589	-0.779405	0.905589	-0.905589	0	0	0
14.42	9.74181	-11.6254	11.6254	-9.74181	11.6254	-11.6254	0	0	0	0.7794	-0.905583	0.905583	-0.7794	0.905583	-0.905583	0	0	0
14.43	9.7496	-11.6344	11.6344	-9.7496	11.6344	-11.6344	0	0	0	0.779394	-0.905577	0.905577	-0.779394	0.905577	-0.905577	0	0	0
14.44	9.7574	-11.6435	11.6435	-9.7574	11.6435	-11.6435	0	0	0	0.779389	-0.90557	0.90557	-0.779389	0.90557	-0.90557	0	0	0
14.45	9.76519	-11.6526	11.6526	-9.76519	11.6526	-11.6526	0	0	0	0.779384	-0.905564	0.905564	-0.779384	0.905564	-0.905564	0	0	0
14.46	9.77298	-11.6616	11.6616	-9.77298	11.6616	-11.6616	0	0	0	0.779379	-0.905558	0.905558	-0.779379	0.905558	-0.905558	0	0	0
14.47	9.78078	-11.6707	11.6707	-9.78078	11.6707	-11.6707	0	0	0	0.779374	-0.905552	0.905552	-0.779374	0.905552	-0.905552	0	0	0
14.48	9.78857	-11.6797	11.6797	-9.78857	11.6797	-11.6797	0	0	0	0.779368	-0.905545	0.905545	-0.779368	0.905545	-0.905545	0	0	0
14.49	9.79636	-11.6888	11.6888	-9.79636	11.6888	-11.6888	0	0	0	0.779363	-0.905539	0.905539	-0.779363	0.905539	-0.905539	0	0	0
14.5	9.80416	-11.6978	11.6978	-9.80416	11.6978	-11.6978	0	0	0	0.779358	-0.905533	0.905533	-0.779358	0.905533	-0.905533	0	0	0
14.51	9.81195	-11.7069	11.7069	-9.81195	11.7069	-11.7069	0	0	0	0.779353	-0.905527	0.905527	-0.779353	0.905527	-0.905527	0	0	0
14.52	9.81974	-11.7159	11.7159	-9.81974	11.7159	-11.7159	0	0	0	0.779348	-0.905521	0.905521	-0.779348	0.905521	-0.905521	0	0	0
14.53	9.82754	-11.725	11.725	-9.82754	11.725	-11.725	0	0	0	0.779342	-0.905515	0.905515	-0.779342	0.905515	-0.905515	0	0	0
14.54	9.83533	-11.7341	11.7341	-9.83533	11.7341	-11.7341	0	0	0	0.779337	-0.905508	0.905508	-0.779337	0.905508	-0.905508	0	0	0
14.55	9.84313	-11.7431	11.7431	-9.84313	11.7431	-11.7431	0	0	0	0.779332	-0.905502	0.905502	-0.779332	0.905502	-0.905502	0	0	0
14.56	9.85092	-11.7522	11.7522	-9.85092	11.7522	-11.7522	0	0	0	0.779327	-0.905496	0.905496	-0.779327	0.905496	-0.905496	0	0	0
14.57	9.85871	-11.7612	11.7612	-9.85871	11.7612	-11.7612	0	0	0	0.779322	-0.90549	0.90549	-0.779322	0.90549	-0.90549	0	0	0
14.58	9.8665	-11.7703	11.7703	-9.8665	11.7703	-11.7703	0	0	0	0.779317	-0.905484	0.905484	-0.779317	0.905484	-0.905484	0	0	0
14.59	9.8743	-11.7793	11.7793	-9.8743	11.7793	-11.7793	0	0	0	0.779312	-0.905478	0.905478	-0.779312	0.905478	-0.905478	0	0	0
14.6	9.88209	-11.7884	11.7884	-9.88209	11.7884	-11.7884	0	0	0	0.779307	-0.905472	0.905472	-0.779307	0.905472	-0.905472	0	0	0
14.61	9.88988	-11.7974	11.7974	-9.88988	11.7974	-11.7974	0	0	0	0.779302	-0.905466	0.905466	-0.779302	0.905466	-0.905466	0	0	0
14.62	9.89768	-11.8065	11.8065	-9.89768	11.8065	-11.8065	0	0	0	0.779296	-0.90546	0.90546	-0.779296	0.90546	-0.90546	0	0	0
14.63	9.90547	-11.8155	11.8155	-9.90547	11.8155	-11.8155	0	0	0	0.779291	-0.905454	0.905454	-0.779291	0.905454	-0.905454	0	0	0
14.64	9.91326	-11.8246	11.8246	-9.91326	11.8246	-11.8246	0	0	0	0.779286	-0.905448	0.905448	-0.779286	0.905448	-0.905448	0	0	0
14.65	9.92106	-11.8337	11.8337	-9.92106	11.8337	-11.8337	0	0	0	0.779281	-0.905442	0.905442	-0.779281	0.905442	-0.905442	0	0	0
14.66	9.92885	-11.8427	11.8427	-9.92885	11.8427	-11.8427	0	0	0	0.779276	-0.905436	0.905436	-0.779276	0.905436	-0.905436	0	0	0
14.67	9.93664	-11.8518	11.8518	-9.93664	11.8518	-11.8518	0	0	0	0.779271	-0.905429	0.905429	-0.779271	0.905429	-0.905429	0	0	0
14.68	9.94443	-11.8608	11.8608	-9.94443	11.8608	-11.8608	0	0	0	0.779266	-0.905423	0.905423	-0.779266	0.905423	-0.905423	0	0	0
14.69	9.95223	-11.8699	11.8699	-9.95223	11.8699	-11.8699	0	0	0	0.779261	-0.905417	0.905417	-0.779261	0.905417	-0.905417	0	0	0
14.7	9.96002	-11.8789	11.8789	-9.96002	11.8789	-11.8789	0	0	0	0.779256	-0.905411	0.905411	-0.779256	0.905411	-0.905411	0	0	0
14.71	9.96781	-11.888	11.888	-9.96781	11.888	-11.888	0	0	0	0.779251	-0.905406	0.905406	-0.779251	0.905406	-0.905406	0	0	0
14.72	9.9756	-11.897	11.897	-9.9756	11.897	-11.897	0	0	0	0.779246	-0.9054	0.9054	-0.779246	0.9054	-0.9054	0	0	0
14.73	9.9834	-11.9061	11.9061	-9.9834	11.9061	-11.9061	0	0	0	0.779241	-0.905394	0.905394	-0.779241	0.905394	-0.905394	0	0	0
14.74	9.99119	-11.9151	11.9151	-9.99119	11.9151	-11.9151	0	0	0	0.779236	-0.905388	0.905388	-0.779236	0.905388	-0.905388	0	0	0
14.75	9.99898	-11.9242	11.9242	-9.99898	11.9242	-11.9242	0	0	0	0.779231	-0.905382	0.905382	-0.779231	0.905382	-0.905382	0	0	0
14.76	10.0068	-11.9332	11.9332	-10.0068	11.9332	-11.9332	0	0	0	0.779226	-0.905376	0.905376	-0.779226	0.905376	-0.905376	0	0	0
14.77	10.0146	-11.9423	11.9423	-10.0146	11.9423	-11.9423	0	0	0	0.779221	-0.90537	0.90537	-0.779221	0.90537	-0.90537	0	0	0
14.78	10.0224	-11.9514	11.9514	-10.0224	11.9514	-11.9514	0	0	0	0.779216	-0.905364	0.905364	-0.779216	0.905364	-0.905364	0	0	0
14.79	10.0302	-11.9604	11.9604	-10.0302	11.9604	-11.9604	0	0	0	0.779211	-0.905358	0.905358	-0.779211	0.905358	-0.905358	0	0	0
14.8	10.0379	-11.9695	11.9695	-10.0379	11.9695	-11.9695	0	0	0	0.779206	-0.905352	0.905352	-0.779206	0.905352	-0.905352	0	0	0
14.81	10.0457	-11.9785	11.9785	-10.0457	11.9785	-11.9785	0	0	0	0.779201	-0.905346	0.905346	-0.779201	0.905346	-0.905346	0	0	0
14.82	10.0535	-11.9876	11.9876	-10.0535	11.9876	-11.9876	0	0	0	0.779196	-0.90534	0.90534	-0.779196	0.90534	-0.90534	0	0	0
14.83	10.0613	-11.9966	11.9966	-10.0613	11.9966	-11.9966	0	0	0	0.779191	-0.905334	0.905334	-0.779191	0.905334	-0.905334	0	0	0
