t	y1	y2	y3
8.38	6.89022	8.67548	25.7051
8.39	7.06874	8.74685	25.6174
8.4	7.23655	8.8278	25.5526
8.41	7.39568	8.91663	25.51
8.42	7.54777	9.01162	25.4892
8.43	7.69416	9.11101	25.4896
8.44	7.83584	9.21305	25.5109
8.45	7.97356	9.31596	25.5526
8.46	8.1078	9.41795	25.614
8.47	8.23882	9.51723	25.6945
8.48	8.36666	9.612	25.7934
8.49	8.49119	9.70049	25.9098
8.5	8.61212	9.78097	26.0426
8.51	8.72901	9.85174	26.1905
8.52	8.84128	9.91118	26.352
8.53	8.94827	9.95777	26.5256
8.54	9.04922	9.99013	26.7093
8.55	9.14331	10.007	26.901
8.56	9.22968	10.0074	27.0987
8.57	9.30746	9.99056	27.2997
8.58	9.37577	9.95583	27.5016
8.59	9.43377	9.90301	27.7016
8.6	9.4807	9.83213	27.8971
8.61	9.51584	9.74356	28.0854
8.62	9.53861	9.638	28.2636
8.63	9.54855	9.51648	28.4292
8.64	9.54534	9.38033	28.5798
8.65	9.52884	9.23118	28.7131
8.66	9.49908	9.07092	28.827
8.67	9.45626	8.90165	28.9199
8.68	9.4008	8.72564	28.9905
8.69	9.33328	8.54527	29.0377
8.7	9.25448	8.36297	29.0609
8.71	9.16533	8.18115	29.0599
8.72	9.06691	8.0022	29.0348
8.73	8.96044	7.82835	28.9861
8.74	8.84723	7.66171	28.9146
8.75	8.72868	7.50418	28.8214
8.76	8.60623	7.35744	28.7078
8.77	8.48135	7.22295	28.5755
8.78	8.35551	7.10191	28.4261
8.79	8.23015	6.99529	28.2615
8.8	8.10666	6.90382	28.0835
8.81	7.98638	6.82801	27.8943
8.82	7.87054	6.76817	27.6958
8.83	7.7603	6.72443	27.4899
8.84	7.65672	6.69677	27.2787
8.85	7.56072	6.68503	27.064
8.86	7.47315	6.68895	26.8477
8.87	7.39473	6.70817	26.6317
8.88	7.32608	6.74227	26.4175
8.89	7.2677	6.79078	26.207
8.9	7.22	6.85318	26.0017
8.91	7.18332	6.92893	25.8031
8.92	7.15788	7.01745	25.6128
8.93	7.14384	7.11815	25.4321
8.94	7.14127	7.23042	25.2624
8.95	7.15019	7.35361	25.1051
8.96	7.17053	7.48707	24.9614
8.97	7.20218	7.63009	24.8326
8.98	7.24497	7.78191	24.7199
8.99	7.29867	7.94173	24.6245
9	7.36297	8.10867	24.5475
9.01	7.43754	8.28179	24.49
9.02	7.52197	8.46003	24.4529
9.03	7.61577	8.64225	24.4371
9.04	7.71842	8.82716	24.4437
9.05	7.8293	9.01339	24.4731
9.06	7.9477	9.19938	24.5262
9.07	8.07287	9.38347	24.6033
9.08	8.20393	9.56385	24.7048
9.09	8.33992	9.73855	24.8306
9.1	8.47979	9.90549	24.9806
9.11	8.62236	10.0625	25.1544
9.12	8.76637	10.2072	25.3513
9.13	8.91045	10.3373	25.57
9.14	9.05314	10.4505	25.8093
9.15	9.19287	10.5443	26.0671
9.16	9.32802	10.6165	26.3413
9.17	9.45687	10.6651	26.6292
9.18	9.57769	10.6881	26.9277
9.19	9.68873	10.6839	27.2333
9.2	9.78825	10.6514	27.5422
9.21	9.87456	10.5897	27.8503
9.22	9.94607	10.4985	28.1533
9.23	10.0013	10.3783	28.4468
9.24	10.039	10.2298	28.7261
9.25	10.0581	10.0547	28.9871
9.26	10.0578	9.85482	29.2254
9.27	10.0375	9.63303	29.4372
9.28	9.99702	9.39243	29.6192
9.29	9.93656	9.13664	29.7683
9.3	9.85657	8.86957	29.8823
9.31	9.75787	8.59534	29.9597
9.32	9.64162	8.31817	29.9995
9.33	9.50927	8.0422	30.0015
9.34	9.36256	7.77145	29.9662
9.35	9.20345	7.50965	29.8947
9.36	9.03407	7.26017	29.7887
9.37	8.85668	7.02598	29.6502
9.38	8.67361	6.80956	29.4818
9.39	8.48721	6.61294	29.2863
9.4	8.29978	6.43764	29.0665
9.41	8.11357	6.28475	28.8257
9.42	7.93068	6.1549	28.567
9.43	7.75311	6.04839	28.2933
9.44	7.58263	5.96516	28.0078
9.45	7.42089	5.90492	27.7132
9.46	7.26929	5.86715	27.4124
9.47	7.12908	5.8512	27.1079
9.48	7.00129	5.85628	26.8022
9.49	6.88679	5.88159	26.4974
9.5	6.78627	5.92625	26.1959
9.51	6.70027	5.98942	25.8995
9.52	6.62918	6.07026	25.6102
9.53	6.57329	6.16799	25.3296
9.54	6.53276	6.28184	25.0596
9.55	6.50767	6.41111	24.8017
9.56	6.49801	6.55513	24.5576
9.57	6.50372	6.71327	24.3287
9.58	6.52468	6.88491	24.1165
9.59	6.5607	7.06944	23.9226
9.6	6.61157	7.26625	23.7485
9.61	6.67704	7.47468	23.5956
9.62	6.75681	7.69402	23.4655
9.63	6.85053	7.92347	23.3596
9.64	6.95782	8.16213	23.2795
9.65	7.07825	8.40895	23.2266
9.66	7.21132	8.66273	23.2024
9.67	7.35646	8.92208	23.2084
9.68	7.51302	9.18535	23.2459
9.69	7.68026	9.45067	23.3161
9.7	7.8573	9.71591	23.4201
9.71	8.04316	9.9786	23.559
9.72	8.2367	10.236	23.7334
9.73	8.43663	10.4851	23.9436
9.74	8.64148	10.7225	24.1897
9.75	8.84958	10.9445	24.4712
9.76	9.05907	11.1473	24.7872
9.77	9.2679	11.3269	25.136
9.78	9.4738	11.4791	25.5155
9.79	9.67433	11.5997	25.9226
9.8	9.86686	11.6846	26.3535
9.81	10.0486	11.7303	26.8037
9.82	10.2168	11.7332	27.2676
9.83	10.3684	11.6907	27.7392
9.84	10.5007	11.6008	28.2117
9.85	10.6107	11.4626	28.6775
9.86	10.6959	11.276	29.129
9.87	10.7539	11.0425	29.5583
9.88	10.7827	10.7645	29.9576
9.89	10.7809	10.4458	30.3194
9.9	10.7474	10.0913	30.6371
9.91	10.6818	9.70694	30.9046
9.92	10.5843	9.2996	31.1174
9.93	10.4558	8.87665	31.2719
9.94	10.2979	8.44578	31.3661
9.95	10.1127	8.01468	31.3994
9.96	9.9029	7.59076	31.3726
9.97	9.67169	7.18087	31.2877
9.98	9.42261	6.79109	31.1479
9.99	9.15946	6.42656	30.9572
10	8.88617	6.09144	30.7203
