t	y1	y2	y3
9.29	-5.94439	-3.86222	26.9466
9.3	-5.74778	-3.89928	26.4608
9.31	-5.57465	-3.96071	25.9835
9.32	-5.42496	-4.04449	25.5165
9.33	-5.29853	-4.14894	25.0613
9.34	-5.19503	-4.27265	24.6195
9.35	-5.11405	-4.4145	24.1921
9.36	-5.05512	-4.57366	23.7807
9.37	-5.01776	-4.7495	23.3862
9.38	-5.00148	-4.94162	23.01
9.39	-5.0058	-5.14978	22.6533
9.4	-5.03029	-5.37392	22.3174
9.41	-5.07454	-5.61404	22.0037
9.42	-5.1382	-5.87026	21.7137
9.43	-5.22096	-6.14272	21.449
9.44	-5.32256	-6.43155	21.2113
9.45	-5.44276	-6.73686	21.0025
9.46	-5.58137	-7.05863	20.8247
9.47	-5.73821	-7.39674	20.68
9.48	-5.91307	-7.75085	20.5709
9.49	-6.10575	-8.12036	20.4998
9.5	-6.31598	-8.50434	20.4695
9.51	-6.5434	-8.90149	20.4828
9.52	-6.78756	-9.31	20.5424
9.53	-7.04785	-9.72752	20.6515
9.54	-7.32345	-10.1511	20.8127
9.55	-7.61331	-10.5769	21.0288
9.56	-7.9161	-11.0006	21.3022
9.57	-8.23014	-11.4168	21.6348
9.58	-8.55336	-11.8194	22.0281
9.59	-8.88326	-12.2013	22.4824
9.6	-9.21689	-12.5549	22.9971
9.61	-9.55077	-12.8716	23.5705
9.62	-9.88096	-13.1426	24.1989
9.63	-10.203	-13.3589	24.8772
9.64	-10.5121	-13.5117	25.5982
9.65	-10.8029	-13.5928	26.3526
9.66	-11.0701	-13.595	27.1294
9.67	-11.3079	-13.513	27.9154
9.68	-11.5111	-13.3434	28.6963
9.69	-11.6745	-13.0855	29.4566
9.7	-11.7935	-12.7415	30.1804
9.71	-11.8644	-12.3165	30.8523
9.72	-11.8842	-11.8186	31.4577
9.73	-11.8515	-11.2587	31.984
9.74	-11.766	-10.6496	32.4211
9.75	-11.6286	-10.0058	32.7617
9.76	-11.4417	-9.34239	33.0019
9.77	-11.209	-8.67453	33.1407
9.78	-10.9351	-8.01649	33.1804
9.79	-10.6255	-7.38108	33.1257
9.8	-10.2864	-6.77923	32.9836
9.81	-9.92415	-6.21966	32.7626
9.82	-9.54548	-5.7088	32.472
9.83	-9.1568	-5.25084	32.1217
9.84	-8.76424	-4.84795	31.7214
9.85	-8.37346	-4.50051	31.2805
9.86	-7.98954	-4.20747	30.8075
9.87	-7.61693	-3.96666	30.3103
9.88	-7.25937	-3.77513	29.7956
9.89	-6.91996	-3.62944	29.2695
9.9	-6.60116	-3.52588	28.7371
9.91	-6.30481	-3.46072	28.2025
9.92	-6.03225	-3.43033	27.6693
9.93	-5.78435	-3.43128	27.1406
9.94	-5.56158	-3.46047	26.6187
9.95	-5.36409	-3.51514	26.1058
9.96	-5.19176	-3.59289	25.6034
9.97	-5.04429	-3.69171	25.1132
9.98	-4.92123	-3.80995	24.6364
9.99	-4.82203	-3.94629	24.1742
10	-4.74609	-4.09977	23.7276
