2.726	-0.302172	-0.316409	-0.337996	-0.368051	-0.408566	-0.463255	-0.539685	-0.655758	-0.866222	-1.45814	-1.65552	-0.503707	0.0283402	0.955177	0.204042
2.82	-0.302804	-0.318075	-0.341299	-0.373796	-0.41798	-0.478505	-0.565356	-0.704197	-0.986834	-2.1404	-0.6745	-0.316761	0.135897	1.08912	0.285126
2.914	-0.303458	-0.319803	-0.344738	-0.37982	-0.427965	-0.495007	-0.594201	-0.763024	-1.16538	-3.27903	-0.200323	-0.188569	0.229407	1.22979	0.366162
3.008	-0.304134	-0.321594	-0.348319	-0.386136	-0.438565	-0.512931	-0.62695	-0.836663	-1.46345	-1.6312	0.0386761	-0.0897198	0.316252	1.3795	0.44843
3.102	-0.304833	-0.32345	-0.352043	-0.392757	-0.449832	-0.532483	-0.6646	-0.93262	-2.06574	-0.939319	0.191819	-0.00681895	0.400501	1.53965	0.532786
3.196	-0.305554	-0.325369	-0.355915	-0.399698	-0.461826	-0.553919	-0.708552	-1.06472	-3.32596	-0.610971	0.307807	0.0670457	0.484578	1.71112	0.61982
3.29	-0.306298	-0.327355	-0.359939	-0.406977	-0.474617	-0.577563	-0.760847	-1.26152	-1.97648	-0.420853	0.40621	0.13579	0.57001	1.89452	0.709956
3.384	-0.307064	-0.329406	-0.364119	-0.414612	-0.488287	-0.603828	-0.82457	-1.59197	-1.10549	-0.29196	0.496315	0.201796	0.657809	2.09027	0.8035
3.478	-0.307853	-0.331525	-0.36846	-0.422624	-0.502932	-0.633249	-0.904628	-2.25795	-0.657106	-0.19463	0.583082	0.266593	0.748668	2.29867	0.90068
3.572	-0.308666	-0.333712	-0.372967	-0.431036	-0.518668	-0.666535	-1.00933	-3.49318	-0.413347	-0.115248	0.669398	0.331206	0.843079	2.51994	1.00167
3.666	-0.309501	-0.335968	-0.377644	-0.439877	-0.535631	-0.704645	-1.15398	-2.15504	-0.257195	-0.0467136	0.757054	0.396351	0.941397	2.75423	1.1066
3.76	-0.310359	-0.338294	-0.3825	-0.449174	-0.553988	-0.748905	-1.36997	-1.26964	-0.144282	0.0150419	0.84722	0.462538	1.04389	3.00168	1.21559
3.854	-0.311241	-0.340691	-0.387538	-0.458961	-0.573941	-0.801211	-1.73226	-0.815168	-0.0551443	0.0725168	0.940692	0.530143	1.15075	3.26237	1.32869
3.948	-0.312146	-0.343161	-0.392767	-0.469278	-0.595737	-0.86437	-2.45057	-0.564132	0.0199832	0.127331	1.03803	0.599446	1.26214	3.53638	1.446
4.042	-0.313075	-0.345704	-0.398194	-0.480166	-0.619687	-0.942729	-3.64415	-0.402972	0.0865217	0.180583	1.13963	0.670662	1.37818	3.82378	1.56755
4.136	-0.314027	-0.348322	-0.403827	-0.491677	-0.646182	-1.0434	-2.38461	-0.287497	0.147719	0.233039	1.24581	0.743957	1.49896	4.1246	1.69338
4.23	-0.315003	-0.351017	-0.409674	-0.503866	-0.675721	-1.17886	-1.44781	-0.19791	0.205637	0.285257	1.35678	0.819461	1.62455	4.43888	1.82354
4.324	-0.316003	-0.353789	-0.415746	-0.5168	-0.708957	-1.37316	-0.961498	-0.124122	0.261652	0.337645	1.47271	0.897279	1.75502	4.76666	1.95804
4.418	-0.317028	-0.35664	-0.422053	-0.530554	-0.746753	-1.67866	-0.691834	-0.0604701	0.316711	0.390515	1.59375	0.977493	1.89042	5.10796	2.09692
4.512	-0.318076	-0.359571	-0.428606	-0.545219	-0.790283	-2.22709	-0.519462	-0.00353019	0.371494	0.444103	1.72	1.06017	2.03079	5.4628	2.24018
4.606	-0.319149	-0.362586	-0.435418	-0.560898	-0.841181	-3.3113	-0.397205	0.0488895	0.426495	0.498597	1.85154	1.14537	2.17615	5.8312	2.38786
4.7	-0.320246	-0.365684	-0.442503	-0.577714	-0.901799	-3.33009	-0.303738	0.0982577	0.482086	0.554142	1.98844	1.23313	2.32655	6.21316	2.53995
4.794	-0.321368	-0.368868	-0.449876	-0.595815	-0.975641	-1.97214	-0.228138	0.145596	0.538552	0.610857	2.13076	1.3235	2.48199	6.60871	2.69647
4.888	-0.322515	-0.37214	-0.457553	-0.615378	-1.06818	-1.17441	-0.164245	0.191635	0.596111	0.668837	2.27854	1.41649	2.6425	7.01786	2.85743
4.982	-0.323687	-0.375503	-0.465553	-0.636614	-1.18848	-0.780905	-0.108324	0.236916	0.654937	0.72816	2.43183	1.51215	2.8081	7.4406	3.02283
5.076	-0.324885	-0.378957	-0.473896	-0.659787	-1.35261	-0.550801	-0.0579762	0.281841	0.715167	0.78889	2.59065	1.61049	2.9788	7.87695	3.19268
5.17	-0.326108	-0.382507	-0.482606	-0.685218	-1.59199	-0.397246	-0.0115908	0.326723	0.776914	0.851079	2.75503	1.71153	3.1546	8.32691	3.36699
5.264	-0.327356	-0.386153	-0.491706	-0.713311	-1.97533	-0.284995	0.0319548	0.371803	0.840267	0.914773	2.92499	1.81529	3.33553	8.79049	3.54576
5.358	-0.328631	-0.389899	-0.501225	-0.74458	-2.66763	-0.197325	0.0734675	0.417271	0.9053	0.980009	3.10056	1.92177	3.52158	9.26769	3.72899
5.452	-0.329931	-0.393747	-0.511195	-0.779684	-3.82626	-0.125307	0.113542	0.463281	0.972077	1.04682	3.28174	2.031	3.71277	9.75852	3.91668
5.546	-0.331258	-0.397701	-0.521651	-0.819491	-3.3329	-0.0637438	0.152627	0.509957	1.04065	1.11523	3.46855	2.14298	3.9091	10.263	4.10885
5.64	-0.332612	-0.401763	-0.532632	-0.865162	-2.15432	-0.00939727	0.191065	0.557399	1.11106	1.18526	3.661	2.25771	4.11057	10.7811	4.30548
5.734	-0.333992	-0.405937	-0.544183	-0.918288	-1.43214	0.0398539	0.229127	0.605691	1.18334	1.25693	3.85911	2.37522	4.3172	11.3128	4.50658
5.828	-0.335399	-0.410227	-0.556356	-0.981113	-1.04199	0.0854597	0.267025	0.654902	1.25753	1.33027	4.06287	2.49549	4.52897	11.8581	4.71215
5.922	-0.336834	-0.414636	-0.569208	-1.05691	-0.803197	0.128446	0.304929	0.70509	1.33364	1.40528	4.27231	2.61855	4.74591	12.4171	4.9222
6.016	-0.338296	-0.419168	-0.582806	-1.15064	-0.640771	0.169559	0.342978	0.756305	1.41172	1.48197	4.48742	2.74438	4.968	12.9897	5.13672
6.11	-0.339786	-0.423827	-0.597227	-1.27021	-0.521566	0.209354	0.381285	0.808588	1.49176	1.56036	4.70821	2.873	5.19525	13.576	5.35571
6.204	-0.341304	-0.428619	-0.612558	-1.42899	-0.429032	0.248254	0.419944	0.861974	1.5738	1.64046	4.93469	3.00441	5.42767	14.1759	5.57917
6.298	-0.342851	-0.433547	-0.628902	-1.65135	-0.354035	0.286588	0.459034	0.916494	1.65785	1.72228	5.16685	3.13862	5.66525	14.7894	5.8071
6.392	-0.344426	-0.438618	-0.646381	-1.98594	-0.291131	0.324612	0.498619	0.972174	1.74391	1.80582	5.40471	3.27561	5.90799	15.4166	6.0395
6.486	-0.34603	-0.443836	-0.665134	-2.53786	-0.236873	0.362532	0.538756	1.02904	1.832	1.89108	5.64827	3.41541	6.1559	16.0574	6.27638
6.58	-0.347663	-0.449208	-0.685331	-3.49356	-0.188969	0.400514	0.579492	1.0871	1.92213	1.97808	5.89752	3.558	6.40898	16.7119	6.51772
6.674	-0.349326	-0.454741	-0.707173	-4.20887	-0.145837	0.438693	0.620867	1.14639	2.01431	2.06682	6.15248	3.70339	6.66722	17.38	6.76354
6.768	-0.351019	-0.460441	-0.7309	-3.17843	-0.106345	0.47718	0.662915	1.20691	2.10855	2.15731	6.41314	3.85158	6.93064	18.0617	7.01382
6.862	-0.352743	-0.466315	-0.756808	-2.17331	-0.0696668	0.516068	0.705668	1.26868	2.20484	2.24954	6.6795	4.00258	7.19922	18.7571	7.26857
6.956	-0.354497	-0.472372	-0.785259	-1.59719	-0.0351799	0.555435	0.74915	1.3317	2.30321	2.34352	6.95158	4.15638	7.47297	19.4661	7.5278
7.05	-0.356282	-0.47862	-0.816704	-1.25631	-0.0024088	0.595345	0.793386	1.396	2.40365	2.43926	7.22936	4.31298	7.75188	20.1887	7.79148
7.144	-0.358099	-0.485069	-0.851712	-1.03323	0.0290168	0.635855	0.838394	1.46157	2.50617	2.53675	7.51285	4.47238	8.03597	20.925	8.05964
7.238	-0.359947	-0.491728	-0.891009	-0.875091	0.0593895	0.677012	0.884192	1.52844	2.61077	2.636	7.80205	4.63459	8.32523	21.6749	8.33225
7.332	-0.361828	-0.498609	-0.935542	-0.756172	0.088944	0.718857	0.930795	1.59659	2.71745	2.73701	8.09696	4.7996	8.61965	22.4385	8.60934
7.426	-0.363741	-0.505724	-0.986567	-0.662668	0.11787	0.761425	0.978218	1.66605	2.82623	2.83978	8.39758	4.96742	8.91924	23.2157	8.89088
7.52	-0.365688	-0.513086	-1.04578	-0.586551	0.146324	0.804746	1.02647	1.73681	2.9371	2.94431	8.70392	5.13804	9.224	24.0065	9.17689
7.614	-0.367668	-0.520707	-1.11555	-0.522839	0.174434	0.848847	1.07557	1.80889	3.05006	3.05061	9.01597	5.31147	9.53393	24.811	9.46736
7.708	-0.369682	-0.528605	-1.19927	-0.468278	0.202308	0.893752	1.12552	1.88228	3.16512	3.15868	9.33373	5.4877	9.84902	25.6291	9.76229
7.802	-0.371731	-0.536796	-1.30195	-0.42065	0.230035	0.939481	1.17632	1.95699	3.28227	3.26851	9.65721	5.66673	10.1693	26.4609	10.0617
7.896	-0.373814	-0.545298	-1.43139	-0.378392	0.257694	0.986052	1.228	2.03302	3.40153	3.38011	9.9864	5.84857	10.4947	27.3062	10.3655
7.99	-0.375934	-0.554131	-1.60025	-0.340368	0.285348	1.03348	1.28055	2.11038	3.52289	3.49348	10.3213	6.03321	10.8253	28.1653	10.6738
8.084	-0.378089	-0.563317	-1.83044	-0.305734	0.313053	1.08178	1.33398	2.18907	3.64636	3.60861	10.6619	6.22066	11.1611	29.0379	10.9866
8.178	-0.380282	-0.572882	-2.16239	-0.273848	0.340859	1.13097	1.38829	2.26909	3.77193	3.72552	11.0083	6.41091	11.502	29.9242	11.3038
8.272	-0.382511	-0.582851	-2.67406	-0.244213	0.368806	1.18105	1.4435	2.35044	3.8996	3.8442	11.3603	6.60396	11.8481	30.8241	11.6255
8.366	-0.384779	-0.593256	-3.49172	-0.216439	0.396931	1.23204	1.4996	2.43313	4.02938	3.96464	11.7181	6.79981	12.1993	31.7377	11.9516
8.46	-0.387085	-0.604129	-4.42781	-0.190214	0.425266	1.28394	1.5566	2.51716	4.16127	4.08686	12.0816	6.99847	12.5557	32.6649	12.2822
8.554	-0.38943	-0.615507	-4.08692	-0.165286	0.453839	1.33677	1.61451	2.60253	4.29527	4.21084	12.4508	7.19993	12.9173	33.6057	12.6172
8.648	-0.391815	-0.627432	-3.04293	-0.14145	0.482674	1.39053	1.67332	2.68925	4.43138	4.3366	12.8257	7.40419	13.2841	34.5601	12.9567
8.742	-0.394241	-0.639951	-2.26878	-0.118537	0.511793	1.44522	1.73304	2.7773	4.5696	4.46413	13.2063	7.61125	13.656	35.5282	13.3006
8.836	-0.396708	-0.653116	-1.79238	-0.096405	0.541217	1.50086	1.79367	2.8667	4.70993	4.59343	13.5926	7.82111	14.033	36.5099	13.649
8.93	-0.399217	-0.666986	-1.48362	-0.0749362	0.57096	1.55744	1.85522	2.95745	4.85237	4.7245	13.9847	8.03377	14.4153	37.5053	14.0019
9.024	-0.401769	-0.681629	-1.2688	-0.0540304	0.60104	1.61498	1.91768	3.04954	4.99692	4.85734	14.3824	8.24922	14.8027	38.5143	14.3591
9.118	-0.404365	-0.697121	-1.11042	-0.0336022	0.63147	1.67348	1.98107	3.14298	5.14358	4.99195	14.7859	8.46748	15.1952	39.5369	14.7209
9.212	-0.407005	-0.713549	-0.988282	-0.0135788	0.662263	1.73294	2.04537	3.23777	5.29236	5.12833	15.1951	8.68854	15.5929	40.5731	15.087
9.306	-0.409691	-0.731014	-0.890735	0.00610288	0.693428	1.79337	2.1106	3.3339	5.44324	5.26648	15.61	8.91239	15.9958	41.623	15.4576
9.4	-0.412423	-0.749634	-0.810618	0.0254973	0.724978	1.85476	2.17675	3.43139	5.59624	5.4064	16.0306	9.13905	16.4038	42.6865	15.8327
9.494	-0.415203	-0.769542	-0.743304	0.044652	0.75692	1.91713	2.24382	3.53023	5.75135	5.5481	16.457	9.36849	16.817	43.7636	16.2122
9.588	-0.41803	-0.790898	-0.685668	0.0636083	0.789262	1.98047	2.31183	3.63041	5.90858	5.69156	16.889	9.60074	17.2353	44.8543	16.5962
9.682	-0.420908	-0.813887	-0.635528	0.0824029	0.822013	2.04478	2.38076	3.73195	6.06791	5.83679	17.3268	9.83578	17.6588	45.9587	16.9845
9.776	-0.423835	-0.83873	-0.59131	0.101068	0.855179	2.11008	2.45062	3.83484	6.22936	5.98379	17.7703	10.0736	18.0875	47.0767	17.3774
9.87	-0.426814	-0.865693	-0.551853	0.119632	0.888766	2.17636	2.52141	3.93909	6.39292	6.13256	18.2194	10.3142	18.5213	48.2084	17.7746
9.964	-0.429846	-0.895091	-0.516278	0.13812	0.922781	2.24363	2.59313	4.04468	6.5586	6.2831	18.6743	10.5577	18.9603	49.3536	18.1763
10.058	-0.432932	-0.927313	-0.48391	0.156554	0.957227	2.31188	2.66578	4.15163	6.72639	6.43541	19.1349	10.8039	19.4044	50.5125	18.5825
10.152	-0.436073	-0.962834	-0.45422	0.174956	0.99211	2.38111	2.73937	4.25993	6.89629	6.58948	19.6013	11.0529	19.8537	51.685	18.9931
10.246	-0.439271	-1.00225	-0.426788	0.193342	1.02743	2.45134	2.81388	4.36958	7.0683	6.74533	20.0733	11.3047	20.3081	52.8712	19.4081
10.34	-0.442527	-1.04629	-0.401276	0.21173	1.0632	2.52255	2.88933	4.48059	7.24243	6.90294	20.551	11.5593	20.7677	54.0709	19.8275
10.434	-0.445843	-1.09593	-0.377409	0.230133	1.09942	2.59476	2.96572	4.59295	7.41866	7.06232	21.0345	11.8167	21.2324	55.2843	20.2514
10.528	-0.449219	-1.15239	-0.35496	0.248566	1.13609	2.66796	3.04304	4.70666	7.59701	7.22347	21.5236	12.0769	21.7023	56.5113	20.6798
10.622	-0.452658	-1.21731	-0.333743	0.26704	1.17322	2.74216	3.1213	4.82173	7.77748	7.38638	22.0185	12.3398	22.1773	57.752	21.1125
10.716	-0.456161	-1.29289	-0.313599	0.285565	1.2108	2.81735	3.20049	4.93815	7.96005	7.55106	22.5191	12.6056	22.6575	59.0062	21.5497
10.81	-0.45973	-1.3822	-0.294396	0.304152	1.24884	2.89353	3.28061	5.05592	8.14474	7.71751	23.0254	12.8741	23.1429	60.2741	21.9914
10.904	-0.463367	-1.48957	-0.276021	0.322811	1.28735	2.97071	3.36167	5.17505	8.33154	7.88572	23.5374	13.1455	23.6334	61.5556	22.4374
10.998	-0.467074	-1.62135	-0.258378	0.341548	1.32632	3.04889	3.44367	5.29553	8.52045	8.0557	24.0551	13.4196	24.129	62.8507	22.8879
11.092	-0.470853	-1.78724	-0.241383	0.360372	1.36576	3.12807	3.52661	5.41736	8.71147	8.22745	24.5785	13.6965	24.6298	64.1595	23.3428
11.186	-0.474705	-2.00251	-0.224965	0.379289	1.40567	3.20825	3.61048	5.54055	8.9046	8.40095	25.1076	13.9762	25.1357	65.4818	23.8022
11.28	-0.478634	-2.29228	-0.20906	0.398306	1.44605	3.28943	3.69529	5.66509	9.09984	8.57623	25.6425	14.2587	25.6468	66.8178	24.266
11.374	-0.48264	-2.69853	-0.193615	0.417429	1.4869	3.3716	3.78104	5.79098	9.2972	8.75327	26.183	14.544	26.1631	68.1674	24.7342
11.468	-0.486728	-3.28585	-0.17858	0.436663	1.52823	3.45478	3.86772	5.91823	9.49667	8.93207	26.7293	14.8321	26.6845	69.5307	25.2068
11.562	-0.490899	-4.09221	-0.163915	0.456013	1.57003	3.53896	3.95534	6.04683	9.69824	9.11264	27.2812	15.1229	27.211	70.9075	25.6839
11.656	-0.495156	-4.77499	-0.149581	0.475484	1.61231	3.62414	4.0439	6.17679	9.90193	9.29497	27.8389	15.4166	27.7427	72.298	26.1654
11.75	-0.499502	-4.50946	-0.135545	0.495079	1.65507	3.71032	4.1334	6.30809	10.1077	9.47906	28.4023	15.713	28.2795	73.7021	26.6513
11.844	-0.50394	-3.64742	-0.121777	0.514803	1.69831	3.79751	4.22384	6.44076	10.3156	9.66491	28.9713	16.0122	28.8215	75.1198	27.1417
11.938	-0.508473	-2.89351	-0.108252	0.534659	1.74203	3.88569	4.31521	6.57477	10.5257	9.85253	29.5461	16.3142	29.3686	76.5512	27.6364
12.032	-0.513104	-2.37057	-0.0949439	0.554651	1.78623	3.97489	4.40752	6.71013	10.7378	10.0419	30.1266	16.619	29.9209	77.9961	28.1356
12.126	-0.517837	-2.00957	-0.0818327	0.574781	1.83091	4.06508	4.50077	6.84685	10.952	10.2331	30.7128	16.9265	30.4783	79.4547	28.6393
12.22	-0.522675	-1.75006	-0.0688988	0.595053	1.87607	4.15628	4.59496	6.98493	11.1684	10.426	31.3047	17.2369	31.0408	80.9269	29.1473
12.314	-0.527623	-1.55546	-0.0561246	0.615469	1.92172	4.24848	4.69008	7.12435	11.3868	10.6206	31.9023	17.55	31.6086	82.4127	29.6598
12.408	-0.532685	-1.40413	-0.0434944	0.636032	1.96786	4.34169	4.78615	7.26513	11.6074	10.8171	32.5056	17.8659	32.1814	83.9121	30.1767
12.502	-0.537864	-1.2829	-0.0309937	0.656744	2.01448	4.4359	4.88315	7.40725	11.8301	11.0152	33.1146	18.1846	32.7594	85.4251	30.698
12.596	-0.543165	-1.18339	-0.0186095	0.677608	2.06159	4.53111	4.98109	7.55074	12.0548	11.2152	33.7294	18.506	33.3425	86.9518	31.2237
12.69	-0.548594	-1.10002	-0.00632976	0.698624	2.10918	4.62733	5.07996	7.69557	12.2817	11.4169	34.3498	18.8303	33.9308	88.4921	31.7539
12.784	-0.554156	-1.02899	0.00585645	0.719796	2.15726	4.72456	5.17978	7.84175	12.5107	11.6204	34.9759	19.1573	34.5242	90.046	32.2885
12.878	-0.559856	-0.967601	0.0179591	0.741125	2.20583	4.82279	5.28053	7.98929	12.7418	11.8256	35.6077	19.4871	35.1228	91.6135	32.8275
12.972	-0.5657	-0.91388	0.0299874	0.762613	2.25488	4.92202	5.38222	8.13818	12.975	12.0326	36.2453	19.8197	35.7265	93.1946	33.3709
13.066	-0.571693	-0.866366	0.0419499	0.784261	2.30443	5.02227	5.48485	8.28841	13.2104	12.2413	36.8885	20.1551	36.3353	94.7894	33.9187
13.16	-0.577844	-0.823949	0.0538542	0.80607	2.35447	5.12351	5.58842	8.44	13.4478	12.4518	37.5375	20.4932	36.9493	96.3977	34.471
13.254	-0.584159	-0.785768	0.0657076	0.828042	2.40499	5.22576	5.69292	8.59295	13.6873	12.6641	38.1921	20.8342	37.5684	98.0197	35.0277
13.348	-0.590645	-0.751148	0.0775166	0.850179	2.45601	5.32902	5.79836	8.74724	13.929	12.8781	38.8525	21.1779	38.1927	99.6553	35.5887
13.442	-0.597311	-0.719552	0.0892875	0.872481	2.50751	5.43328	5.90474	8.90288	14.1727	13.0939	39.5185	21.5244	38.8221	101.304	36.1543
13.536	-0.604165	-0.690543	0.101026	0.89495	2.55951	5.53855	6.01205	9.05987	14.4186	13.3114	40.1903	21.8736	39.4567	102.967	36.7242
13.63	-0.611216	-0.663769	0.112737	0.917586	2.612	5.64483	6.12031	9.21822	14.6665	13.5307	40.8677	22.2257	40.0964	104.644	37.2985
13.724	-0.618475	-0.638938	0.124426	0.940391	2.66497	5.75211	6.2295	9.37791	14.9166	13.7517	41.5509	22.5805	40.7412	106.334	37.8773
13.818	-0.625952	-0.615805	0.136096	0.963366	2.71844	5.86039	6.33963	9.53895	15.1688	13.9745	42.2398	22.9381	41.3912	108.037	38.4605
13.912	-0.633658	-0.594167	0.147754	0.986511	2.77241	5.96969	6.45069	9.70135	15.423	14.1991	42.9343	23.2985	42.0463	109.755	39.0481
14.006	-0.641607	-0.573853	0.159401	1.00983	2.82686	6.07998	6.56269	9.86509	15.6794	14.4254	43.6346	23.6616	42.7065	111.486	39.6401
14.1	-0.64981	-0.554715	0.171043	1.03332	2.88181	6.19129	6.67563	10.0302	15.9379	14.6535	44.3405	24.0275	43.3719	113.23	40.2365
14.194	-0.658283	-0.536627	0.182682	1.05698	2.93725	6.3036	6.78951	10.1966	16.1985	14.8833	45.0522	24.3962	44.0424	114.988	40.8373
14.288	-0.667041	-0.519482	0.194321	1.08081	2.99318	6.41691	6.90432	10.3644	16.4612	15.1149	45.7696	24.7677	44.7181	116.76	41.4426
14.382	-0.6761	-0.503185	0.205965	1.10482	3.0496	6.53123	7.02007	10.5336	16.726	15.3482	46.4926	25.1419	45.3989	118.545	42.0522
14.476	-0.68548	-0.487655	0.217614	1.129	3.10652	6.64656	7.13675	10.704	16.9929	15.5833	47.2214	25.519	46.0848	120.344	42.6663
14.57	-0.695199	-0.47282	0.229273	1.15336	3.16393	6.76289	7.25437	10.8759	17.2619	15.8202	47.9559	25.8988	46.7759	122.157	43.2848
14.664	-0.70528	-0.458618	0.240943	1.1779	3.22184	6.88023	7.37293	11.0491	17.5331	16.0588	48.696	26.2813	47.4721	123.983	43.9077
14.758	-0.715746	-0.444992	0.252627	1.20261	3.28023	6.99858	7.49242	11.2236	17.8063	16.2991	49.4419	26.6667	48.1734	125.823	44.535
